window_start,window_end,window_mid,mean_pairwise_corr,median_pairwise_corr,segment,cluster_467_mean_corr
441.69494654794835,471.69494654794835,456.69494654794835,-0.05819326553716687,-0.13838491114029855,main_meditation,-0.11407914878787899
446.69494654794835,476.69494654794835,461.69494654794835,-0.044771257586986746,-0.07823067804571059,main_meditation,-0.034015804097961434
451.69494654794835,481.69494654794835,466.69494654794835,-0.04955057039672619,-0.03251178280587688,main_meditation,0.08691139125072894
456.69494654794835,486.69494654794835,471.69494654794835,-0.015768317569076384,-0.06270886629232944,main_meditation,0.3083855354016743
461.69494654794835,491.69494654794835,476.69494654794835,-0.007092073375525166,-0.0410230174581316,main_meditation,0.1610020371052189
466.69494654794835,496.69494654794835,481.69494654794835,-0.0503680225042287,-0.13510964118328414,main_meditation,0.06046681927725761
471.69494654794835,501.69494654794835,486.69494654794835,0.008599743230628726,-0.06305911232534564,main_meditation,0.060388653846402546
476.69494654794835,506.69494654794835,491.69494654794835,0.0022010454352326347,-0.023634769405809424,main_meditation,-0.030406652576489807
481.69494654794835,511.69494654794835,496.69494654794835,-0.07313530095202543,-0.12481964610649142,main_meditation,0.040390938291603416
486.69494654794835,516.6949465479483,501.69494654794835,-0.06650183272359839,-0.11020592858663852,main_meditation,0.09215550340099378
491.69494654794835,521.6949465479483,506.69494654794835,-0.04376160766144343,-0.07805829382991768,main_meditation,0.007330358195787516
496.69494654794835,526.6949465479483,511.69494654794835,-0.01748107318256038,-0.047154805335094245,main_meditation,-0.009029061136633099
501.69494654794835,531.6949465479483,516.6949465479483,0.012858006695428276,0.05149153163601512,main_meditation,0.07325464458907628
506.69494654794835,536.6949465479483,521.6949465479483,-0.002340889791738952,-0.028408040613180925,main_meditation,0.07816543452284434
511.69494654794835,541.6949465479483,526.6949465479483,0.04627555565259032,-0.016421429878528244,main_meditation,0.053554358275655405
516.6949465479483,546.6949465479483,531.6949465479483,0.06304991468880702,0.049193649264954245,main_meditation,0.13955550561550803
521.6949465479483,551.6949465479483,536.6949465479483,-0.01816232626060825,-0.07783756427189571,main_meditation,0.11487555432663545
526.6949465479483,556.6949465479483,541.6949465479483,0.003133116542072356,-0.03404878482754421,main_meditation,0.05810195855685867
531.6949465479483,561.6949465479483,546.6949465479483,-0.020854883301824684,-0.11572614875528872,main_meditation,0.04939495706905794
536.6949465479483,566.6949465479483,551.6949465479483,-0.008421963406709336,0.024084072268600827,main_meditation,0.24735410162816227
541.6949465479483,571.6949465479483,556.6949465479483,-0.01333850937856231,-0.012796542485040238,main_meditation,0.23401697934360577
546.6949465479483,576.6949465479483,561.6949465479483,-0.02944869512237434,0.0013545084561326635,main_meditation,0.1066114510878538
551.6949465479483,581.6949465479483,566.6949465479483,-0.02454493918052362,0.09728542369416798,main_meditation,0.07654141231946802
556.6949465479483,586.6949465479483,571.6949465479483,-0.0644248186420012,-0.09826187174097972,main_meditation,0.11975096552786067
561.6949465479483,591.6949465479483,576.6949465479483,-0.059656387247497174,-0.058895390785356244,main_meditation,0.06872633864260641
566.6949465479483,596.6949465479483,581.6949465479483,0.031069931164189275,0.013519776532899201,main_meditation,-0.011807577316521675
571.6949465479483,601.6949465479483,586.6949465479483,0.029074746896963828,0.01903537487840401,main_meditation,0.3476196545257532
576.6949465479483,606.6949465479483,591.6949465479483,0.02857267117581178,0.056311505307576774,main_meditation,0.2717994199365333
581.6949465479483,611.6949465479483,596.6949465479483,-0.005983335488156823,-0.003954289677917731,main_meditation,0.07963511057075795
586.6949465479483,616.6949465479483,601.6949465479483,-0.05348009364995392,-0.05724551562972931,main_meditation,0.00611439819596551
591.6949465479483,621.6949465479483,606.6949465479483,-0.03371506259571074,-0.058638642726919765,main_meditation,0.0960109182248291
596.6949465479483,626.6949465479483,611.6949465479483,-0.04752225178888736,-0.03242658737801198,main_meditation,0.13097541291329387
601.6949465479483,631.6949465479483,616.6949465479483,-0.03735275812436364,-0.03407566559474863,main_meditation,0.09245181564840001
606.6949465479483,636.6949465479483,621.6949465479483,-0.025085167552905078,-0.06679449989923046,main_meditation,-0.015163984957223273
611.6949465479483,641.6949465479483,626.6949465479483,0.01595798081534484,0.08179484382516235,main_meditation,0.11797724767039407
616.6949465479483,646.6949465479483,631.6949465479483,0.07076612959031868,0.09818831358072694,main_meditation,0.20523689893543687
621.6949465479483,651.6949465479483,636.6949465479483,0.03378204384210502,0.08299033123551541,main_meditation,0.14555051506020153
