LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1201956.502164,1201956.502165,1760631886.225694,82378.818,10876,11,PR,1,100,112296
1201956.511891,1201956.511892,1760631886.235422,82388.545,10876,11,PR,1,100,112262
1201956.521619,1201956.521619,1760631886.245149,82398.273,10876,11,PR,1,100,112276
1201956.531346,1201956.531346,1760631886.254876,82408.000,10876,11,PR,1,100,112297
1201956.541679,1201956.541680,1760631886.265209,82418.333,10892,9,PR,1,100,112303
1201956.552012,1201956.552013,1760631886.275543,82428.667,10892,9,PR,1,100,112303
1201956.562346,1201956.562346,1760631886.285876,82439.000,10892,9,PR,1,100,112295
1201956.572679,1201956.572679,1760631886.296209,82449.333,10892,9,PR,1,100,112296
1201956.583012,1201956.583013,1760631886.306543,82459.667,10892,9,PR,1,100,112280
1201956.593346,1201956.593346,1760631886.316876,82470.000,10892,9,PR,1,100,112287
1201956.603679,1201956.603679,1760631886.327209,82480.333,10892,9,PR,1,100,112326
1201956.614012,1201956.614012,1760631886.337543,82490.667,10892,9,PR,1,100,112296
1201956.624345,1201956.624346,1760631886.347876,82501.000,10892,9,PR,1,100,112323
1201956.634073,1201956.634073,1760631886.357603,82510.727,10908,11,PR,1,100,112290
1201956.643800,1201956.643800,1760631886.367330,82520.455,10908,11,PR,1,100,112306
1201956.653527,1201956.653527,1760631886.377058,82530.182,10908,11,PR,1,100,112313
1201956.663254,1201956.663255,1760631886.386785,82539.909,10908,11,PR,1,100,112255
1201956.672982,1201956.672982,1760631886.396512,82549.636,10908,11,PR,1,100,112277
1201956.682709,1201956.682709,1760631886.406239,82559.364,10908,11,PR,1,100,112314
1201956.692436,1201956.692436,1760631886.415967,82569.091,10908,11,PR,1,100,112296
1201956.702163,1201956.702164,1760631886.425694,82578.818,10908,11,PR,1,100,112304
1201956.711890,1201956.711891,1760631886.435421,82588.545,10908,11,PR,1,100,112302
1201956.721618,1201956.721618,1760631886.445148,82598.273,10908,11,PR,1,100,112320
1201956.731345,1201956.731345,1760631886.454875,82608.000,10908,11,PR,1,100,112329
1201956.741945,1201956.741945,1760631886.465475,82618.600,10925,10,PR,1,100,112292
1201956.752545,1201956.752545,1760631886.476075,82629.200,10925,10,PR,1,100,112296
1201956.763145,1201956.763145,1760631886.486675,82639.800,10925,10,PR,1,100,112304
1201956.773745,1201956.773745,1760631886.497275,82650.400,10925,10,PR,1,100,112289
1201956.784345,1201956.784345,1760631886.507875,82661.000,10925,10,PR,1,100,112296
1201956.794945,1201956.794945,1760631886.518475,82671.600,10925,10,PR,1,100,112276
1201956.805545,1201956.805545,1760631886.529075,82682.200,10925,10,PR,1,100,112313
1201956.816144,1201956.816145,1760631886.539675,82692.800,10925,10,PR,1,100,112325
1201956.826744,1201956.826745,1760631886.550275,82703.400,10925,10,PR,1,100,112300
1201956.837344,1201956.837345,1760631886.560875,82714.000,10925,10,PR,1,100,112326
1201956.846744,1201956.846745,1760631886.570275,82723.400,10940,10,PR,1,100,112312
1201956.856144,1201956.856145,1760631886.579675,82732.800,10940,10,PR,1,100,112343
1201956.865544,1201956.865545,1760631886.589075,82742.200,10940,10,PR,1,100,112303
1201956.874944,1201956.874944,1760631886.598475,82751.600,10940,10,PR,1,100,112295
1201956.884344,1201956.884344,1760631886.607875,82761.000,10940,10,PR,1,100,112311
1201956.893744,1201956.893744,1760631886.617275,82770.400,10940,10,PR,1,100,112315
1201956.903144,1201956.903144,1760631886.626675,82779.800,10940,10,PR,1,100,112311
1201956.912544,1201956.912544,1760631886.636075,82789.200,10940,10,PR,1,100,112304
1201956.921944,1201956.921944,1760631886.645475,82798.600,10940,10,PR,1,100,112275
1201956.931344,1201956.931344,1760631886.654875,82808.000,10940,10,PR,1,100,112330
1201956.941944,1201956.941944,1760631886.665475,82818.600,10956,10,PR,1,100,112318
1201956.952544,1201956.952544,1760631886.676075,82829.200,10956,10,PR,1,100,112319
1201956.963144,1201956.963144,1760631886.686675,82839.800,10956,10,PR,1,100,112310
1201956.973744,1201956.973744,1760631886.697274,82850.400,10956,10,PR,1,100,112330
1201956.984344,1201956.984344,1760631886.707875,82861.000,10956,10,PR,1,100,112316
