LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1759437279.122910,210372.000,30385,2,AX,1,100,-0.117
1759437279.162912,210412.000,30385,2,AX,1,100,-0.115
1759437279.202913,210452.000,30400,3,AX,1,100,-0.118
1759437279.242915,210492.000,30400,3,AX,1,100,-0.119
1759437279.282916,210532.000,30400,3,AX,1,100,-0.116
1759437279.322917,210572.000,30417,2,AX,1,100,-0.117
1759437279.362919,210612.000,30417,2,AX,1,100,-0.115
1759437279.403254,210652.333,30431,3,AX,1,100,-0.117
1759437279.443588,210692.667,30431,3,AX,1,100,-0.119
1759437279.483923,210733.000,30431,3,AX,1,100,-0.116
1759437279.523925,210773.000,30447,2,AX,1,100,-0.116
1759437279.563926,210813.000,30447,2,AX,1,100,-0.115
1759437279.603927,210853.000,30462,3,AX,1,100,-0.116
1759437279.643929,210893.000,30462,3,AX,1,100,-0.119
1759437279.683930,210933.000,30462,3,AX,1,100,-0.117
1759437279.723432,210972.500,30479,2,AX,1,100,-0.117
1759437279.762933,211012.000,30479,2,AX,1,100,-0.115
1759437279.802934,211052.000,30499,3,AX,1,100,-0.118
1759437279.842936,211092.000,30499,3,AX,1,100,-0.118
1759437279.882937,211132.000,30499,3,AX,1,100,-0.116
1759437279.922938,211172.000,30514,3,AX,1,100,-0.116
1759437279.962940,211212.000,30514,3,AX,1,100,-0.116
1759437280.002941,211252.000,30514,3,AX,1,100,-0.117
1759437280.042943,211292.000,30530,2,AX,1,100,-0.116
1759437280.082944,211332.000,30530,2,AX,1,100,-0.118
1759437280.122945,211372.000,30546,3,AX,1,100,-0.120
1759437280.162947,211412.000,30546,3,AX,1,100,-0.115
1759437280.202948,211452.000,30546,3,AX,1,100,-0.116
1759437280.242949,211492.000,30561,2,AX,1,100,-0.115
1759437280.282951,211532.000,30561,2,AX,1,100,-0.118
1759437280.322952,211572.000,30577,3,AX,1,100,-0.119
1759437280.362954,211612.000,30577,3,AX,1,100,-0.118
1759437280.402955,211652.000,30577,3,AX,1,100,-0.115
1759437280.442956,211692.000,30592,2,AX,1,100,-0.117
1759437280.482958,211732.000,30592,2,AX,1,100,-0.118
1759437280.522959,211772.000,30608,3,AX,1,100,-0.114
1759437280.562961,211812.000,30608,3,AX,1,100,-0.115
1759437280.602962,211852.000,30608,3,AX,1,100,-0.117
1759437280.642963,211892.000,30624,2,AX,1,100,-0.112
1759437280.682965,211932.000,30624,2,AX,1,100,-0.118
1759437280.722966,211972.000,30639,3,AX,1,100,-0.115
1759437280.762968,212012.000,30639,3,AX,1,100,-0.118
1759437280.802969,212052.000,30639,3,AX,1,100,-0.114
1759437280.842970,212092.000,30654,3,AX,1,100,-0.119
1759437280.882972,212132.000,30654,3,AX,1,100,-0.116
1759437280.922973,212172.000,30654,3,AX,1,100,-0.116
1759437280.962975,212212.000,30670,2,AX,1,100,-0.118
1759437281.002976,212252.000,30670,2,AX,1,100,-0.118
1759437281.042977,212292.000,30686,3,AX,1,100,-0.115
1759437281.082979,212332.000,30686,3,AX,1,100,-0.118
1759437281.122980,212372.000,30686,3,AX,1,100,-0.120
1759437281.162982,212412.000,30701,2,AX,1,100,-0.116
1759437281.202983,212452.000,30701,2,AX,1,100,-0.118
1759437281.242984,212492.000,30716,3,AX,1,100,-0.117
1759437281.282986,212532.000,30716,3,AX,1,100,-0.117
1759437281.322987,212572.000,30716,3,AX,1,100,-0.120
1759437281.369989,212619.000,30733,2,AX,1,100,-0.113
1759437281.416991,212666.000,30733,2,AX,1,100,-0.118
1759437281.456992,212706.000,30748,2,AX,1,100,-0.117
1759437281.496993,212746.000,30748,2,AX,1,100,-0.115
1759437281.536995,212786.000,30763,3,AX,1,100,-0.115
1759437281.576996,212826.000,30763,3,AX,1,100,-0.119
1759437281.616997,212866.000,30763,3,AX,1,100,-0.115
1759437281.656999,212906.000,30779,3,AX,1,100,-0.118
1759437281.697000,212946.000,30779,3,AX,1,100,-0.114
1759437281.737002,212986.000,30779,3,AX,1,100,-0.119
1759437281.777003,213026.000,30795,2,AX,1,100,-0.116
1759437281.817004,213066.000,30795,2,AX,1,100,-0.118
1759437281.856673,213105.667,30810,3,AX,1,100,-0.115
1759437281.896341,213145.333,30810,3,AX,1,100,-0.118
1759437281.936008,213185.000,30810,3,AX,1,100,-0.117
1759437281.976510,213225.500,30826,2,AX,1,100,-0.119
1759437282.017011,213266.000,30826,2,AX,1,100,-0.117
1759437282.056679,213305.667,30841,3,AX,1,100,-0.117
1759437282.096348,213345.333,30841,3,AX,1,100,-0.117
1759437282.136015,213385.000,30841,3,AX,1,100,-0.117
1759437282.176517,213425.500,30857,2,AX,1,100,-0.115
1759437282.217018,213466.000,30857,2,AX,1,100,-0.115
1759437282.256686,213505.667,30872,3,AX,1,100,-0.120
1759437282.296355,213545.333,30872,3,AX,1,100,-0.111
1759437282.336022,213585.000,30872,3,AX,1,100,-0.120
1759437282.376524,213625.500,30889,2,AX,1,100,-0.115
1759437282.417025,213666.000,30889,2,AX,1,100,-0.116
1759437282.456693,213705.667,30903,3,AX,1,100,-0.119
1759437282.496361,213745.333,30903,3,AX,1,100,-0.118
1759437282.536029,213785.000,30903,3,AX,1,100,-0.115
1759437282.576031,213825.000,30919,2,AX,1,100,-0.120
1759437282.616032,213865.000,30919,2,AX,1,100,-0.119
1759437282.656034,213905.000,30935,3,AX,1,100,-0.120
1759437282.696035,213945.000,30935,3,AX,1,100,-0.120
1759437282.736037,213985.000,30935,3,AX,1,100,-0.115
1759437282.776038,214025.000,30953,2,AX,1,100,-0.116
1759437282.816039,214065.000,30953,2,AX,1,100,-0.115
1759437282.856041,214105.000,30967,3,AX,1,100,-0.116
1759437282.896042,214145.000,30967,3,AX,1,100,-0.117
1759437282.936044,214185.000,30967,3,AX,1,100,-0.118
1759437282.976045,214225.000,30984,2,AX,1,100,-0.115
1759437283.016046,214265.000,30984,2,AX,1,100,-0.118
1759437283.056048,214305.000,30999,3,AX,1,100,-0.117
1759437283.096049,214345.000,30999,3,AX,1,100,-0.119
1759437283.136050,214385.000,30999,3,AX,1,100,-0.114
1759437283.176052,214425.000,31015,2,AX,1,100,-0.116
1759437283.216053,214465.000,31015,2,AX,1,100,-0.117
1759437283.256055,214505.000,31029,3,AX,1,100,-0.115
1759437283.296056,214545.000,31029,3,AX,1,100,-0.119
1759437283.336057,214585.000,31029,3,AX,1,100,-0.115
1759437283.376059,214625.000,31046,3,AX,1,100,-0.116
1759437283.416060,214665.000,31046,3,AX,1,100,-0.113
1759437283.456062,214705.000,31046,3,AX,1,100,-0.116
1759437283.496063,214745.000,31061,2,AX,1,100,-0.116
1759437283.536064,214785.000,31061,2,AX,1,100,-0.115
1759437283.576066,214825.000,31079,3,AX,1,100,-0.115
1759437283.616067,214865.000,31079,3,AX,1,100,-0.118
1759437283.656069,214905.000,31079,3,AX,1,100,-0.119
1759437283.696070,214945.000,31094,2,AX,1,100,-0.117
1759437283.736071,214985.000,31094,2,AX,1,100,-0.118
1759437283.776073,215025.000,31110,3,AX,1,100,-0.117
1759437283.816074,215065.000,31110,3,AX,1,100,-0.115
1759437283.856076,215105.000,31110,3,AX,1,100,-0.115
1759437283.896077,215145.000,31125,2,AX,1,100,-0.120
1759437283.936078,215185.000,31125,2,AX,1,100,-0.117
1759437283.976080,215225.000,31142,3,AX,1,100,-0.116
1759437284.016081,215265.000,31142,3,AX,1,100,-0.119
1759437284.056082,215305.000,31142,3,AX,1,100,-0.117
1759437284.096084,215345.000,31157,2,AX,1,100,-0.115
1759437284.136085,215385.000,31157,2,AX,1,100,-0.118
1759437284.176087,215425.000,31172,3,AX,1,100,-0.115
1759437284.216088,215465.000,31172,3,AX,1,100,-0.117
1759437284.256089,215505.000,31172,3,AX,1,100,-0.112
1759437284.296091,215545.000,31187,2,AX,1,100,-0.121
1759437284.336092,215585.000,31187,2,AX,1,100,-0.118
1759437284.380760,215629.667,31204,3,AX,1,100,-0.120
1759437284.425429,215674.333,31204,3,AX,1,100,-0.117
1759437284.470097,215719.000,31204,3,AX,1,100,-0.121
1759437284.510098,215759.000,31219,2,AX,1,100,-0.118
1759437284.550100,215799.000,31219,2,AX,1,100,-0.115
1759437284.590101,215839.000,31234,3,AX,1,100,-0.118
1759437284.630102,215879.000,31234,3,AX,1,100,-0.116
1759437284.670104,215919.000,31234,3,AX,1,100,-0.118
1759437284.710105,215959.000,31250,2,AX,1,100,-0.114
1759437284.750107,215999.000,31250,2,AX,1,100,-0.118
1759437284.790108,216039.000,31266,3,AX,1,100,-0.118
1759437284.830109,216079.000,31266,3,AX,1,100,-0.118
1759437284.870111,216119.000,31266,3,AX,1,100,-0.116
1759437284.910112,216159.000,31281,2,AX,1,100,-0.117
1759437284.950114,216199.000,31281,2,AX,1,100,-0.116
1759437284.990115,216239.000,31304,3,AX,1,100,-0.114
1759437285.030116,216279.000,31304,3,AX,1,100,-0.117
1759437285.070118,216319.000,31304,3,AX,1,100,-0.115
1759437285.110119,216359.000,31319,2,AX,1,100,-0.119
1759437285.150120,216399.000,31319,2,AX,1,100,-0.114
1759437285.189789,216438.667,31335,3,AX,1,100,-0.116
1759437285.229457,216478.333,31335,3,AX,1,100,-0.114
1759437285.269125,216518.000,31335,3,AX,1,100,-0.117
1759437285.309626,216558.500,31351,2,AX,1,100,-0.116
1759437285.350127,216599.000,31351,2,AX,1,100,-0.114
1759437285.389796,216638.667,31366,3,AX,1,100,-0.115
1759437285.429464,216678.333,31366,3,AX,1,100,-0.116
1759437285.469132,216718.000,31366,3,AX,1,100,-0.117
1759437285.509133,216758.000,31381,2,AX,1,100,-0.118
1759437285.549134,216798.000,31381,2,AX,1,100,-0.119
1759437285.589469,216838.333,31397,3,AX,1,100,-0.112
1759437285.629804,216878.667,31397,3,AX,1,100,-0.116
1759437285.670139,216919.000,31397,3,AX,1,100,-0.116
1759437285.709807,216958.667,31413,3,AX,1,100,-0.118
1759437285.749475,216998.333,31413,3,AX,1,100,-0.118
1759437285.789143,217038.000,31413,3,AX,1,100,-0.115
1759437285.829144,217078.000,31428,2,AX,1,100,-0.113
1759437285.869146,217118.000,31428,2,AX,1,100,-0.118
1759437285.909480,217158.333,31443,3,AX,1,100,-0.116
1759437285.949815,217198.667,31443,3,AX,1,100,-0.118
1759437285.990150,217239.000,31443,3,AX,1,100,-0.115
1759437286.029651,217278.500,31460,2,AX,1,100,-0.115
1759437286.069153,217318.000,31460,2,AX,1,100,-0.118
1759437286.109154,217358.000,31475,3,AX,1,100,-0.117
1759437286.149155,217398.000,31475,3,AX,1,100,-0.119
1759437286.189157,217438.000,31475,3,AX,1,100,-0.114
1759437286.229158,217478.000,31490,2,AX,1,100,-0.117
1759437286.269160,217518.000,31490,2,AX,1,100,-0.116
1759437286.309161,217558.000,31506,3,AX,1,100,-0.117
1759437286.349162,217598.000,31506,3,AX,1,100,-0.117
1759437286.389164,217638.000,31506,3,AX,1,100,-0.116
1759437286.429165,217678.000,31524,2,AX,1,100,-0.115
1759437286.469167,217718.000,31524,2,AX,1,100,-0.116
1759437286.509168,217758.000,31539,3,AX,1,100,-0.117
1759437286.549169,217798.000,31539,3,AX,1,100,-0.117
1759437286.589171,217838.000,31539,3,AX,1,100,-0.116
1759437286.629172,217878.000,31555,2,AX,1,100,-0.116
1759437286.669173,217918.000,31555,2,AX,1,100,-0.116
1759437286.709175,217958.000,31570,3,AX,1,100,-0.117
1759437286.749176,217998.000,31570,3,AX,1,100,-0.114
1759437286.789178,218038.000,31570,3,AX,1,100,-0.120
1759437286.829179,218078.000,31586,2,AX,1,100,-0.113
1759437286.869180,218118.000,31586,2,AX,1,100,-0.118
1759437286.909182,218158.000,31601,3,AX,1,100,-0.115
1759437286.949183,218198.000,31601,3,AX,1,100,-0.118
1759437286.989185,218238.000,31601,3,AX,1,100,-0.117
1759437287.029186,218278.000,31620,3,AX,1,100,-0.116
1759437287.069187,218318.000,31620,3,AX,1,100,-0.116
1759437287.109189,218358.000,31620,3,AX,1,100,-0.114
1759437287.149190,218398.000,31634,2,AX,1,100,-0.115
1759437287.189192,218438.000,31634,2,AX,1,100,-0.118
1759437287.229193,218478.000,31650,3,AX,1,100,-0.119
1759437287.269194,218518.000,31650,3,AX,1,100,-0.115
1759437287.309196,218558.000,31650,3,AX,1,100,-0.113
1759437287.349197,218598.000,31666,2,AX,1,100,-0.116
1759437287.389199,218638.000,31666,2,AX,1,100,-0.117
1759437287.429200,218678.000,31682,2,AX,1,100,-0.118
1759437287.469201,218718.000,31682,2,AX,1,100,-0.113
1759437287.513870,218762.667,31696,3,AX,1,100,-0.115
1759437287.558538,218807.333,31696,3,AX,1,100,-0.121
1759437287.603206,218852.000,31696,3,AX,1,100,-0.117
1759437287.643207,218892.000,31713,2,AX,1,100,-0.117
1759437287.683209,218932.000,31713,2,AX,1,100,-0.118
1759437287.723210,218972.000,31730,3,AX,1,100,-0.116
1759437287.763211,219012.000,31730,3,AX,1,100,-0.115
1759437287.803213,219052.000,31730,3,AX,1,100,-0.115
1759437287.843214,219092.000,31746,2,AX,1,100,-0.113
1759437287.883216,219132.000,31746,2,AX,1,100,-0.117
1759437287.923217,219172.000,31760,3,AX,1,100,-0.115
1759437287.963218,219212.000,31760,3,AX,1,100,-0.118
1759437288.003220,219252.000,31760,3,AX,1,100,-0.116
1759437288.043221,219292.000,31777,2,AX,1,100,-0.117
1759437288.083223,219332.000,31777,2,AX,1,100,-0.115
1759437288.123224,219372.000,31792,3,AX,1,100,-0.117
1759437288.163225,219412.000,31792,3,AX,1,100,-0.117
1759437288.203227,219452.000,31792,3,AX,1,100,-0.117
1759437288.243228,219492.000,31808,3,AX,1,100,-0.117
1759437288.283230,219532.000,31808,3,AX,1,100,-0.115
1759437288.323231,219572.000,31808,3,AX,1,100,-0.118
1759437288.363232,219612.000,31823,2,AX,1,100,-0.115
1759437288.403234,219652.000,31823,2,AX,1,100,-0.121
1759437288.443235,219692.000,31841,3,AX,1,100,-0.114
1759437288.483237,219732.000,31841,3,AX,1,100,-0.119
1759437288.523238,219772.000,31841,3,AX,1,100,-0.116
1759437288.563239,219812.000,31856,2,AX,1,100,-0.119
1759437288.603241,219852.000,31856,2,AX,1,100,-0.117
1759437288.643242,219892.000,31873,3,AX,1,100,-0.113
1759437288.683244,219932.000,31873,3,AX,1,100,-0.115
1759437288.723245,219972.000,31873,3,AX,1,100,-0.115
1759437288.763246,220012.000,31889,2,AX,1,100,-0.115
1759437288.803248,220052.000,31889,2,AX,1,100,-0.119
1759437288.843249,220092.000,31905,3,AX,1,100,-0.115
1759437288.883250,220132.000,31905,3,AX,1,100,-0.119
1759437288.923252,220172.000,31905,3,AX,1,100,-0.116
1759437288.963253,220212.000,31920,2,AX,1,100,-0.115
1759437289.003255,220252.000,31920,2,AX,1,100,-0.118
1759437289.043256,220292.000,31939,3,AX,1,100,-0.117
1759437289.083257,220332.000,31939,3,AX,1,100,-0.117
1759437289.123259,220372.000,31939,3,AX,1,100,-0.116
1759437289.163260,220412.000,31954,2,AX,1,100,-0.118
1759437289.203262,220452.000,31954,2,AX,1,100,-0.119
1759437289.243263,220492.000,31971,3,AX,1,100,-0.116
1759437289.283264,220532.000,31971,3,AX,1,100,-0.115
1759437289.323266,220572.000,31971,3,AX,1,100,-0.117
1759437289.363267,220612.000,31987,2,AX,1,100,-0.117
1759437289.403269,220652.000,31987,2,AX,1,100,-0.114
1759437289.443270,220692.000,32003,3,AX,1,100,-0.119
1759437289.483271,220732.000,32003,3,AX,1,100,-0.114
1759437289.523273,220772.000,32003,3,AX,1,100,-0.114
1759437289.563274,220812.000,32018,3,AX,1,100,-0.118
1759437289.603276,220852.000,32018,3,AX,1,100,-0.116
1759437289.643277,220892.000,32018,3,AX,1,100,-0.117
1759437289.683278,220932.000,32034,2,AX,1,100,-0.112
1759437289.723280,220972.000,32034,2,AX,1,100,-0.119
1759437289.763281,221012.000,32049,3,AX,1,100,-0.115
1759437289.803282,221052.000,32049,3,AX,1,100,-0.117
1759437289.843284,221092.000,32049,3,AX,1,100,-0.118
1759437289.883285,221132.000,32065,2,AX,1,100,-0.114
1759437289.923287,221172.000,32065,2,AX,1,100,-0.116
1759437289.963288,221212.000,32081,3,AX,1,100,-0.117
1759437290.003289,221252.000,32081,3,AX,1,100,-0.111
1759437290.043291,221292.000,32081,3,AX,1,100,-0.122
1759437290.083292,221332.000,32102,4,AX,1,100,-0.112
1759437290.123294,221372.000,32102,4,AX,1,100,-0.119
1759437290.163295,221412.000,32102,4,AX,1,100,-0.112
1759437290.203296,221452.000,32102,4,AX,1,100,-0.118
1759437290.243298,221492.000,32118,3,AX,1,100,-0.114
1759437290.283299,221532.000,32118,3,AX,1,100,-0.117
1759437290.323301,221572.000,32118,3,AX,1,100,-0.113
1759437290.363302,221612.000,32133,2,AX,1,100,-0.115
1759437290.403304,221652.000,32133,2,AX,1,100,-0.114
1759437290.443305,221692.000,32149,3,AX,1,100,-0.116
1759437290.483306,221732.000,32149,3,AX,1,100,-0.117
1759437290.523308,221772.000,32149,3,AX,1,100,-0.115
1759437290.569809,221818.500,32164,2,AX,1,100,-0.115
1759437290.616311,221865.000,32164,2,AX,1,100,-0.117
1759437290.656312,221905.000,32181,3,AX,1,100,-0.117
1759437290.696314,221945.000,32181,3,AX,1,100,-0.117
1759437290.736315,221985.000,32181,3,AX,1,100,-0.115
1759437290.776316,222025.000,32196,2,AX,1,100,-0.111
1759437290.816318,222065.000,32196,2,AX,1,100,-0.119
1759437290.856319,222105.000,32211,3,AX,1,100,-0.115
1759437290.896321,222145.000,32211,3,AX,1,100,-0.115
1759437290.936322,222185.000,32211,3,AX,1,100,-0.114
1759437290.976323,222225.000,32226,2,AX,1,100,-0.115
1759437291.016325,222265.000,32226,2,AX,1,100,-0.115
1759437291.056326,222305.000,32243,3,AX,1,100,-0.117
1759437291.096328,222345.000,32243,3,AX,1,100,-0.114
1759437291.136329,222385.000,32243,3,AX,1,100,-0.114
1759437291.176330,222425.000,32258,2,AX,1,100,-0.116
1759437291.216332,222465.000,32258,2,AX,1,100,-0.119
1759437291.256333,222505.000,32273,3,AX,1,100,-0.114
1759437291.296335,222545.000,32273,3,AX,1,100,-0.118
1759437291.336336,222585.000,32273,3,AX,1,100,-0.117
1759437291.376337,222625.000,32289,2,AX,1,100,-0.113
1759437291.416339,222665.000,32289,2,AX,1,100,-0.115
1759437291.456340,222705.000,32305,3,AX,1,100,-0.116
1759437291.496341,222745.000,32305,3,AX,1,100,-0.117
1759437291.536343,222785.000,32305,3,AX,1,100,-0.116
1759437291.576344,222825.000,32320,2,AX,1,100,-0.114
1759437291.616346,222865.000,32320,2,AX,1,100,-0.116
1759437291.656347,222905.000,32336,3,AX,1,100,-0.115
1759437291.696348,222945.000,32336,3,AX,1,100,-0.118
1759437291.736350,222985.000,32336,3,AX,1,100,-0.116
1759437291.776351,223025.000,32351,2,AX,1,100,-0.114
1759437291.816353,223065.000,32351,2,AX,1,100,-0.118
1759437291.856354,223105.000,32367,3,AX,1,100,-0.114
1759437291.896356,223145.000,32367,3,AX,1,100,-0.118
1759437291.936357,223185.000,32367,3,AX,1,100,-0.114
1759437291.976358,223225.000,32383,2,AX,1,100,-0.117
1759437292.016360,223265.000,32383,2,AX,1,100,-0.117
1759437292.056361,223305.000,32398,3,AX,1,100,-0.116
1759437292.096363,223345.000,32398,3,AX,1,100,-0.116
1759437292.136364,223385.000,32398,3,AX,1,100,-0.115
1759437292.176365,223425.000,32413,3,AX,1,100,-0.115
1759437292.216367,223465.000,32413,3,AX,1,100,-0.112
1759437292.256368,223505.000,32413,3,AX,1,100,-0.119
1759437292.296370,223545.000,32429,2,AX,1,100,-0.115
1759437292.336371,223585.000,32429,2,AX,1,100,-0.116
1759437292.376372,223625.000,32445,3,AX,1,100,-0.115
1759437292.416374,223665.000,32445,3,AX,1,100,-0.112
1759437292.456375,223705.000,32445,3,AX,1,100,-0.119
1759437292.496377,223745.000,32460,2,AX,1,100,-0.116
1759437292.536378,223785.000,32460,2,AX,1,100,-0.118
1759437292.576379,223825.000,32475,3,AX,1,100,-0.114
1759437292.616381,223865.000,32475,3,AX,1,100,-0.119
1759437292.656382,223905.000,32475,3,AX,1,100,-0.113
1759437292.696383,223945.000,32492,2,AX,1,100,-0.116
1759437292.736385,223985.000,32492,2,AX,1,100,-0.116
1759437292.776386,224025.000,32509,3,AX,1,100,-0.115
1759437292.816388,224065.000,32509,3,AX,1,100,-0.115
1759437292.856389,224105.000,32509,3,AX,1,100,-0.118
1759437292.896390,224145.000,32524,2,AX,1,100,-0.115
1759437292.936392,224185.000,32524,2,AX,1,100,-0.113
1759437292.976393,224225.000,32540,3,AX,1,100,-0.112
1759437293.016395,224265.000,32540,3,AX,1,100,-0.116
1759437293.056396,224305.000,32540,3,AX,1,100,-0.117
1759437293.096397,224345.000,32558,2,AX,1,100,-0.118
1759437293.136399,224385.000,32558,2,AX,1,100,-0.112
1759437293.176400,224425.000,32573,3,AX,1,100,-0.117
1759437293.216402,224465.000,32573,3,AX,1,100,-0.112
1759437293.256403,224505.000,32573,3,AX,1,100,-0.119
1759437293.296404,224545.000,32589,2,AX,1,100,-0.119
1759437293.336406,224585.000,32589,2,AX,1,100,-0.114
1759437293.376407,224625.000,32604,3,AX,1,100,-0.115
1759437293.416409,224665.000,32604,3,AX,1,100,-0.114
1759437293.456410,224705.000,32604,3,AX,1,100,-0.117
1759437293.496411,224745.000,32620,2,AX,1,100,-0.115
1759437293.536413,224785.000,32620,2,AX,1,100,-0.116
1759437293.576414,224825.000,32635,3,AX,1,100,-0.114
1759437293.616416,224865.000,32635,3,AX,1,100,-0.116
1759437293.656417,224905.000,32635,3,AX,1,100,-0.115
1759437293.696418,224945.000,32652,2,AX,1,100,-0.120
1759437293.736420,224985.000,32652,2,AX,1,100,-0.115
1759437293.780755,225029.333,32666,3,AX,1,100,-0.117
1759437293.825089,225073.667,32666,3,AX,1,100,-0.115
1759437293.869424,225118.000,32666,3,AX,1,100,-0.114
1759437293.909426,225158.000,32682,2,AX,1,100,-0.117
1759437293.949427,225198.000,32682,2,AX,1,100,-0.117
1759437293.989429,225238.000,32698,3,AX,1,100,-0.115
1759437294.029430,225278.000,32698,3,AX,1,100,-0.112
1759437294.069431,225318.000,32698,3,AX,1,100,-0.114
1759437294.109433,225358.000,32714,2,AX,1,100,-0.117
1759437294.149434,225398.000,32714,2,AX,1,100,-0.117
1759437294.189435,225438.000,32728,3,AX,1,100,-0.117
1759437294.229437,225478.000,32728,3,AX,1,100,-0.115
1759437294.269438,225518.000,32728,3,AX,1,100,-0.114
1759437294.309440,225558.000,32745,2,AX,1,100,-0.117
1759437294.349441,225598.000,32745,2,AX,1,100,-0.114
1759437294.389442,225638.000,32760,3,AX,1,100,-0.114
1759437294.429444,225678.000,32760,3,AX,1,100,-0.116
1759437294.469445,225718.000,32760,3,AX,1,100,-0.114
1759437294.509447,225758.000,32776,2,AX,1,100,-0.115
1759437294.549448,225798.000,32776,2,AX,1,100,-0.118
1759437294.589449,225838.000,32790,3,AX,1,100,-0.117
1759437294.629451,225878.000,32790,3,AX,1,100,-0.115
1759437294.669452,225918.000,32790,3,AX,1,100,-0.114
1759437294.709454,225958.000,32807,3,AX,1,100,-0.111
1759437294.749455,225998.000,32807,3,AX,1,100,-0.119
1759437294.789456,226038.000,32807,3,AX,1,100,-0.114
1759437294.829458,226078.000,32822,2,AX,1,100,-0.118
1759437294.869459,226118.000,32822,2,AX,1,100,-0.114
1759437294.909461,226158.000,32838,3,AX,1,100,-0.116
1759437294.949462,226198.000,32838,3,AX,1,100,-0.120
1759437294.989463,226238.000,32838,3,AX,1,100,-0.118
1759437295.029465,226278.000,32853,2,AX,1,100,-0.115
1759437295.069466,226318.000,32853,2,AX,1,100,-0.116
1759437295.109468,226358.000,32869,3,AX,1,100,-0.116
1759437295.149469,226398.000,32869,3,AX,1,100,-0.118
1759437295.189470,226438.000,32869,3,AX,1,100,-0.116
1759437295.229138,226477.667,32890,3,AX,1,100,-0.112
1759437295.268806,226517.333,32890,3,AX,1,100,-0.113
1759437295.308474,226557.000,32890,3,AX,1,100,-0.117
1759437295.348476,226597.000,32906,3,AX,1,100,-0.116
1759437295.388477,226637.000,32906,3,AX,1,100,-0.117
1759437295.428478,226677.000,32906,3,AX,1,100,-0.114
1759437295.468980,226717.500,32922,2,AX,1,100,-0.117
1759437295.509481,226758.000,32922,2,AX,1,100,-0.112
1759437295.549150,226797.667,32937,3,AX,1,100,-0.115
1759437295.588817,226837.333,32937,3,AX,1,100,-0.118
1759437295.628485,226877.000,32937,3,AX,1,100,-0.113
1759437295.668820,226917.333,32953,3,AX,1,100,-0.115
1759437295.709155,226957.667,32953,3,AX,1,100,-0.115
1759437295.749490,226998.000,32953,3,AX,1,100,-0.116
1759437295.788991,227037.500,32968,2,AX,1,100,-0.115
1759437295.828492,227077.000,32968,2,AX,1,100,-0.117
1759437295.868827,227117.333,32984,3,AX,1,100,-0.114
1759437295.909162,227157.667,32984,3,AX,1,100,-0.118
1759437295.949497,227198.000,32984,3,AX,1,100,-0.115
1759437295.988998,227237.500,33000,2,AX,1,100,-0.116
1759437296.028499,227277.000,33000,2,AX,1,100,-0.118
1759437296.068834,227317.333,33015,3,AX,1,100,-0.112
1759437296.109169,227357.667,33015,3,AX,1,100,-0.119
1759437296.149504,227398.000,33015,3,AX,1,100,-0.116
1759437296.189005,227437.500,33030,2,AX,1,100,-0.119
1759437296.228506,227477.000,33030,2,AX,1,100,-0.115
1759437296.268841,227517.333,33046,3,AX,1,100,-0.118
1759437296.309176,227557.667,33046,3,AX,1,100,-0.114
1759437296.349511,227598.000,33046,3,AX,1,100,-0.117
1759437296.389512,227638.000,33064,2,AX,1,100,-0.118
1759437296.429513,227678.000,33064,2,AX,1,100,-0.116
1759437296.469515,227718.000,33079,3,AX,1,100,-0.113
1759437296.509516,227758.000,33079,3,AX,1,100,-0.117
1759437296.549518,227798.000,33079,3,AX,1,100,-0.118
1759437296.589519,227838.000,33094,2,AX,1,100,-0.120
1759437296.629520,227878.000,33094,2,AX,1,100,-0.115
1759437296.669522,227918.000,33111,3,AX,1,100,-0.113
1759437296.709523,227958.000,33111,3,AX,1,100,-0.116
1759437296.749525,227998.000,33111,3,AX,1,100,-0.113
1759437296.796026,228044.500,33126,2,AX,1,100,-0.119
1759437296.842528,228091.000,33126,2,AX,1,100,-0.115
1759437296.882529,228131.000,33143,3,AX,1,100,-0.116
1759437296.922531,228171.000,33143,3,AX,1,100,-0.112
1759437296.962532,228211.000,33143,3,AX,1,100,-0.120
1759437297.002533,228251.000,33159,2,AX,1,100,-0.117
1759437297.042535,228291.000,33159,2,AX,1,100,-0.115
1759437297.082536,228331.000,33175,3,AX,1,100,-0.116
1759437297.122538,228371.000,33175,3,AX,1,100,-0.116
1759437297.162539,228411.000,33175,3,AX,1,100,-0.116
1759437297.202540,228451.000,33190,2,AX,1,100,-0.120
1759437297.242542,228491.000,33190,2,AX,1,100,-0.113
1759437297.282543,228531.000,33206,3,AX,1,100,-0.117
1759437297.322545,228571.000,33206,3,AX,1,100,-0.110
1759437297.362546,228611.000,33206,3,AX,1,100,-0.114
1759437297.402547,228651.000,33221,2,AX,1,100,-0.116
1759437297.442549,228691.000,33221,2,AX,1,100,-0.119
1759437297.482550,228731.000,33237,3,AX,1,100,-0.115
1759437297.522552,228771.000,33237,3,AX,1,100,-0.117
1759437297.562553,228811.000,33237,3,AX,1,100,-0.118
1759437297.602554,228851.000,33252,2,AX,1,100,-0.117
1759437297.642556,228891.000,33252,2,AX,1,100,-0.120
1759437297.682557,228931.000,33271,3,AX,1,100,-0.114
1759437297.722558,228971.000,33271,3,AX,1,100,-0.113
