LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1032566.883839,1032566.883838,1760462496.696849,179002.000,26103,3,AY,1,100,0.051
1032566.923840,1032566.923838,1760462496.736850,179042.000,26103,3,AY,1,100,0.050
1032566.963841,1032566.963839,1760462496.776850,179082.000,26103,3,AY,1,100,0.051
1032567.003841,1032567.003839,1760462496.816851,179122.000,26119,2,AY,1,100,0.050
1032567.043842,1032567.043840,1760462496.856852,179162.000,26119,2,AY,1,100,0.049
1032567.083842,1032567.083840,1760462496.896852,179202.000,26135,3,AY,1,100,0.050
1032567.123843,1032567.123841,1760462496.936853,179242.000,26135,3,AY,1,100,0.053
1032567.163843,1032567.163842,1760462496.976854,179282.000,26135,3,AY,1,100,0.050
1032567.203844,1032567.203842,1760462497.016854,179322.000,26152,2,AY,1,100,0.050
1032567.243845,1032567.243843,1760462497.056855,179362.000,26152,2,AY,1,100,0.049
1032567.283845,1032567.283843,1760462497.096856,179402.000,26167,3,AY,1,100,0.046
1032567.323846,1032567.323844,1760462497.136857,179442.000,26167,3,AY,1,100,0.053
1032567.363846,1032567.363845,1760462497.176857,179482.000,26167,3,AY,1,100,0.048
1032567.403847,1032567.403845,1760462497.216858,179522.000,26183,2,AY,1,100,0.052
1032567.443848,1032567.443846,1760462497.256859,179562.000,26183,2,AY,1,100,0.046
1032567.488515,1032567.488513,1760462497.301526,179606.667,26198,3,AY,1,100,0.050
1032567.533182,1032567.533180,1760462497.346193,179651.333,26198,3,AY,1,100,0.048
1032567.577850,1032567.577848,1760462497.390861,179696.000,26198,3,AY,1,100,0.050
1032567.617850,1032567.617848,1760462497.430861,179736.000,26216,2,AY,1,100,0.048
1032567.657851,1032567.657849,1760462497.470862,179776.000,26216,2,AY,1,100,0.049
1032567.697851,1032567.697849,1760462497.510863,179816.000,26231,3,AY,1,100,0.046
1032567.737852,1032567.737850,1760462497.550864,179856.000,26231,3,AY,1,100,0.052
1032567.777853,1032567.777851,1760462497.590864,179896.000,26231,3,AY,1,100,0.048
1032567.817853,1032567.817851,1760462497.630865,179936.000,26248,2,AY,1,100,0.047
1032567.857854,1032567.857852,1760462497.670866,179976.000,26248,2,AY,1,100,0.057
1032567.897521,1032567.897519,1760462497.710533,180015.667,26262,3,AY,1,100,0.047
1032567.937188,1032567.937186,1760462497.750200,180055.333,26262,3,AY,1,100,0.052
1032567.976855,1032567.976854,1760462497.789868,180095.000,26262,3,AY,1,100,0.047
1032568.016856,1032568.016854,1760462497.829868,180135.000,26278,2,AY,1,100,0.049
1032568.056857,1032568.056855,1760462497.869869,180175.000,26278,2,AY,1,100,0.051
1032568.096857,1032568.096855,1760462497.909870,180215.000,26293,3,AY,1,100,0.046
1032568.136858,1032568.136856,1760462497.949870,180255.000,26293,3,AY,1,100,0.051
1032568.176858,1032568.176856,1760462497.989871,180295.000,26293,3,AY,1,100,0.046
1032568.216859,1032568.216857,1760462498.029872,180335.000,26312,2,AY,1,100,0.050
1032568.256860,1032568.256858,1760462498.069872,180375.000,26312,2,AY,1,100,0.047
1032568.296860,1032568.296858,1760462498.109873,180415.000,26327,3,AY,1,100,0.047
1032568.336861,1032568.336859,1760462498.149874,180455.000,26327,3,AY,1,100,0.047
1032568.376861,1032568.376859,1760462498.189874,180495.000,26327,3,AY,1,100,0.046
1032568.416862,1032568.416860,1760462498.229875,180535.000,26342,3,AY,1,100,0.047
1032568.456862,1032568.456861,1760462498.269876,180575.000,26342,3,AY,1,100,0.045
1032568.496863,1032568.496861,1760462498.309876,180615.000,26342,3,AY,1,100,0.048
1032568.536864,1032568.536862,1760462498.349877,180655.000,26358,2,AY,1,100,0.048
1032568.576864,1032568.576862,1760462498.389878,180695.000,26358,2,AY,1,100,0.045
1032568.623865,1032568.623863,1760462498.436879,180742.000,26374,2,AY,1,100,0.044
1032568.670866,1032568.670864,1760462498.483880,180789.000,26374,2,AY,1,100,0.043
1032568.710866,1032568.710864,1760462498.523880,180829.000,26389,3,AY,1,100,0.046
1032568.750867,1032568.750865,1760462498.563881,180869.000,26389,3,AY,1,100,0.043
1032568.790867,1032568.790865,1760462498.603882,180909.000,26389,3,AY,1,100,0.043
1032568.830868,1032568.830866,1760462498.643882,180949.000,26407,2,AY,1,100,0.045
1032568.870869,1032568.870867,1760462498.683883,180989.000,26407,2,AY,1,100,0.042
1032568.910869,1032568.910867,1760462498.723884,181029.000,26422,3,AY,1,100,0.046
1032568.950870,1032568.950868,1760462498.763884,181069.000,26422,3,AY,1,100,0.041
1032568.990870,1032568.990868,1760462498.803885,181109.000,26422,3,AY,1,100,0.047
1032569.030871,1032569.030869,1760462498.843886,181149.000,26438,2,AY,1,100,0.044
1032569.070872,1032569.070870,1760462498.883886,181189.000,26438,2,AY,1,100,0.046
1032569.110872,1032569.110870,1760462498.923887,181229.000,26454,3,AY,1,100,0.048
1032569.150873,1032569.150871,1760462498.963888,181269.000,26454,3,AY,1,100,0.043
1032569.190873,1032569.190871,1760462499.003888,181309.000,26454,3,AY,1,100,0.048
1032569.230874,1032569.230872,1760462499.043889,181349.000,26469,2,AY,1,100,0.050
1032569.270874,1032569.270872,1760462499.083890,181389.000,26469,2,AY,1,100,0.046
1032569.310875,1032569.310873,1760462499.123890,181429.000,26484,3,AY,1,100,0.047
1032569.350876,1032569.350874,1760462499.163891,181469.000,26484,3,AY,1,100,0.047
1032569.390876,1032569.390874,1760462499.203892,181509.000,26484,3,AY,1,100,0.049
1032569.430877,1032569.430875,1760462499.243892,181549.000,26502,2,AY,1,100,0.052
1032569.470877,1032569.470875,1760462499.283893,181589.000,26502,2,AY,1,100,0.048
1032569.510545,1032569.510543,1760462499.323560,181628.667,26518,3,AY,1,100,0.050
1032569.550212,1032569.550210,1760462499.363228,181668.333,26518,3,AY,1,100,0.043
1032569.589879,1032569.589877,1760462499.402895,181708.000,26518,3,AY,1,100,0.048
1032569.629880,1032569.629878,1760462499.442896,181748.000,26533,3,AY,1,100,0.046
1032569.669880,1032569.669878,1760462499.482897,181788.000,26533,3,AY,1,100,0.049
1032569.709881,1032569.709879,1760462499.522897,181828.000,26533,3,AY,1,100,0.052
1032569.756882,1032569.756880,1760462499.569898,181875.000,26548,2,AY,1,100,0.047
1032569.803882,1032569.803880,1760462499.616899,181922.000,26548,2,AY,1,100,0.051
1032569.843883,1032569.843881,1760462499.656899,181962.000,26565,2,AY,1,100,0.042
1032569.883883,1032569.883881,1760462499.696900,182002.000,26565,2,AY,1,100,0.052
1032569.923884,1032569.923882,1760462499.736901,182042.000,26582,3,AY,1,100,0.050
1032569.963885,1032569.963883,1760462499.776901,182082.000,26582,3,AY,1,100,0.053
1032570.003885,1032570.003883,1760462499.816902,182122.000,26582,3,AY,1,100,0.044
1032570.043886,1032570.043884,1760462499.856903,182162.000,26597,2,AY,1,100,0.049
1032570.083886,1032570.083884,1760462499.896904,182202.000,26597,2,AY,1,100,0.047
1032570.123887,1032570.123885,1760462499.936904,182242.000,26615,3,AY,1,100,0.048
1032570.163888,1032570.163886,1760462499.976905,182282.000,26615,3,AY,1,100,0.045
1032570.203888,1032570.203886,1760462500.016906,182322.000,26615,3,AY,1,100,0.045
1032570.243889,1032570.243887,1760462500.056906,182362.000,26631,2,AY,1,100,0.049
1032570.283889,1032570.283887,1760462500.096907,182402.000,26631,2,AY,1,100,0.048
1032570.323890,1032570.323888,1760462500.136908,182442.000,26646,3,AY,1,100,0.048
1032570.363891,1032570.363888,1760462500.176908,182482.000,26646,3,AY,1,100,0.050
1032570.403891,1032570.403889,1760462500.216909,182522.000,26646,3,AY,1,100,0.048
1032570.443892,1032570.443890,1760462500.256910,182562.000,26661,3,AY,1,100,0.052
1032570.483892,1032570.483890,1760462500.296911,182602.000,26661,3,AY,1,100,0.049
1032570.523893,1032570.523891,1760462500.336911,182642.000,26661,3,AY,1,100,0.047
1032570.563893,1032570.563891,1760462500.376912,182682.000,26677,2,AY,1,100,0.050
1032570.603894,1032570.603892,1760462500.416913,182722.000,26677,2,AY,1,100,0.047
1032570.643895,1032570.643893,1760462500.456913,182762.000,26693,3,AY,1,100,0.050
1032570.683895,1032570.683893,1760462500.496914,182802.000,26693,3,AY,1,100,0.047
1032570.723896,1032570.723894,1760462500.536915,182842.000,26693,3,AY,1,100,0.046
1032570.763896,1032570.763894,1760462500.576915,182882.000,26710,2,AY,1,100,0.048
1032570.803897,1032570.803895,1760462500.616916,182922.000,26710,2,AY,1,100,0.050
1032570.843898,1032570.843895,1760462500.656917,182962.000,26727,3,AY,1,100,0.047
1032570.883898,1032570.883896,1760462500.696917,183002.000,26727,3,AY,1,100,0.049
1032570.923899,1032570.923897,1760462500.736918,183042.000,26727,3,AY,1,100,0.046
1032570.970399,1032570.970397,1760462500.783419,183088.500,26743,2,AY,1,100,0.048
1032571.016900,1032571.016898,1760462500.829920,183135.000,26743,2,AY,1,100,0.046
1032571.056901,1032571.056899,1760462500.869920,183175.000,26759,2,AY,1,100,0.044
1032571.096901,1032571.096899,1760462500.909921,183215.000,26759,2,AY,1,100,0.045
1032571.136902,1032571.136900,1760462500.949922,183255.000,26775,3,AY,1,100,0.047
1032571.176902,1032571.176900,1760462500.989922,183295.000,26775,3,AY,1,100,0.045
1032571.216903,1032571.216901,1760462501.029923,183335.000,26775,3,AY,1,100,0.043
1032571.256904,1032571.256902,1760462501.069924,183375.000,26791,2,AY,1,100,0.042
1032571.296904,1032571.296902,1760462501.109924,183415.000,26791,2,AY,1,100,0.044
1032571.336905,1032571.336903,1760462501.149925,183455.000,26807,3,AY,1,100,0.042
1032571.376905,1032571.376903,1760462501.189926,183495.000,26807,3,AY,1,100,0.046
1032571.416906,1032571.416904,1760462501.229926,183535.000,26807,3,AY,1,100,0.041
1032571.456907,1032571.456904,1760462501.269927,183575.000,26824,3,AY,1,100,0.039
1032571.496907,1032571.496905,1760462501.309928,183615.000,26824,3,AY,1,100,0.047
1032571.536908,1032571.536906,1760462501.349928,183655.000,26824,3,AY,1,100,0.042
1032571.576908,1032571.576906,1760462501.389929,183695.000,26839,2,AY,1,100,0.044
1032571.616909,1032571.616907,1760462501.429930,183735.000,26839,2,AY,1,100,0.040
1032571.656910,1032571.656907,1760462501.469930,183775.000,26855,3,AY,1,100,0.042
1032571.696910,1032571.696908,1760462501.509931,183815.000,26855,3,AY,1,100,0.043
1032571.736911,1032571.736909,1760462501.549932,183855.000,26855,3,AY,1,100,0.042
1032571.776911,1032571.776909,1760462501.589932,183895.000,26869,2,AY,1,100,0.042
1032571.816912,1032571.816910,1760462501.629933,183935.000,26869,2,AY,1,100,0.041
1032571.856912,1032571.856910,1760462501.669934,183975.000,26886,3,AY,1,100,0.044
1032571.896913,1032571.896911,1760462501.709934,184015.000,26886,3,AY,1,100,0.045
1032571.936914,1032571.936911,1760462501.749935,184055.000,26886,3,AY,1,100,0.044
1032571.976914,1032571.976912,1760462501.789936,184095.000,26903,2,AY,1,100,0.044
1032572.016915,1032572.016913,1760462501.829937,184135.000,26903,2,AY,1,100,0.044
1032572.063416,1032572.063413,1760462501.876437,184181.500,26919,2,AY,1,100,0.049
1032572.109916,1032572.109914,1760462501.922938,184228.000,26919,2,AY,1,100,0.042
1032572.149917,1032572.149915,1760462501.962939,184268.000,26934,3,AY,1,100,0.047
1032572.189917,1032572.189915,1760462502.002939,184308.000,26934,3,AY,1,100,0.045
1032572.229918,1032572.229916,1760462502.042940,184348.000,26934,3,AY,1,100,0.045
1032572.269919,1032572.269916,1760462502.082941,184388.000,26950,2,AY,1,100,0.046
1032572.309919,1032572.309917,1760462502.122941,184428.000,26950,2,AY,1,100,0.044
1032572.349920,1032572.349918,1760462502.162942,184468.000,26967,3,AY,1,100,0.047
1032572.389920,1032572.389918,1760462502.202943,184508.000,26967,3,AY,1,100,0.045
1032572.429921,1032572.429919,1760462502.242944,184548.000,26967,3,AY,1,100,0.042
1032572.469921,1032572.469919,1760462502.282944,184588.000,26984,2,AY,1,100,0.047
1032572.509922,1032572.509920,1760462502.322945,184628.000,26984,2,AY,1,100,0.044
1032572.549923,1032572.549920,1760462502.362946,184668.000,26998,3,AY,1,100,0.043
1032572.589923,1032572.589921,1760462502.402946,184708.000,26998,3,AY,1,100,0.048
1032572.629924,1032572.629922,1760462502.442947,184748.000,26998,3,AY,1,100,0.044
1032572.669924,1032572.669922,1760462502.482948,184788.000,27014,3,AY,1,100,0.044
1032572.709925,1032572.709923,1760462502.522949,184828.000,27014,3,AY,1,100,0.044
1032572.749926,1032572.749923,1760462502.562949,184868.000,27014,3,AY,1,100,0.048
1032572.789926,1032572.789924,1760462502.602950,184908.000,27029,2,AY,1,100,0.048
1032572.829927,1032572.829925,1760462502.642951,184948.000,27029,2,AY,1,100,0.042
1032572.869927,1032572.869925,1760462502.682951,184988.000,27046,3,AY,1,100,0.046
1032572.909928,1032572.909926,1760462502.722952,185028.000,27046,3,AY,1,100,0.043
1032572.949929,1032572.949926,1760462502.762953,185068.000,27046,3,AY,1,100,0.045
1032572.989929,1032572.989927,1760462502.802953,185108.000,27062,2,AY,1,100,0.047
1032573.029930,1032573.029927,1760462502.842954,185148.000,27062,2,AY,1,100,0.045
1032573.069930,1032573.069928,1760462502.882955,185188.000,27078,3,AY,1,100,0.045
1032573.109931,1032573.109929,1760462502.922955,185228.000,27078,3,AY,1,100,0.047
1032573.149931,1032573.149929,1760462502.962956,185268.000,27078,3,AY,1,100,0.047
1032573.196932,1032573.196930,1760462503.009957,185315.000,27094,2,AY,1,100,0.047
1032573.243933,1032573.243931,1760462503.056957,185362.000,27094,2,AY,1,100,0.047
1032573.283433,1032573.283431,1760462503.096458,185401.500,27110,2,AY,1,100,0.045
1032573.322934,1032573.322932,1760462503.135959,185441.000,27110,2,AY,1,100,0.049
1032573.362935,1032573.362932,1760462503.175960,185481.000,27125,3,AY,1,100,0.045
1032573.402935,1032573.402933,1760462503.215960,185521.000,27125,3,AY,1,100,0.045
1032573.442936,1032573.442934,1760462503.255961,185561.000,27125,3,AY,1,100,0.047
1032573.482936,1032573.482934,1760462503.295962,185601.000,27143,3,AY,1,100,0.046
1032573.522937,1032573.522935,1760462503.335962,185641.000,27143,3,AY,1,100,0.043
1032573.562938,1032573.562935,1760462503.375963,185681.000,27143,3,AY,1,100,0.047
1032573.602938,1032573.602936,1760462503.415964,185721.000,27158,2,AY,1,100,0.046
1032573.642939,1032573.642936,1760462503.455964,185761.000,27158,2,AY,1,100,0.048
1032573.682939,1032573.682937,1760462503.495965,185801.000,27174,3,AY,1,100,0.042
1032573.722940,1032573.722938,1760462503.535966,185841.000,27174,3,AY,1,100,0.049
1032573.762940,1032573.762938,1760462503.575966,185881.000,27174,3,AY,1,100,0.042
1032573.803441,1032573.803439,1760462503.616467,185921.500,27190,2,AY,1,100,0.045
1032573.843942,1032573.843939,1760462503.656968,185962.000,27190,2,AY,1,100,0.044
1032573.883609,1032573.883607,1760462503.696635,186001.667,27205,3,AY,1,100,0.041
1032573.923276,1032573.923274,1760462503.736302,186041.333,27205,3,AY,1,100,0.041
1032573.962943,1032573.962941,1760462503.775970,186081.000,27205,3,AY,1,100,0.043
1032574.002944,1032574.002942,1760462503.815970,186121.000,27222,2,AY,1,100,0.042
1032574.042945,1032574.042942,1760462503.855971,186161.000,27222,2,AY,1,100,0.041
1032574.083279,1032574.083276,1760462503.896305,186201.333,27238,3,AY,1,100,0.040
1032574.123612,1032574.123610,1760462503.936639,186241.667,27238,3,AY,1,100,0.040
1032574.163946,1032574.163944,1760462503.976973,186282.000,27238,3,AY,1,100,0.039
1032574.203947,1032574.203945,1760462504.016974,186322.000,27254,2,AY,1,100,0.041
1032574.243948,1032574.243945,1760462504.056975,186362.000,27254,2,AY,1,100,0.040
1032574.283615,1032574.283612,1760462504.096642,186401.667,27269,3,AY,1,100,0.044
1032574.323282,1032574.323280,1760462504.136309,186441.333,27269,3,AY,1,100,0.041
1032574.362949,1032574.362947,1760462504.175977,186481.000,27269,3,AY,1,100,0.039
1032574.409950,1032574.409948,1760462504.222977,186528.000,27284,2,AY,1,100,0.041
1032574.456951,1032574.456948,1760462504.269978,186575.000,27284,2,AY,1,100,0.043
1032574.496951,1032574.496949,1760462504.309979,186615.000,27303,3,AY,1,100,0.042
1032574.536952,1032574.536950,1760462504.349980,186655.000,27303,3,AY,1,100,0.043
1032574.576952,1032574.576950,1760462504.389980,186695.000,27303,3,AY,1,100,0.040
1032574.616953,1032574.616951,1760462504.429981,186735.000,27318,2,AY,1,100,0.043
1032574.656954,1032574.656951,1760462504.469982,186775.000,27318,2,AY,1,100,0.042
1032574.696954,1032574.696952,1760462504.509982,186815.000,27333,3,AY,1,100,0.047
1032574.736955,1032574.736952,1760462504.549983,186855.000,27333,3,AY,1,100,0.041
1032574.776955,1032574.776953,1760462504.589984,186895.000,27333,3,AY,1,100,0.045
1032574.816956,1032574.816954,1760462504.629984,186935.000,27349,2,AY,1,100,0.043
1032574.856957,1032574.856954,1760462504.669985,186975.000,27349,2,AY,1,100,0.048
1032574.896957,1032574.896955,1760462504.709986,187015.000,27367,3,AY,1,100,0.043
1032574.936958,1032574.936955,1760462504.749986,187055.000,27367,3,AY,1,100,0.044
1032574.976958,1032574.976956,1760462504.789987,187095.000,27367,3,AY,1,100,0.043
1032575.016959,1032575.016957,1760462504.829988,187135.000,27384,2,AY,1,100,0.043
1032575.056959,1032575.056957,1760462504.869988,187175.000,27384,2,AY,1,100,0.047
1032575.096960,1032575.096958,1760462504.909989,187215.000,27399,3,AY,1,100,0.046
1032575.136961,1032575.136958,1760462504.949990,187255.000,27399,3,AY,1,100,0.041
1032575.176961,1032575.176959,1760462504.989990,187295.000,27399,3,AY,1,100,0.045
1032575.216962,1032575.216959,1760462505.029991,187335.000,27415,2,AY,1,100,0.047
1032575.256962,1032575.256960,1760462505.069992,187375.000,27415,2,AY,1,100,0.045
1032575.296963,1032575.296961,1760462505.109993,187415.000,27431,3,AY,1,100,0.045
1032575.336964,1032575.336961,1760462505.149993,187455.000,27431,3,AY,1,100,0.044
1032575.376964,1032575.376962,1760462505.189994,187495.000,27431,3,AY,1,100,0.046
1032575.416965,1032575.416962,1760462505.229995,187535.000,27446,2,AY,1,100,0.043
1032575.456965,1032575.456963,1760462505.269995,187575.000,27446,2,AY,1,100,0.043
1032575.501299,1032575.501297,1760462505.314329,187619.333,27462,3,AY,1,100,0.043
1032575.545633,1032575.545631,1760462505.358664,187663.667,27462,3,AY,1,100,0.045
1032575.589967,1032575.589965,1760462505.402997,187708.000,27462,3,AY,1,100,0.045
1032575.629968,1032575.629966,1760462505.442998,187748.000,27479,2,AY,1,100,0.044
1032575.669969,1032575.669966,1760462505.482999,187788.000,27479,2,AY,1,100,0.048
1032575.709969,1032575.709967,1760462505.523000,187828.000,27495,3,AY,1,100,0.042
1032575.749970,1032575.749967,1760462505.563000,187868.000,27495,3,AY,1,100,0.043
1032575.789970,1032575.789968,1760462505.603001,187908.000,27495,3,AY,1,100,0.046
1032575.829971,1032575.829968,1760462505.643002,187948.000,27511,2,AY,1,100,0.044
1032575.869971,1032575.869969,1760462505.683002,187988.000,27511,2,AY,1,100,0.047
1032575.909972,1032575.909970,1760462505.723003,188028.000,27527,3,AY,1,100,0.043
1032575.949973,1032575.949970,1760462505.763004,188068.000,27527,3,AY,1,100,0.049
1032575.989973,1032575.989971,1760462505.803005,188108.000,27527,3,AY,1,100,0.041
1032576.029974,1032576.029971,1760462505.843005,188148.000,27541,2,AY,1,100,0.049
1032576.069974,1032576.069972,1760462505.883006,188188.000,27541,2,AY,1,100,0.044
1032576.109975,1032576.109973,1760462505.923007,188228.000,27557,3,AY,1,100,0.048
1032576.149976,1032576.149973,1760462505.963007,188268.000,27557,3,AY,1,100,0.044
1032576.189976,1032576.189974,1760462506.003008,188308.000,27557,3,AY,1,100,0.045
1032576.229977,1032576.229974,1760462506.043009,188348.000,27575,2,AY,1,100,0.043
1032576.269977,1032576.269975,1760462506.083009,188388.000,27575,2,AY,1,100,0.043
1032576.309978,1032576.309975,1760462506.123010,188428.000,27591,3,AY,1,100,0.045
1032576.349978,1032576.349976,1760462506.163011,188468.000,27591,3,AY,1,100,0.043
1032576.389979,1032576.389977,1760462506.203011,188508.000,27591,3,AY,1,100,0.047
1032576.429980,1032576.429977,1760462506.243012,188548.000,27605,2,AY,1,100,0.044
1032576.469980,1032576.469978,1760462506.283013,188588.000,27605,2,AY,1,100,0.047
1032576.509981,1032576.509978,1760462506.323013,188628.000,27622,3,AY,1,100,0.042
1032576.549981,1032576.549979,1760462506.363014,188668.000,27622,3,AY,1,100,0.044
1032576.589982,1032576.589980,1760462506.403015,188708.000,27622,3,AY,1,100,0.041
1032576.629983,1032576.629980,1760462506.443015,188748.000,27637,2,AY,1,100,0.046
1032576.669983,1032576.669981,1760462506.483016,188788.000,27637,2,AY,1,100,0.042
1032576.714317,1032576.714315,1760462506.527350,188832.333,27655,3,AY,1,100,0.045
1032576.758651,1032576.758649,1760462506.571684,188876.667,27655,3,AY,1,100,0.044
1032576.802985,1032576.802983,1760462506.616018,188921.000,27655,3,AY,1,100,0.043
1032576.842986,1032576.842983,1760462506.656019,188961.000,27670,2,AY,1,100,0.040
1032576.882986,1032576.882984,1760462506.696020,189001.000,27670,2,AY,1,100,0.042
1032576.922987,1032576.922984,1760462506.736020,189041.000,27686,3,AY,1,100,0.040
1032576.962988,1032576.962985,1760462506.776021,189081.000,27686,3,AY,1,100,0.042
1032577.002988,1032577.002986,1760462506.816022,189121.000,27686,3,AY,1,100,0.040
1032577.042989,1032577.042986,1760462506.856022,189161.000,27701,2,AY,1,100,0.039
1032577.082989,1032577.082987,1760462506.896023,189201.000,27701,2,AY,1,100,0.042
1032577.122990,1032577.122987,1760462506.936024,189241.000,27718,3,AY,1,100,0.040
1032577.162990,1032577.162988,1760462506.976024,189281.000,27718,3,AY,1,100,0.042
1032577.202991,1032577.202989,1760462507.016025,189321.000,27718,3,AY,1,100,0.039
1032577.242992,1032577.242989,1760462507.056026,189361.000,27732,2,AY,1,100,0.041
1032577.282992,1032577.282990,1760462507.096026,189401.000,27732,2,AY,1,100,0.038
1032577.322993,1032577.322990,1760462507.136027,189441.000,27750,3,AY,1,100,0.041
1032577.362993,1032577.362991,1760462507.176028,189481.000,27750,3,AY,1,100,0.039
1032577.402994,1032577.402991,1760462507.216028,189521.000,27750,3,AY,1,100,0.042
1032577.442995,1032577.442992,1760462507.256029,189561.000,27765,2,AY,1,100,0.040
1032577.482995,1032577.482993,1760462507.296030,189601.000,27765,2,AY,1,100,0.044
1032577.522996,1032577.522993,1760462507.336030,189641.000,27782,3,AY,1,100,0.041
1032577.562996,1032577.562994,1760462507.376031,189681.000,27782,3,AY,1,100,0.044
1032577.602997,1032577.602994,1760462507.416032,189721.000,27782,3,AY,1,100,0.042
1032577.642997,1032577.642995,1760462507.456033,189761.000,27796,2,AY,1,100,0.044
1032577.682998,1032577.682996,1760462507.496033,189801.000,27796,2,AY,1,100,0.042
1032577.722999,1032577.722996,1760462507.536034,189841.000,27812,3,AY,1,100,0.042
1032577.762999,1032577.762997,1760462507.576035,189881.000,27812,3,AY,1,100,0.041
1032577.803000,1032577.802997,1760462507.616035,189921.000,27812,3,AY,1,100,0.045
1032577.850001,1032577.849998,1760462507.663036,189968.000,27828,2,AY,1,100,0.047
1032577.897001,1032577.896999,1760462507.710037,190015.000,27828,2,AY,1,100,0.042
1032577.937002,1032577.936999,1760462507.750038,190055.000,27848,3,AY,1,100,0.043
1032577.977002,1032577.977000,1760462507.790038,190095.000,27848,3,AY,1,100,0.042
1032578.017003,1032578.017000,1760462507.830039,190135.000,27848,3,AY,1,100,0.046
1032578.057004,1032578.057001,1760462507.870040,190175.000,27862,2,AY,1,100,0.048
1032578.097004,1032578.097002,1760462507.910040,190215.000,27862,2,AY,1,100,0.046
1032578.137005,1032578.137002,1760462507.950041,190255.000,27879,3,AY,1,100,0.043
1032578.177005,1032578.177003,1760462507.990042,190295.000,27879,3,AY,1,100,0.044
1032578.217006,1032578.217003,1760462508.030042,190335.000,27879,3,AY,1,100,0.043
1032578.256507,1032578.256504,1760462508.069543,190374.500,27894,2,AY,1,100,0.041
1032578.296007,1032578.296005,1760462508.109044,190414.000,27894,2,AY,1,100,0.044
1032578.336008,1032578.336005,1760462508.149045,190454.000,27910,3,AY,1,100,0.042
1032578.376008,1032578.376006,1760462508.189045,190494.000,27910,3,AY,1,100,0.047
1032578.416009,1032578.416006,1760462508.229046,190534.000,27910,3,AY,1,100,0.045
1032578.456009,1032578.456007,1760462508.269047,190574.000,27925,2,AY,1,100,0.044
1032578.496010,1032578.496007,1760462508.309047,190614.000,27925,2,AY,1,100,0.044
1032578.536011,1032578.536008,1760462508.349048,190654.000,27943,3,AY,1,100,0.044
1032578.576011,1032578.576009,1760462508.389049,190694.000,27943,3,AY,1,100,0.043
1032578.616012,1032578.616009,1760462508.429049,190734.000,27943,3,AY,1,100,0.045
1032578.656012,1032578.656010,1760462508.469050,190774.000,27958,2,AY,1,100,0.042
1032578.696013,1032578.696010,1760462508.509051,190814.000,27958,2,AY,1,100,0.042
1032578.736014,1032578.736011,1760462508.549051,190854.000,27974,3,AY,1,100,0.046
1032578.776014,1032578.776012,1760462508.589052,190894.000,27974,3,AY,1,100,0.041
1032578.816015,1032578.816012,1760462508.629053,190934.000,27974,3,AY,1,100,0.048
1032578.856015,1032578.856013,1760462508.669053,190974.000,27990,3,AY,1,100,0.040
1032578.896016,1032578.896013,1760462508.709054,191014.000,27990,3,AY,1,100,0.047
1032578.936017,1032578.936014,1760462508.749055,191054.000,27990,3,AY,1,100,0.042
1032578.983017,1032578.983015,1760462508.796056,191101.000,28005,2,AY,1,100,0.045
1032579.030018,1032579.030015,1760462508.843056,191148.000,28005,2,AY,1,100,0.046
1032579.070018,1032579.070016,1760462508.883057,191188.000,28020,2,AY,1,100,0.043
1032579.110019,1032579.110016,1760462508.923058,191228.000,28020,2,AY,1,100,0.044
1032579.150020,1032579.150017,1760462508.963058,191268.000,28039,3,AY,1,100,0.042
1032579.190020,1032579.190018,1760462509.003059,191308.000,28039,3,AY,1,100,0.045
1032579.230021,1032579.230018,1760462509.043060,191348.000,28039,3,AY,1,100,0.039
1032579.270021,1032579.270019,1760462509.083061,191388.000,28054,2,AY,1,100,0.062
1032579.310022,1032579.310019,1760462509.123061,191428.000,28054,2,AY,1,100,0.043
1032579.350023,1032579.350020,1760462509.163062,191468.000,28069,3,AY,1,100,0.056
1032579.390023,1032579.390021,1760462509.203063,191508.000,28069,3,AY,1,100,0.049
1032579.430024,1032579.430021,1760462509.243063,191548.000,28069,3,AY,1,100,0.040
1032579.470024,1032579.470022,1760462509.283064,191588.000,28085,2,AY,1,100,0.045
1032579.510025,1032579.510022,1760462509.323065,191628.000,28085,2,AY,1,100,0.047
1032579.550026,1032579.550023,1760462509.363065,191668.000,28101,3,AY,1,100,0.039
1032579.590026,1032579.590023,1760462509.403066,191708.000,28101,3,AY,1,100,0.039
1032579.630027,1032579.630024,1760462509.443067,191748.000,28101,3,AY,1,100,0.046
1032579.670027,1032579.670025,1760462509.483067,191788.000,28116,2,AY,1,100,0.039
1032579.710028,1032579.710025,1760462509.523068,191828.000,28116,2,AY,1,100,0.045
1032579.750028,1032579.750026,1760462509.563069,191868.000,28133,3,AY,1,100,0.045
1032579.790029,1032579.790026,1760462509.603069,191908.000,28133,3,AY,1,100,0.037
1032579.830030,1032579.830027,1760462509.643070,191948.000,28133,3,AY,1,100,0.036
1032579.870030,1032579.870028,1760462509.683071,191988.000,28151,2,AY,1,100,0.059
1032579.910031,1032579.910028,1760462509.723071,192028.000,28151,2,AY,1,100,0.024
