LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1032508.017974,1032508.017976,1760462437.830844,120137,16781,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032508.218977,1032508.218979,1760462438.031847,120338,16812,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032508.421980,1032508.421982,1760462438.234851,120541,16845,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032508.623983,1032508.623985,1760462438.436854,120743,16877,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032508.824986,1032508.824988,1760462438.637858,120944,16907,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032509.025989,1032509.025991,1760462438.838861,121145,16941,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032509.226992,1032509.226994,1760462439.039865,121346,16971,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032509.427995,1032509.427997,1760462439.240868,121547,17003,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032509.628998,1032509.629000,1760462439.441871,121748,17036,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032509.830001,1032509.830003,1760462439.642875,121949,17067,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032510.031004,1032510.031006,1760462439.843878,122150,17101,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032510.232007,1032510.232009,1760462440.044882,122351,17133,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032510.441010,1032510.441012,1760462440.253885,122560,17165,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032510.641013,1032510.641015,1760462440.453889,122760,17196,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032510.844016,1032510.844018,1760462440.656892,122963,17229,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032511.045019,1032511.045021,1760462440.857896,123164,17260,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032511.251022,1032511.251024,1760462441.063899,123370,17294,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032511.452025,1032511.452027,1760462441.264902,123571,17324,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032511.655028,1032511.655029,1760462441.467906,123774,17356,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032511.859031,1032511.859032,1760462441.671909,123978,17388,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
1032512.062034,1032512.062035,1760462441.874913,124181,17422,4,EM,1,100,RS,RB,2025-10-14_13-20-05-555650.csv,PS
