subject,ppg_stream,ppg_channel_1based,fs,segment,t_start,t_end,t_center,t_rel,window_s,step_s,bandpass,low_hz,high_hz,lle_1,lle_2
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63404.070075109754,63414.06284228091,63409.066458695335,306.08141900689225,10.0,1.0,True,0.5,8.0,0.01660917456155186,-0.006710529475399122
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63405.07035210386,63415.063119275015,63410.06673568944,307.0816960009979,10.0,1.0,True,0.5,8.0,0.018117976079279476,-0.004638374863319102
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63406.07062909797,63416.06339626913,63411.06701268355,308.08197299510357,10.0,1.0,True,0.5,8.0,0.017697983596584782,-0.0030520278915535863
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63407.07090609208,63417.063673263234,63412.06728967765,309.08224998920923,10.0,1.0,True,0.5,8.0,0.017298971215264025,-0.0011897018348152406
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63408.07118308619,63418.06395025735,63413.06756667177,310.08252698332944,10.0,1.0,True,0.5,8.0,0.016238397451452766,0.0006117051765776027
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63409.0714600803,63419.06422725145,63414.06784366588,311.0828039774351,10.0,1.0,True,0.5,8.0,0.014618898282843035,0.0011934442279727916
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63410.07173707441,63420.064504245565,63415.068120659984,312.08308097154077,10.0,1.0,True,0.5,8.0,0.01376748000345141,0.0011516783505461392
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63411.07201406852,63421.06478123968,63416.068397654104,313.083357965661,10.0,1.0,True,0.5,8.0,0.013557591515551042,0.0010818749662277192
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63412.07229106263,63422.065058233784,63417.06867464821,314.08363495976664,10.0,1.0,True,0.5,8.0,0.01432278492133015,0.0017934527378908667
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63413.07256805674,63423.0653352279,63418.068951642315,315.0839119538723,10.0,1.0,True,0.5,8.0,0.015190024972445083,0.002201917410680794
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63414.07284505085,63424.065612222,63419.06922863642,316.08418894797796,10.0,1.0,True,0.5,8.0,0.016376404484524452,0.0031746198473225034
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63415.07312204496,63425.065889216115,63420.06950563054,317.0844659420982,10.0,1.0,True,0.5,8.0,0.01877709223306924,0.005052003215431387
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63416.073399039065,63426.06616621022,63421.06978262465,318.08474293620384,10.0,1.0,True,0.5,8.0,0.02025368342948661,0.007931312379865267
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63417.07367603318,63427.066443204334,63422.07005961875,319.0850199303095,10.0,1.0,True,0.5,8.0,0.019105290749642387,0.011763279674550464
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63418.07395302728,63428.06672019844,63423.07033661286,320.08529692441516,10.0,1.0,True,0.5,8.0,0.016785488959828433,0.016158461758589197
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63419.0742300214,63429.06699719255,63424.07061360698,321.0855739185354,10.0,1.0,True,0.5,8.0,0.011389096184537768,0.01947669201456757
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63420.07450701551,63430.067274186666,63425.07089060109,322.08585091264104,10.0,1.0,True,0.5,8.0,0.005776291215592941,0.020614646012653944
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63421.074784009616,63431.06755118077,63426.07116759519,323.0861279067467,10.0,1.0,True,0.5,8.0,0.00029816514373170615,0.020617724650859467
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63422.07506100373,63432.06782817488,63427.07144458931,324.0864049008669,10.0,1.0,True,0.5,8.0,-0.004826907112236084,0.019079199136232856
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63423.075337997834,63433.06810516899,63428.071721583416,325.08668189497257,10.0,1.0,True,0.5,8.0,-0.0097824700301976,0.0178749309824062
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63424.07561499195,63434.0683821631,63429.07199857752,326.08695888907823,10.0,1.0,True,0.5,8.0,-0.013732576744777262,0.015745743606265607
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63425.07589198605,63435.06865915721,63430.07227557163,327.0872358831839,10.0,1.0,True,0.5,8.0,-0.018768207252601202,0.011621811933730228
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63426.076168980166,63436.06893615132,63431.07255256575,328.0875128773041,10.0,1.0,True,0.5,8.0,-0.02166008549750618,0.005923661763039747
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63427.07644597427,63437.06921314543,63432.07282955985,329.08778987140977,10.0,1.0,True,0.5,8.0,-0.022685749951480486,-0.0016558148172753837
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63428.076722968384,63438.06949013954,63433.07310655396,330.08806686551543,10.0,1.0,True,0.5,8.0,-0.021607740587445533,-0.008262577789741942
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63429.0769999625,63439.06976713365,63434.07338354808,331.08834385963564,10.0,1.0,True,0.5,8.0,-0.01784077533672849,-0.013681496703319642
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63430.0772769566,63440.07004412776,63435.073660542184,332.0886208537413,10.0,1.0,True,0.5,8.0,-0.012580714318231196,-0.01632178867908254
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63431.07755395072,63441.07032112187,63436.07393753629,333.08889784784697,10.0,1.0,True,0.5,8.0,-0.008738122226581381,-0.01766928314368341
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63432.07783094482,63442.07059811598,63437.0742145304,334.0891748419526,10.0,1.0,True,0.5,8.0,-0.004161881807263541,-0.017234100953013334
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63433.078107938934,63443.07087511009,63438.07449152451,335.08945183607284,10.0,1.0,True,0.5,8.0,-0.00014440764474505944,-0.015274571868942294
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63434.07838493304,63444.07115210419,63439.07476851862,336.0897288301785,10.0,1.0,True,0.5,8.0,0.0035425179849100864,-0.013452398992745876
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63435.07866192715,63445.07142909831,63440.07504551273,337.09000582428416,10.0,1.0,True,0.5,8.0,0.0042986538958165715,-0.013472321708302615
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63436.07893892126,63446.071706092414,63441.07532250683,338.0902828183898,10.0,1.0,True,0.5,8.0,0.004427603579565081,-0.013044347324960393
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63437.07921591537,63447.07198308653,63442.07559950095,339.09055981251004,10.0,1.0,True,0.5,8.0,0.004472620345743765,-0.012658208756235509
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63438.079492909485,63448.07226008064,63443.07587649506,340.0908368066157,10.0,1.0,True,0.5,8.0,0.004913768894002231,-0.013263283750352482
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63439.07976990359,63449.072537074746,63444.076153489164,341.09111380072136,10.0,1.0,True,0.5,8.0,0.005218647309678743,-0.01312337742975831
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63440.0800468977,63450.07281406886,63445.076430483285,342.0913907948416,10.0,1.0,True,0.5,8.0,0.005104756494681978,-0.012410365136667323
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63441.08032389181,63451.073091062965,63446.07670747739,343.09166778894723,10.0,1.0,True,0.5,8.0,0.005459581223309926,-0.012423075317678304
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63442.08060088592,63452.07336805708,63447.076984471496,344.0919447830529,10.0,1.0,True,0.5,8.0,0.005368843300218527,-0.01297207839761237
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63443.08087788003,63453.07364505118,63448.0772614656,345.09222177715856,10.0,1.0,True,0.5,8.0,0.005651793379039425,-0.01190577423852627
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63444.08115487414,63454.073922045296,63449.07753845972,346.09249877127877,10.0,1.0,True,0.5,8.0,0.004888937423719269,-0.010995127424672034
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63445.081431868246,63455.0741990394,63450.07781545383,347.09277576538443,10.0,1.0,True,0.5,8.0,0.0050291914344425025,-0.011044842284323854
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63446.08170886236,63456.074476033515,63451.07809244793,348.0930527594901,10.0,1.0,True,0.5,8.0,0.004709559943753468,-0.010760646756008052
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63447.08198585647,63457.07475302763,63452.07836944205,349.0933297536103,10.0,1.0,True,0.5,8.0,0.004801283135370485,-0.011096575348370975
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63448.08226285058,63458.07503002173,63453.07864643616,350.09360674771597,10.0,1.0,True,0.5,8.0,0.004916131270870184,-0.01171233223631454
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63449.08253984469,63459.075307015846,63454.078923430265,351.0938837418216,10.0,1.0,True,0.5,8.0,0.004396481721232424,-0.011706720516576194
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63450.0828168388,63460.07558400995,63455.07920042437,352.0941607359273,10.0,1.0,True,0.5,8.0,0.0033090566647800326,-0.010831208016895244
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63451.08309383291,63461.075861004065,63456.07947741849,353.0944377300475,10.0,1.0,True,0.5,8.0,0.0025617408814005748,-0.010100584697084823
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63452.083370827015,63462.07613799817,63457.07975441259,354.09471472415316,10.0,1.0,True,0.5,8.0,0.0016789109649489435,-0.00905864416486144
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63453.08364782113,63463.07641499228,63458.0800314067,355.0949917182588,10.0,1.0,True,0.5,8.0,-0.0003087709483363683,-0.0073926930712892615
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63454.08392481523,63464.07669198639,63459.08030840081,356.0952687123645,10.0,1.0,True,0.5,8.0,-0.002287351493037276,-0.006187353497502102
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63455.084201809346,63465.0769689805,63460.08058539493,357.0955457064847,10.0,1.0,True,0.5,8.0,-0.004246997153547829,-0.00496157701324797
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63456.08447880346,63466.077245974615,63461.08086238903,358.09582270059036,10.0,1.0,True,0.5,8.0,-0.005687854912653234,-0.0031122933039558643
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63457.084755797565,63467.07752296872,63462.08113938314,359.096099694696,10.0,1.0,True,0.5,8.0,-0.007043121988104901,-0.0018432673791123747
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63458.08503279168,63468.07779996283,63463.08141637726,360.09637668881624,10.0,1.0,True,0.5,8.0,-0.008365155687233401,-0.0006518403837181945
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63459.08530978578,63469.07807695694,63464.081693371365,361.0966536829219,10.0,1.0,True,0.5,8.0,-0.010074560517849484,0.0024652980511867917
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63460.0855867799,63470.07835395105,63465.08197036547,362.0969306770275,10.0,1.0,True,0.5,8.0,-0.012719499111981657,0.004200219741112643
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63461.085863774,63471.07863094516,63466.082247359576,363.0972076711332,10.0,1.0,True,0.5,8.0,-0.014718146630999162,0.00451240290977503
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63462.086140768115,63472.07890793927,63467.0825243537,364.09748466525343,10.0,1.0,True,0.5,8.0,-0.01661794342669753,0.0020003662701258496
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63463.08641776222,63473.07918493338,63468.0828013478,365.0977616593591,10.0,1.0,True,0.5,8.0,-0.017530513056297548,-0.0019426804489717925
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63464.08669475633,63474.07946192749,63469.08307834191,366.0980386534648,10.0,1.0,True,0.5,8.0,-0.0185563706238405,-0.005979452335944021
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63465.08697175045,63475.0797389216,63470.08335533603,367.09831564758497,10.0,1.0,True,0.5,8.0,-0.017258919661637975,-0.008936094694182625
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63466.08724874455,63476.08001591571,63471.083632330134,368.09859264169063,10.0,1.0,True,0.5,8.0,-0.01562845413111183,-0.011149937424571823
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63467.087525738665,63477.08029290982,63472.08390932424,369.0988696357963,10.0,1.0,True,0.5,8.0,-0.01371189816944287,-0.012241632565969818
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63468.08780273277,63478.08056990393,63473.084186318345,370.0991466299019,10.0,1.0,True,0.5,8.0,-0.01206928188500519,-0.013795656919330638
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_1,63469.08807972688,63479.08084689804,63474.084463312465,371.09942362402217,10.0,1.0,True,0.5,8.0,-0.01013165866286612,-0.014898451832468813
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63479.721024174265,63489.71379134542,63484.71740775985,4.997373874677578,10.0,1.0,True,0.5,8.0,-0.019034577851479256,0.0012045881179536626
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63480.72130116838,63490.714068339534,63485.71768475395,5.997650868783239,10.0,1.0,True,0.5,8.0,-0.019455837050580026,-0.002574114758469695
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63481.72157816249,63491.71434533365,63486.71796174807,6.9979278629034525,10.0,1.0,True,0.5,8.0,-0.019911526240503144,-0.007070026546708857
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63482.7218551566,63492.71462232775,63487.71823874218,7.998204857009114,10.0,1.0,True,0.5,8.0,-0.018324548467713142,-0.01155183665723473
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63483.72213215071,63493.714899321865,63488.71851573629,8.998481851114775,10.0,1.0,True,0.5,8.0,-0.014962481923552148,-0.016253899617812987
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63484.722409144815,63494.71517631597,63489.71879273039,9.998758845220436,10.0,1.0,True,0.5,8.0,-0.010437440440689422,-0.019411812477509005
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63485.72268613893,63495.71545331008,63490.71906972451,10.99903583934065,10.0,1.0,True,0.5,8.0,-0.00550602046200188,-0.020441512733507267
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63486.722963133034,63496.71573030419,63491.719346718615,11.99931283344631,10.0,1.0,True,0.5,8.0,6.130261196531218e-05,-0.020571699499040613
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63487.72324012715,63497.7160072983,63492.71962371272,12.999589827551972,10.0,1.0,True,0.5,8.0,0.006179567026347442,-0.01838213707500027
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63488.72351712125,63498.71628429241,63493.71990070683,13.999866821657632,10.0,1.0,True,0.5,8.0,0.01004634896494728,-0.014132333003012525
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63489.723794115365,63499.71656128652,63494.72017770095,15.000143815777848,10.0,1.0,True,0.5,8.0,0.013477120660573692,-0.010422553411738991
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63490.72407110948,63500.716838280634,63495.72045469505,16.000420809883508,10.0,1.0,True,0.5,8.0,0.017653895290543876,-0.007666358751414469
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63491.724348103584,63501.71711527474,63496.72073168916,17.00069780398917,10.0,1.0,True,0.5,8.0,0.021525828646441345,-0.0025124246233912168
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63492.7246250977,63502.71739226885,63497.72100868328,18.000974798109382,10.0,1.0,True,0.5,8.0,0.022162961265011247,0.0022218354865305274
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63493.7249020918,63503.71766926296,63498.721285677384,19.001251792215044,10.0,1.0,True,0.5,8.0,0.021898471740248202,0.007324130392092798
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63494.725179085915,63504.71794625707,63499.72156267149,20.001528786320705,10.0,1.0,True,0.5,8.0,0.020140897452300983,0.01268462449539409
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63495.72545608002,63505.71822325118,63500.721839665595,21.001805780426366,10.0,1.0,True,0.5,8.0,0.015356583377397138,0.017984961866241437
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63496.725733074134,63506.71850024529,63501.722116659716,22.00208277454658,10.0,1.0,True,0.5,8.0,0.010038779753489291,0.020709116710663035
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63497.72601006824,63507.718777239395,63502.72239365382,23.00235976865224,10.0,1.0,True,0.5,8.0,0.003776682957587758,0.02149205734591541
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63498.72628706235,63508.71905423351,63503.72267064793,24.002636762757906,10.0,1.0,True,0.5,8.0,-0.0027248228814318516,0.021881599732711202
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63499.726564056466,63509.71933122762,63504.72294764205,25.002913756878115,10.0,1.0,True,0.5,8.0,-0.006858729463571142,0.01917133568374352
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63500.72684105057,63510.71960822173,63505.72322463615,26.003190750983777,10.0,1.0,True,0.5,8.0,-0.00910466490723535,0.01608044889071298
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63501.72711804469,63511.71988521584,63506.72350163026,27.00346774508944,10.0,1.0,True,0.5,8.0,-0.012183223355790508,0.0137467452410547
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63502.72739503879,63512.720162209946,63507.72377862437,28.0037447391951,10.0,1.0,True,0.5,8.0,-0.012887958057821072,0.010802240529546807
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63503.7276720329,63513.72043920406,63508.72405561848,29.004021733315312,10.0,1.0,True,0.5,8.0,-0.013237895971271984,0.007697716833680717
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63504.72794902701,63514.72071619816,63509.72433261259,30.004298727420977,10.0,1.0,True,0.5,8.0,-0.014095153256690359,0.007105725020741237
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63505.72822602112,63515.72099319228,63510.724609606696,31.004575721526635,10.0,1.0,True,0.5,8.0,-0.013856196924101765,0.006369522886852557
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63506.72850301523,63516.72127018638,63511.7248866008,32.004852715632296,10.0,1.0,True,0.5,8.0,-0.014094372677000642,0.005143372338765864
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63507.72878000934,63517.721547180496,63512.72516359492,33.00512970975251,10.0,1.0,True,0.5,8.0,-0.014269763189329517,0.005484108126249495
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63508.72905700345,63518.72182417461,63513.72544058903,34.00540670385817,10.0,1.0,True,0.5,8.0,-0.014143898791793943,0.005148885064808631
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63509.72933399756,63519.722101168714,63514.72571758313,35.00568369796383,10.0,1.0,True,0.5,8.0,-0.01522813753927093,0.005114534504292981
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63510.72961099167,63520.72237816283,63515.72599457725,36.005960692084045,10.0,1.0,True,0.5,8.0,-0.015453446124013847,0.0036854343290850296
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63511.72988798578,63521.72265515693,63516.72627157136,37.006237686189706,10.0,1.0,True,0.5,8.0,-0.017041516863574406,0.0029609100595461364
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63512.73016497989,63522.722932151046,63517.726548565464,38.00651468029537,10.0,1.0,True,0.5,8.0,-0.019052306567294074,0.00011453891814741439
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63513.730441974,63523.72320914515,63518.72682555957,39.00679167440103,10.0,1.0,True,0.5,8.0,-0.02003534075695825,-0.00470086454955556
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63514.73071896811,63524.723486139264,63519.72710255369,40.00706866852124,10.0,1.0,True,0.5,8.0,-0.01854935404656886,-0.01029894010599006
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63515.730995962214,63525.72376313337,63520.72737954779,41.0073456626269,10.0,1.0,True,0.5,8.0,-0.01465658809042213,-0.01581868845013489
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63516.73127295633,63526.72404012748,63521.7276565419,42.007622656732565,10.0,1.0,True,0.5,8.0,-0.009496685145430185,-0.018972579736305555
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63517.73154995044,63527.7243171216,63522.72793353602,43.00789965085278,10.0,1.0,True,0.5,8.0,-0.003492396812933875,-0.019602303086875203
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63518.731826944546,63528.7245941157,63523.72821053013,44.00817664495844,10.0,1.0,True,0.5,8.0,0.0010440327720518232,-0.017225186816093592
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63519.73210393866,63529.724871109815,63524.72848752423,45.0084536390641,10.0,1.0,True,0.5,8.0,0.004224890781967512,-0.013982833579121884
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63520.732380932764,63530.72514810392,63525.72876451834,46.00873063316976,10.0,1.0,True,0.5,8.0,0.005260913286640992,-0.011988843605783879
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63521.73265792688,63531.72542509803,63526.72904151246,47.009007627289975,10.0,1.0,True,0.5,8.0,0.005641922676694903,-0.011112280292053764
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63522.73293492098,63532.72570209214,63527.729318506565,48.00928462139563,10.0,1.0,True,0.5,8.0,0.0050333434674162975,-0.010313962257976886
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63523.733211915096,63533.72597908625,63528.72959550067,49.0095616155013,10.0,1.0,True,0.5,8.0,0.0047950499103476835,-0.010008444099279644
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63524.7334889092,63534.72625608036,63529.729872494776,50.00983860960696,10.0,1.0,True,0.5,8.0,0.004687322179223057,-0.011076587180728938
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63525.733765903315,63535.72653307447,63530.730149488896,51.01011560372717,10.0,1.0,True,0.5,8.0,0.004678757198609437,-0.011764955172317394
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63526.73404289743,63536.72681006858,63531.730426483,52.01039259783283,10.0,1.0,True,0.5,8.0,0.004494153180027445,-0.012446772914764318
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63527.73431989153,63537.72708706269,63532.73070347711,53.010669591938495,10.0,1.0,True,0.5,8.0,0.00507529197928122,-0.01296285264421644
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63528.734596885646,63538.7273640568,63533.73098047123,54.01094658605871,10.0,1.0,True,0.5,8.0,0.005839019876457943,-0.013252977873423192
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63529.73487387975,63539.72764105091,63534.73125746533,55.01122358016437,10.0,1.0,True,0.5,8.0,0.006523460005815438,-0.012235101115507815
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63530.735150873865,63540.72791804502,63535.73153445944,56.01150057427003,10.0,1.0,True,0.5,8.0,0.006584531052111884,-0.01109248978150995
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63531.73542786797,63541.728195039126,63536.731811453545,57.01177756837569,10.0,1.0,True,0.5,8.0,0.00824160972952032,-0.011484890979643095
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63532.73570486208,63542.72847203324,63537.732088447665,58.012054562495905,10.0,1.0,True,0.5,8.0,0.009664850148985486,-0.009726097287403592
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63533.73598185619,63543.728749027345,63538.73236544177,59.012331556601566,10.0,1.0,True,0.5,8.0,0.009537538011066613,-0.008852295351145295
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63534.7362588503,63544.72902602146,63539.73264243587,60.01260855070723,10.0,1.0,True,0.5,8.0,0.009550041978022323,-0.00716902372197759
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63535.736535844415,63545.72930301557,63540.73291943,61.01288554482744,10.0,1.0,True,0.5,8.0,0.008757373209687742,-0.005754371345702187
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63536.73681283852,63546.72958000968,63541.7331964241,62.0131625389331,10.0,1.0,True,0.5,8.0,0.006356466177949228,-0.005029134406392034
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63537.73708983263,63547.72985700379,63542.73347341821,63.01343953303876,10.0,1.0,True,0.5,8.0,0.005642835671661517,-0.006344357734092351
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63538.73736682674,63548.730133997895,63543.73375041231,64.01371652714442,10.0,1.0,True,0.5,8.0,0.0050858126339769225,-0.006013708389929937
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63539.73764382085,63549.73041099201,63544.73402740643,65.01399352126464,10.0,1.0,True,0.5,8.0,0.0044815689959148905,-0.005854459940523008
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63540.73792081496,63550.73068798611,63545.73430440054,66.0142705153703,10.0,1.0,True,0.5,8.0,0.003851110414220832,-0.005250118740363768
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63541.73819780907,63551.73096498023,63546.734581394645,67.01454750947596,10.0,1.0,True,0.5,8.0,0.0012687656796190874,-0.0049570952150340755
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63542.738474803176,63552.73124197433,63547.73485838875,68.01482450358162,10.0,1.0,True,0.5,8.0,-0.0013979089309390969,-0.00440845659356717
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63543.73875179729,63553.731518968445,63548.73513538287,69.01510149770183,10.0,1.0,True,0.5,8.0,-0.004201711836394379,-0.001912300970917889
EmotiBit_7,PPG_EmotiBit_7,3,99.9723082249774,med_2,63544.7390287914,63554.73179596256,63549.73541237698,70.0153784918075,10.0,1.0,True,0.5,8.0,-0.007777548785710618,-0.001766262272814413
