LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1759437292.069639,220178.000,32246,3,GZ,1,100,-0.183
1759437292.109640,220218.000,32246,3,GZ,1,100,-0.183
1759437292.149641,220258.000,32246,3,GZ,1,100,-0.183
1759437292.189641,220298.000,32261,2,GZ,1,100,-0.092
1759437292.229642,220338.000,32261,2,GZ,1,100,-0.092
1759437292.269643,220378.000,32277,3,GZ,1,100,-0.061
1759437292.309644,220418.000,32277,3,GZ,1,100,-0.183
1759437292.349645,220458.000,32277,3,GZ,1,100,-0.153
1759437292.389645,220498.000,32292,2,GZ,1,100,-0.031
1759437292.429646,220538.000,32292,2,GZ,1,100,-0.183
1759437292.476647,220585.000,32309,2,GZ,1,100,-0.092
1759437292.523648,220632.000,32309,2,GZ,1,100,-0.183
1759437292.563649,220672.000,32326,3,GZ,1,100,-0.244
1759437292.603650,220712.000,32326,3,GZ,1,100,-0.275
1759437292.643651,220752.000,32326,3,GZ,1,100,-0.244
1759437292.683651,220792.000,32341,3,GZ,1,100,-0.275
1759437292.723652,220832.000,32341,3,GZ,1,100,-0.183
1759437292.763653,220872.000,32341,3,GZ,1,100,-0.183
1759437292.803654,220912.000,32356,2,GZ,1,100,-0.183
1759437292.843655,220952.000,32356,2,GZ,1,100,-0.183
1759437292.883656,220992.000,32373,3,GZ,1,100,-0.122
1759437292.923656,221032.000,32373,3,GZ,1,100,-0.183
1759437292.963657,221072.000,32373,3,GZ,1,100,-0.153
1759437293.003658,221112.000,32388,2,GZ,1,100,-0.092
1759437293.043659,221152.000,32388,2,GZ,1,100,-0.031
1759437293.083660,221192.000,32403,3,GZ,1,100,-0.122
1759437293.123660,221232.000,32403,3,GZ,1,100,-0.092
1759437293.163661,221272.000,32403,3,GZ,1,100,-0.183
1759437293.203662,221312.000,32419,2,GZ,1,100,-0.183
1759437293.243663,221352.000,32419,2,GZ,1,100,-0.214
1759437293.283664,221392.000,32435,3,GZ,1,100,-0.122
1759437293.323664,221432.000,32435,3,GZ,1,100,-0.244
1759437293.363665,221472.000,32435,3,GZ,1,100,-0.214
1759437293.403666,221512.000,32450,2,GZ,1,100,-0.214
1759437293.443667,221552.000,32450,2,GZ,1,100,-0.183
1759437293.490668,221599.000,32466,2,GZ,1,100,-0.153
1759437293.537669,221646.000,32466,2,GZ,1,100,-0.214
1759437293.577670,221686.000,32481,3,GZ,1,100,-0.183
1759437293.617671,221726.000,32481,3,GZ,1,100,-0.153
1759437293.657671,221766.000,32481,3,GZ,1,100,-0.183
1759437293.697672,221806.000,32497,2,GZ,1,100,-0.122
1759437293.737673,221846.000,32497,2,GZ,1,100,-0.092
1759437293.777674,221886.000,32513,3,GZ,1,100,-0.153
1759437293.817675,221926.000,32513,3,GZ,1,100,-0.153
1759437293.857675,221966.000,32513,3,GZ,1,100,-0.183
1759437293.897676,222006.000,32530,3,GZ,1,100,-0.122
1759437293.937677,222046.000,32530,3,GZ,1,100,-0.092
1759437293.977678,222086.000,32530,3,GZ,1,100,-0.183
1759437294.017679,222126.000,32547,2,GZ,1,100,-0.153
1759437294.057679,222166.000,32547,2,GZ,1,100,-0.092
1759437294.097680,222206.000,32563,3,GZ,1,100,-0.153
1759437294.137681,222246.000,32563,3,GZ,1,100,-0.153
1759437294.177682,222286.000,32563,3,GZ,1,100,-0.122
1759437294.217683,222326.000,32579,2,GZ,1,100,-0.214
1759437294.257684,222366.000,32579,2,GZ,1,100,-0.183
1759437294.297684,222406.000,32594,3,GZ,1,100,-0.153
1759437294.337685,222446.000,32594,3,GZ,1,100,-0.153
1759437294.377686,222486.000,32594,3,GZ,1,100,-0.153
1759437294.417687,222526.000,32609,2,GZ,1,100,-0.122
1759437294.457688,222566.000,32609,2,GZ,1,100,-0.122
1759437294.497189,222605.500,32626,2,GZ,1,100,-0.122
1759437294.536689,222645.000,32626,2,GZ,1,100,-0.153
1759437294.581357,222689.667,32643,3,GZ,1,100,-0.214
1759437294.626024,222734.333,32643,3,GZ,1,100,-0.183
1759437294.670692,222779.000,32643,3,GZ,1,100,-0.153
1759437294.710693,222819.000,32658,3,GZ,1,100,-0.183
1759437294.750694,222859.000,32658,3,GZ,1,100,-0.183
1759437294.790694,222899.000,32658,3,GZ,1,100,-0.183
1759437294.830695,222939.000,32674,2,GZ,1,100,-0.153
1759437294.870696,222979.000,32674,2,GZ,1,100,-0.122
1759437294.910697,223019.000,32690,3,GZ,1,100,-0.153
1759437294.950698,223059.000,32690,3,GZ,1,100,-0.153
1759437294.990699,223099.000,32690,3,GZ,1,100,-0.153
1759437295.030699,223139.000,32705,2,GZ,1,100,-0.092
1759437295.070700,223179.000,32705,2,GZ,1,100,-0.153
1759437295.110701,223219.000,32721,3,GZ,1,100,-0.183
1759437295.150702,223259.000,32721,3,GZ,1,100,-0.183
1759437295.190703,223299.000,32721,3,GZ,1,100,-0.122
1759437295.230703,223339.000,32736,2,GZ,1,100,-0.244
1759437295.270704,223379.000,32736,2,GZ,1,100,-0.214
1759437295.310705,223419.000,32754,3,GZ,1,100,-0.122
1759437295.350706,223459.000,32754,3,GZ,1,100,-0.214
1759437295.390707,223499.000,32754,3,GZ,1,100,-0.214
1759437295.430707,223539.000,32769,2,GZ,1,100,-0.122
1759437295.470708,223579.000,32769,2,GZ,1,100,-0.153
1759437295.510709,223619.000,32786,3,GZ,1,100,-0.122
1759437295.550710,223659.000,32786,3,GZ,1,100,-0.183
1759437295.590711,223699.000,32786,3,GZ,1,100,-0.183
1759437295.636712,223745.000,32800,2,GZ,1,100,-0.122
1759437295.682713,223791.000,32800,2,GZ,1,100,-0.031
1759437295.722713,223831.000,32818,3,GZ,1,100,-0.092
1759437295.762714,223871.000,32818,3,GZ,1,100,-0.122
1759437295.802715,223911.000,32818,3,GZ,1,100,-0.092
1759437295.842716,223951.000,32834,2,GZ,1,100,-0.061
1759437295.882717,223991.000,32834,2,GZ,1,100,-0.122
1759437295.922718,224031.000,32850,3,GZ,1,100,-0.031
1759437295.962718,224071.000,32850,3,GZ,1,100,-0.092
1759437296.002719,224111.000,32850,3,GZ,1,100,-0.122
1759437296.042720,224151.000,32864,2,GZ,1,100,-0.061
1759437296.082721,224191.000,32864,2,GZ,1,100,-0.183
1759437296.122722,224231.000,32881,3,GZ,1,100,-0.183
1759437296.162722,224271.000,32881,3,GZ,1,100,-0.214
1759437296.202723,224311.000,32881,3,GZ,1,100,-0.153
1759437296.242724,224351.000,32896,2,GZ,1,100,-0.214
1759437296.282725,224391.000,32896,2,GZ,1,100,-0.275
1759437296.322726,224431.000,32912,3,GZ,1,100,-0.305
1759437296.362726,224471.000,32912,3,GZ,1,100,-0.214
1759437296.402727,224511.000,32912,3,GZ,1,100,-0.214
1759437296.442728,224551.000,32926,2,GZ,1,100,-0.122
1759437296.482729,224591.000,32926,2,GZ,1,100,-0.122
1759437296.522730,224631.000,32943,3,GZ,1,100,-0.061
1759437296.562731,224671.000,32943,3,GZ,1,100,-0.061
1759437296.602731,224711.000,32943,3,GZ,1,100,-0.061
1759437296.649732,224758.000,32958,2,GZ,1,100,-0.183
1759437296.696733,224805.000,32958,2,GZ,1,100,-0.214
1759437296.736734,224845.000,32974,3,GZ,1,100,-0.183
1759437296.776735,224885.000,32974,3,GZ,1,100,-0.244
1759437296.816736,224925.000,32974,3,GZ,1,100,-0.183
1759437296.856737,224965.000,32989,2,GZ,1,100,-0.214
1759437296.896737,225005.000,32989,2,GZ,1,100,-0.153
1759437296.936738,225045.000,33007,3,GZ,1,100,-0.153
1759437296.976739,225085.000,33007,3,GZ,1,100,-0.092
1759437297.016740,225125.000,33007,3,GZ,1,100,-0.183
1759437297.056741,225165.000,33022,2,GZ,1,100,-0.153
1759437297.096741,225205.000,33022,2,GZ,1,100,-0.092
1759437297.136742,225245.000,33039,3,GZ,1,100,-0.153
1759437297.176743,225285.000,33039,3,GZ,1,100,-0.122
1759437297.216744,225325.000,33039,3,GZ,1,100,-0.153
1759437297.256745,225365.000,33053,2,GZ,1,100,-0.183
1759437297.296746,225405.000,33053,2,GZ,1,100,-0.092
1759437297.336746,225445.000,33069,3,GZ,1,100,-0.183
1759437297.376747,225485.000,33069,3,GZ,1,100,-0.122
1759437297.416748,225525.000,33069,3,GZ,1,100,-0.092
1759437297.456749,225565.000,33084,2,GZ,1,100,-0.092
1759437297.496750,225605.000,33084,2,GZ,1,100,-0.122
1759437297.536751,225645.000,33101,3,GZ,1,100,-0.153
1759437297.576751,225685.000,33101,3,GZ,1,100,-0.092
1759437297.616752,225725.000,33101,3,GZ,1,100,-0.153
1759437297.663753,225772.000,33116,2,GZ,1,100,-0.153
1759437297.710754,225819.000,33116,2,GZ,1,100,-0.214
1759437297.750422,225858.667,33131,3,GZ,1,100,-0.122
1759437297.790089,225898.333,33131,3,GZ,1,100,-0.122
1759437297.829756,225938.000,33131,3,GZ,1,100,-0.214
1759437297.869757,225978.000,33147,2,GZ,1,100,-0.214
1759437297.909758,226018.000,33147,2,GZ,1,100,-0.122
1759437297.949759,226058.000,33163,3,GZ,1,100,-0.153
1759437297.989760,226098.000,33163,3,GZ,1,100,-0.153
1759437298.029761,226138.000,33163,3,GZ,1,100,-0.061
1759437298.069761,226178.000,33178,2,GZ,1,100,-0.031
1759437298.109762,226218.000,33178,2,GZ,1,100,-0.031
1759437298.149763,226258.000,33196,3,GZ,1,100,-0.061
1759437298.189764,226298.000,33196,3,GZ,1,100,-0.122
1759437298.229765,226338.000,33196,3,GZ,1,100,-0.153
1759437298.269765,226378.000,33211,2,GZ,1,100,-0.183
1759437298.309766,226418.000,33211,2,GZ,1,100,-0.214
1759437298.349767,226458.000,33227,3,GZ,1,100,-0.214
1759437298.389768,226498.000,33227,3,GZ,1,100,-0.275
1759437298.429769,226538.000,33227,3,GZ,1,100,-0.214
1759437298.469769,226578.000,33243,2,GZ,1,100,-0.183
1759437298.509770,226618.000,33243,2,GZ,1,100,-0.244
1759437298.549771,226658.000,33258,3,GZ,1,100,-0.122
1759437298.589772,226698.000,33258,3,GZ,1,100,-0.122
1759437298.629773,226738.000,33258,3,GZ,1,100,-0.153
1759437298.669774,226778.000,33273,2,GZ,1,100,-0.061
1759437298.709774,226818.000,33273,2,GZ,1,100,-0.122
1759437298.754442,226862.667,33289,3,GZ,1,100,-0.153
1759437298.799110,226907.333,33289,3,GZ,1,100,-0.122
1759437298.843777,226952.000,33289,3,GZ,1,100,-0.122
1759437298.883778,226992.000,33307,2,GZ,1,100,-0.153
1759437298.923779,227032.000,33307,2,GZ,1,100,-0.153
1759437298.963780,227072.000,33322,3,GZ,1,100,-0.214
1759437299.003780,227112.000,33322,3,GZ,1,100,-0.214
1759437299.043781,227152.000,33322,3,GZ,1,100,-0.244
1759437299.083782,227192.000,33339,2,GZ,1,100,-0.214
1759437299.123783,227232.000,33339,2,GZ,1,100,-0.183
1759437299.163784,227272.000,33356,3,GZ,1,100,-0.214
1759437299.203784,227312.000,33356,3,GZ,1,100,-0.244
1759437299.243785,227352.000,33356,3,GZ,1,100,-0.153
1759437299.283786,227392.000,33371,2,GZ,1,100,-0.122
1759437299.323787,227432.000,33371,2,GZ,1,100,-0.122
1759437299.363788,227472.000,33386,3,GZ,1,100,-0.061
1759437299.403789,227512.000,33386,3,GZ,1,100,-0.061
1759437299.443789,227552.000,33386,3,GZ,1,100,-0.031
1759437299.483790,227592.000,33404,2,GZ,1,100,-0.092
1759437299.523791,227632.000,33404,2,GZ,1,100,-0.153
1759437299.563792,227672.000,33420,3,GZ,1,100,-0.183
1759437299.603793,227712.000,33420,3,GZ,1,100,-0.153
1759437299.643794,227752.000,33420,3,GZ,1,100,-0.031
1759437299.683794,227792.000,33435,2,GZ,1,100,-0.153
1759437299.723795,227832.000,33435,2,GZ,1,100,-0.153
1759437299.767796,227876.000,33452,3,GZ,1,100,-0.183
1759437299.811797,227920.000,33452,3,GZ,1,100,-0.061
1759437299.855798,227964.000,33452,3,GZ,1,100,-0.061
1759437299.895799,228004.000,33468,2,GZ,1,100,-0.061
1759437299.935799,228044.000,33468,2,GZ,1,100,-0.244
1759437299.975800,228084.000,33484,3,GZ,1,100,-0.183
1759437300.015801,228124.000,33484,3,GZ,1,100,-0.183
1759437300.055802,228164.000,33484,3,GZ,1,100,-0.183
1759437300.095803,228204.000,33499,2,GZ,1,100,-0.122
1759437300.135803,228244.000,33499,2,GZ,1,100,-0.092
1759437300.175804,228284.000,33516,3,GZ,1,100,-0.122
1759437300.215805,228324.000,33516,3,GZ,1,100,-0.153
1759437300.255806,228364.000,33516,3,GZ,1,100,-0.214
1759437300.295807,228404.000,33530,2,GZ,1,100,-0.092
1759437300.335808,228444.000,33530,2,GZ,1,100,-0.092
1759437300.375808,228484.000,33548,3,GZ,1,100,-0.183
1759437300.415809,228524.000,33548,3,GZ,1,100,-0.214
1759437300.455810,228564.000,33548,3,GZ,1,100,-0.153
1759437300.495811,228604.000,33564,2,GZ,1,100,-0.061
1759437300.535812,228644.000,33564,2,GZ,1,100,-0.122
1759437300.575813,228684.000,33580,3,GZ,1,100,-0.244
1759437300.615813,228724.000,33580,3,GZ,1,100,-0.214
1759437300.655814,228764.000,33580,3,GZ,1,100,-0.092
1759437300.695815,228804.000,33594,2,GZ,1,100,-0.214
1759437300.735816,228844.000,33594,2,GZ,1,100,-0.061
1759437300.780483,228888.667,33611,3,GZ,1,100,-0.214
1759437300.825151,228933.333,33611,3,GZ,1,100,-0.214
1759437300.869818,228978.000,33611,3,GZ,1,100,-0.183
1759437300.909819,229018.000,33628,2,GZ,1,100,-0.183
1759437300.949820,229058.000,33628,2,GZ,1,100,-0.092
1759437300.989821,229098.000,33644,3,GZ,1,100,-0.122
1759437301.029822,229138.000,33644,3,GZ,1,100,-0.122
1759437301.069823,229178.000,33644,3,GZ,1,100,-0.183
1759437301.109823,229218.000,33658,2,GZ,1,100,-0.122
1759437301.149824,229258.000,33658,2,GZ,1,100,-0.092
1759437301.189825,229298.000,33675,3,GZ,1,100,-0.122
1759437301.229826,229338.000,33675,3,GZ,1,100,-0.092
1759437301.269827,229378.000,33675,3,GZ,1,100,-0.214
1759437301.309828,229418.000,33690,2,GZ,1,100,-0.214
1759437301.349828,229458.000,33690,2,GZ,1,100,-0.214
1759437301.389829,229498.000,33706,3,GZ,1,100,-0.244
1759437301.429830,229538.000,33706,3,GZ,1,100,-0.244
1759437301.469831,229578.000,33706,3,GZ,1,100,-0.183
1759437301.509332,229617.500,33721,2,GZ,1,100,-0.153
1759437301.548832,229657.000,33721,2,GZ,1,100,-0.153
1759437301.589167,229697.333,33737,3,GZ,1,100,-0.183
1759437301.629501,229737.667,33737,3,GZ,1,100,-0.153
1759437301.669835,229778.000,33737,3,GZ,1,100,-0.153
1759437301.709336,229817.500,33752,2,GZ,1,100,-0.183
1759437301.748837,229857.000,33752,2,GZ,1,100,-0.183
1759437301.793504,229901.667,33769,3,GZ,1,100,-0.244
1759437301.838172,229946.333,33769,3,GZ,1,100,-0.092
1759437301.882839,229991.000,33769,3,GZ,1,100,-0.153
1759437301.922840,230031.000,33783,2,GZ,1,100,-0.061
1759437301.962841,230071.000,33783,2,GZ,1,100,0.000
1759437302.002842,230111.000,33799,3,GZ,1,100,-0.061
1759437302.042842,230151.000,33799,3,GZ,1,100,-0.061
1759437302.082843,230191.000,33799,3,GZ,1,100,-0.122
1759437302.122844,230231.000,33816,2,GZ,1,100,-0.153
1759437302.162845,230271.000,33816,2,GZ,1,100,-0.183
1759437302.202846,230311.000,33833,3,GZ,1,100,-0.183
1759437302.242846,230351.000,33833,3,GZ,1,100,-0.183
1759437302.282847,230391.000,33833,3,GZ,1,100,-0.122
1759437302.322848,230431.000,33847,2,GZ,1,100,-0.183
1759437302.362849,230471.000,33847,2,GZ,1,100,-0.153
1759437302.402850,230511.000,33863,3,GZ,1,100,-0.153
1759437302.442851,230551.000,33863,3,GZ,1,100,-0.214
1759437302.482852,230591.000,33863,3,GZ,1,100,-0.244
1759437302.522852,230631.000,33879,2,GZ,1,100,-0.214
1759437302.562853,230671.000,33879,2,GZ,1,100,-0.244
1759437302.602854,230711.000,33895,3,GZ,1,100,-0.275
1759437302.642855,230751.000,33895,3,GZ,1,100,-0.244
1759437302.682856,230791.000,33895,3,GZ,1,100,-0.275
1759437302.722856,230831.000,33910,2,GZ,1,100,-0.183
1759437302.762857,230871.000,33910,2,GZ,1,100,-0.153
1759437302.802858,230911.000,33926,3,GZ,1,100,-0.122
1759437302.842859,230951.000,33926,3,GZ,1,100,-0.092
1759437302.882860,230991.000,33926,3,GZ,1,100,-0.031
1759437302.929861,231038.000,33943,2,GZ,1,100,-0.031
1759437302.976861,231085.000,33943,2,GZ,1,100,-0.092
1759437303.016862,231125.000,33959,3,GZ,1,100,0.000
1759437303.056863,231165.000,33959,3,GZ,1,100,-0.031
1759437303.096864,231205.000,33959,3,GZ,1,100,-0.122
1759437303.136865,231245.000,33975,2,GZ,1,100,-0.061
1759437303.176866,231285.000,33975,2,GZ,1,100,-0.122
1759437303.216866,231325.000,33990,3,GZ,1,100,-0.122
1759437303.256867,231365.000,33990,3,GZ,1,100,-0.183
1759437303.296868,231405.000,33990,3,GZ,1,100,-0.183
1759437303.336869,231445.000,34005,2,GZ,1,100,-0.214
1759437303.376870,231485.000,34005,2,GZ,1,100,-0.244
1759437303.416871,231525.000,34021,3,GZ,1,100,-0.214
1759437303.456871,231565.000,34021,3,GZ,1,100,-0.183
1759437303.496872,231605.000,34021,3,GZ,1,100,-0.244
1759437303.536873,231645.000,34037,2,GZ,1,100,-0.183
1759437303.576874,231685.000,34037,2,GZ,1,100,-0.153
1759437303.616875,231725.000,34052,3,GZ,1,100,-0.153
1759437303.656875,231765.000,34052,3,GZ,1,100,-0.061
1759437303.696876,231805.000,34052,3,GZ,1,100,-0.153
1759437303.736877,231845.000,34067,2,GZ,1,100,-0.092
1759437303.776878,231885.000,34067,2,GZ,1,100,-0.122
1759437303.816879,231925.000,34084,3,GZ,1,100,-0.183
1759437303.856879,231965.000,34084,3,GZ,1,100,-0.183
1759437303.896880,232005.000,34084,3,GZ,1,100,-0.214
1759437303.936881,232045.000,34101,2,GZ,1,100,-0.183
1759437303.976882,232085.000,34101,2,GZ,1,100,-0.153
1759437304.020883,232129.000,34116,3,GZ,1,100,-0.122
1759437304.064884,232173.000,34116,3,GZ,1,100,-0.122
1759437304.108885,232217.000,34116,3,GZ,1,100,-0.183
1759437304.148885,232257.000,34132,2,GZ,1,100,-0.092
1759437304.188886,232297.000,34132,2,GZ,1,100,-0.153
1759437304.229220,232337.333,34148,3,GZ,1,100,-0.153
1759437304.269555,232377.667,34148,3,GZ,1,100,-0.183
1759437304.309889,232418.000,34148,3,GZ,1,100,-0.214
1759437304.349890,232458.000,34163,2,GZ,1,100,-0.214
1759437304.389890,232498.000,34163,2,GZ,1,100,-0.244
1759437304.429891,232538.000,34178,3,GZ,1,100,-0.244
1759437304.469892,232578.000,34178,3,GZ,1,100,-0.122
1759437304.509893,232618.000,34178,3,GZ,1,100,-0.092
1759437304.549894,232658.000,34194,2,GZ,1,100,-0.061
1759437304.589895,232698.000,34194,2,GZ,1,100,-0.061
1759437304.629895,232738.000,34212,3,GZ,1,100,-0.092
1759437304.669896,232778.000,34212,3,GZ,1,100,-0.153
1759437304.709897,232818.000,34212,3,GZ,1,100,-0.183
1759437304.749898,232858.000,34227,2,GZ,1,100,-0.122
1759437304.789899,232898.000,34227,2,GZ,1,100,-0.183
1759437304.829899,232938.000,34243,3,GZ,1,100,-0.183
1759437304.869900,232978.000,34243,3,GZ,1,100,-0.153
1759437304.909901,233018.000,34243,3,GZ,1,100,-0.183
1759437304.949902,233058.000,34258,2,GZ,1,100,-0.183
1759437304.989903,233098.000,34258,2,GZ,1,100,-0.153
1759437305.033904,233142.000,34276,3,GZ,1,100,-0.214
1759437305.077904,233186.000,34276,3,GZ,1,100,-0.244
1759437305.121905,233230.000,34276,3,GZ,1,100,-0.183
1759437305.161906,233270.000,34292,2,GZ,1,100,-0.214
1759437305.201907,233310.000,34292,2,GZ,1,100,-0.183
1759437305.241908,233350.000,34308,3,GZ,1,100,-0.092
1759437305.281909,233390.000,34308,3,GZ,1,100,-0.092
1759437305.321909,233430.000,34308,3,GZ,1,100,-0.122
1759437305.361910,233470.000,34322,2,GZ,1,100,-0.183
1759437305.401911,233510.000,34322,2,GZ,1,100,-0.244
1759437305.441912,233550.000,34339,3,GZ,1,100,-0.122
1759437305.481913,233590.000,34339,3,GZ,1,100,-0.092
1759437305.521914,233630.000,34339,3,GZ,1,100,-0.214
1759437305.561914,233670.000,34356,2,GZ,1,100,-0.061
1759437305.601915,233710.000,34356,2,GZ,1,100,-0.153
1759437305.641916,233750.000,34372,3,GZ,1,100,-0.214
1759437305.681917,233790.000,34372,3,GZ,1,100,-0.153
1759437305.721918,233830.000,34372,3,GZ,1,100,-0.214
1759437305.761918,233870.000,34386,2,GZ,1,100,-0.153
1759437305.801919,233910.000,34386,2,GZ,1,100,-0.183
1759437305.841920,233950.000,34403,3,GZ,1,100,-0.183
1759437305.881921,233990.000,34403,3,GZ,1,100,-0.092
1759437305.921922,234030.000,34403,3,GZ,1,100,-0.092
1759437305.961922,234070.000,34418,2,GZ,1,100,-0.092
1759437306.001923,234110.000,34418,2,GZ,1,100,-0.153
1759437306.046591,234154.667,34434,3,GZ,1,100,-0.153
1759437306.091259,234199.333,34434,3,GZ,1,100,-0.122
1759437306.135926,234244.000,34434,3,GZ,1,100,-0.031
1759437306.175927,234284.000,34449,2,GZ,1,100,-0.061
1759437306.215928,234324.000,34449,2,GZ,1,100,-0.061
1759437306.255929,234364.000,34467,3,GZ,1,100,-0.122
1759437306.295929,234404.000,34467,3,GZ,1,100,-0.092
1759437306.335930,234444.000,34467,3,GZ,1,100,-0.122
1759437306.375931,234484.000,34482,2,GZ,1,100,-0.183
1759437306.415932,234524.000,34482,2,GZ,1,100,-0.244
1759437306.455933,234564.000,34499,3,GZ,1,100,-0.214
1759437306.495933,234604.000,34499,3,GZ,1,100,-0.244
1759437306.535934,234644.000,34499,3,GZ,1,100,-0.275
1759437306.575935,234684.000,34513,2,GZ,1,100,-0.153
1759437306.615936,234724.000,34513,2,GZ,1,100,-0.122
1759437306.655937,234764.000,34529,3,GZ,1,100,-0.275
1759437306.695937,234804.000,34529,3,GZ,1,100,-0.092
1759437306.735938,234844.000,34529,3,GZ,1,100,-0.031
1759437306.775939,234884.000,34544,2,GZ,1,100,0.000
1759437306.815940,234924.000,34544,2,GZ,1,100,0.061
1759437306.855941,234964.000,34561,3,GZ,1,100,-0.092
1759437306.895941,235004.000,34561,3,GZ,1,100,-0.061
1759437306.935942,235044.000,34561,3,GZ,1,100,0.000
1759437306.975943,235084.000,34575,2,GZ,1,100,-0.153
1759437307.015944,235124.000,34575,2,GZ,1,100,-0.122
1759437307.060611,235168.667,34591,3,GZ,1,100,-0.183
1759437307.105279,235213.333,34591,3,GZ,1,100,-0.305
1759437307.149947,235258.000,34591,3,GZ,1,100,-0.183
1759437307.189948,235298.000,34609,2,GZ,1,100,-0.153
1759437307.229948,235338.000,34609,2,GZ,1,100,-0.275
1759437307.269949,235378.000,34625,3,GZ,1,100,-0.183
1759437307.309950,235418.000,34625,3,GZ,1,100,-0.214
1759437307.349951,235458.000,34625,3,GZ,1,100,-0.183
1759437307.389952,235498.000,34642,2,GZ,1,100,-0.122
1759437307.429952,235538.000,34642,2,GZ,1,100,-0.092
1759437307.469620,235577.667,34658,3,GZ,1,100,-0.122
1759437307.509287,235617.333,34658,3,GZ,1,100,-0.153
1759437307.548955,235657.000,34658,3,GZ,1,100,-0.214
1759437307.588956,235697.000,34673,2,GZ,1,100,-0.244
1759437307.628957,235737.000,34673,2,GZ,1,100,-0.275
1759437307.668957,235777.000,34689,3,GZ,1,100,-0.244
1759437307.708958,235817.000,34689,3,GZ,1,100,-0.183
1759437307.748959,235857.000,34689,3,GZ,1,100,-0.153
1759437307.788960,235897.000,34705,2,GZ,1,100,-0.122
1759437307.828961,235937.000,34705,2,GZ,1,100,-0.031
1759437307.868961,235977.000,34720,3,GZ,1,100,0.000
1759437307.908962,236017.000,34720,3,GZ,1,100,-0.092
1759437307.948963,236057.000,34720,3,GZ,1,100,-0.061
1759437307.988964,236097.000,34737,3,GZ,1,100,-0.122
1759437308.028965,236137.000,34737,3,GZ,1,100,-0.244
1759437308.068965,236177.000,34737,3,GZ,1,100,-0.214
1759437308.115967,236224.000,34753,2,GZ,1,100,-0.244
1759437308.162967,236271.000,34753,2,GZ,1,100,-0.305
1759437308.202968,236311.000,34769,2,GZ,1,100,-0.214
1759437308.242969,236351.000,34769,2,GZ,1,100,-0.183
1759437308.282970,236391.000,34784,3,GZ,1,100,-0.183
1759437308.322971,236431.000,34784,3,GZ,1,100,-0.153
1759437308.362972,236471.000,34784,3,GZ,1,100,-0.153
1759437308.402972,236511.000,34799,2,GZ,1,100,-0.183
1759437308.442973,236551.000,34799,2,GZ,1,100,-0.122
1759437308.482974,236591.000,34816,3,GZ,1,100,-0.153
1759437308.522975,236631.000,34816,3,GZ,1,100,-0.122
1759437308.562976,236671.000,34816,3,GZ,1,100,-0.122
1759437308.602976,236711.000,34833,2,GZ,1,100,-0.122
1759437308.642977,236751.000,34833,2,GZ,1,100,-0.122
1759437308.682978,236791.000,34848,3,GZ,1,100,-0.214
1759437308.722979,236831.000,34848,3,GZ,1,100,-0.183
1759437308.762980,236871.000,34848,3,GZ,1,100,-0.153
1759437308.802980,236911.000,34864,3,GZ,1,100,-0.153
1759437308.842981,236951.000,34864,3,GZ,1,100,-0.183
1759437308.882982,236991.000,34864,3,GZ,1,100,-0.122
1759437308.922983,237031.000,34882,2,GZ,1,100,-0.214
1759437308.962984,237071.000,34882,2,GZ,1,100,-0.122
1759437309.002985,237111.000,34897,3,GZ,1,100,-0.183
1759437309.042985,237151.000,34897,3,GZ,1,100,-0.153
1759437309.082986,237191.000,34897,3,GZ,1,100,-0.153
1759437309.122987,237231.000,34912,2,GZ,1,100,-0.153
1759437309.162988,237271.000,34912,2,GZ,1,100,-0.122
1759437309.208989,237317.000,34928,2,GZ,1,100,-0.183
1759437309.254990,237363.000,34928,2,GZ,1,100,-0.122
1759437309.294991,237403.000,34944,3,GZ,1,100,-0.214
1759437309.334991,237443.000,34944,3,GZ,1,100,-0.122
1759437309.374992,237483.000,34944,3,GZ,1,100,-0.153
1759437309.414993,237523.000,34959,2,GZ,1,100,-0.122
1759437309.454994,237563.000,34959,2,GZ,1,100,-0.122
1759437309.494995,237603.000,34975,3,GZ,1,100,-0.153
1759437309.534996,237643.000,34975,3,GZ,1,100,-0.153
1759437309.574996,237683.000,34975,3,GZ,1,100,-0.183
1759437309.614997,237723.000,34990,2,GZ,1,100,-0.153
1759437309.654998,237763.000,34990,2,GZ,1,100,-0.153
1759437309.694999,237803.000,35006,3,GZ,1,100,-0.183
1759437309.734999,237843.000,35006,3,GZ,1,100,-0.244
1759437309.775000,237883.000,35006,3,GZ,1,100,-0.153
1759437309.815001,237923.000,35022,3,GZ,1,100,-0.183
1759437309.855002,237963.000,35022,3,GZ,1,100,-0.122
1759437309.895003,238003.000,35022,3,GZ,1,100,-0.122
1759437309.935004,238043.000,35038,2,GZ,1,100,-0.122
1759437309.975004,238083.000,35038,2,GZ,1,100,-0.153
1759437310.015005,238123.000,35052,3,GZ,1,100,-0.153
1759437310.055006,238163.000,35052,3,GZ,1,100,-0.153
1759437310.095007,238203.000,35052,3,GZ,1,100,-0.122
1759437310.135008,238243.000,35068,2,GZ,1,100,-0.122
1759437310.175009,238283.000,35068,2,GZ,1,100,-0.061
1759437310.222009,238330.000,35084,2,GZ,1,100,-0.183
