LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AY
1759437275.832307,203941.000,29698,2,AY,1,100,-0.135
1759437275.872308,203981.000,29698,2,AY,1,100,-0.137
1759437275.912309,204021.000,29713,3,AY,1,100,-0.137
1759437275.952310,204061.000,29713,3,AY,1,100,-0.141
1759437275.992311,204101.000,29713,3,AY,1,100,-0.134
1759437276.032311,204141.000,29728,2,AY,1,100,-0.135
1759437276.072312,204181.000,29728,2,AY,1,100,-0.137
1759437276.112313,204221.000,29743,3,AY,1,100,-0.139
1759437276.152314,204261.000,29743,3,AY,1,100,-0.139
1759437276.192315,204301.000,29743,3,AY,1,100,-0.138
1759437276.232316,204341.000,29760,2,AY,1,100,-0.138
1759437276.272316,204381.000,29760,2,AY,1,100,-0.140
1759437276.312317,204421.000,29777,3,AY,1,100,-0.138
1759437276.352318,204461.000,29777,3,AY,1,100,-0.138
1759437276.392319,204501.000,29777,3,AY,1,100,-0.137
1759437276.432320,204541.000,29792,2,AY,1,100,-0.137
1759437276.472321,204581.000,29792,2,AY,1,100,-0.135
1759437276.512321,204621.000,29808,3,AY,1,100,-0.138
1759437276.552322,204661.000,29808,3,AY,1,100,-0.139
1759437276.592323,204701.000,29808,3,AY,1,100,-0.137
1759437276.632324,204741.000,29824,2,AY,1,100,-0.138
1759437276.672325,204781.000,29824,2,AY,1,100,-0.139
1759437276.712325,204821.000,29839,3,AY,1,100,-0.136
1759437276.752326,204861.000,29839,3,AY,1,100,-0.138
1759437276.792327,204901.000,29839,3,AY,1,100,-0.137
1759437276.838328,204947.000,29855,2,AY,1,100,-0.135
1759437276.884329,204993.000,29855,2,AY,1,100,-0.139
1759437276.924330,205033.000,29870,3,AY,1,100,-0.135
1759437276.964330,205073.000,29870,3,AY,1,100,-0.139
1759437277.004331,205113.000,29870,3,AY,1,100,-0.135
1759437277.044332,205153.000,29886,2,AY,1,100,-0.137
1759437277.084333,205193.000,29886,2,AY,1,100,-0.137
1759437277.124334,205233.000,29902,3,AY,1,100,-0.135
1759437277.164335,205273.000,29902,3,AY,1,100,-0.138
1759437277.204335,205313.000,29902,3,AY,1,100,-0.137
1759437277.244336,205353.000,29917,2,AY,1,100,-0.139
1759437277.284337,205393.000,29917,2,AY,1,100,-0.136
1759437277.324338,205433.000,29932,3,AY,1,100,-0.136
1759437277.364339,205473.000,29932,3,AY,1,100,-0.140
1759437277.404340,205513.000,29932,3,AY,1,100,-0.138
1759437277.444340,205553.000,29948,2,AY,1,100,-0.138
1759437277.484341,205593.000,29948,2,AY,1,100,-0.139
1759437277.524342,205633.000,29964,3,AY,1,100,-0.136
1759437277.564343,205673.000,29964,3,AY,1,100,-0.138
1759437277.604344,205713.000,29964,3,AY,1,100,-0.137
1759437277.644344,205753.000,29981,2,AY,1,100,-0.137
1759437277.684345,205793.000,29981,2,AY,1,100,-0.137
1759437277.724346,205833.000,29998,3,AY,1,100,-0.135
1759437277.764347,205873.000,29998,3,AY,1,100,-0.140
1759437277.804348,205913.000,29998,3,AY,1,100,-0.138
1759437277.851349,205960.000,30015,2,AY,1,100,-0.139
1759437277.898350,206007.000,30015,2,AY,1,100,-0.137
1759437277.938350,206047.000,30032,3,AY,1,100,-0.137
1759437277.978351,206087.000,30032,3,AY,1,100,-0.136
1759437278.018352,206127.000,30032,3,AY,1,100,-0.140
1759437278.057853,206166.500,30047,2,AY,1,100,-0.139
1759437278.097354,206206.000,30047,2,AY,1,100,-0.135
1759437278.137354,206246.000,30063,3,AY,1,100,-0.138
1759437278.177355,206286.000,30063,3,AY,1,100,-0.138
1759437278.217356,206326.000,30063,3,AY,1,100,-0.139
1759437278.257357,206366.000,30079,2,AY,1,100,-0.140
1759437278.297358,206406.000,30079,2,AY,1,100,-0.136
1759437278.337358,206446.000,30094,3,AY,1,100,-0.137
1759437278.377359,206486.000,30094,3,AY,1,100,-0.137
1759437278.417360,206526.000,30094,3,AY,1,100,-0.139
1759437278.457361,206566.000,30110,2,AY,1,100,-0.137
1759437278.497362,206606.000,30110,2,AY,1,100,-0.136
1759437278.537696,206646.333,30127,3,AY,1,100,-0.138
1759437278.578030,206686.667,30127,3,AY,1,100,-0.140
1759437278.618364,206727.000,30127,3,AY,1,100,-0.137
1759437278.657865,206766.500,30143,2,AY,1,100,-0.138
1759437278.697366,206806.000,30143,2,AY,1,100,-0.135
1759437278.737367,206846.000,30158,3,AY,1,100,-0.137
1759437278.777368,206886.000,30158,3,AY,1,100,-0.138
1759437278.817368,206926.000,30158,3,AY,1,100,-0.138
1759437278.864369,206973.000,30177,2,AY,1,100,-0.138
1759437278.911370,207020.000,30177,2,AY,1,100,-0.137
1759437278.951371,207060.000,30191,3,AY,1,100,-0.135
1759437278.991372,207100.000,30191,3,AY,1,100,-0.139
1759437279.031373,207140.000,30191,3,AY,1,100,-0.137
1759437279.071373,207180.000,30207,2,AY,1,100,-0.137
1759437279.111374,207220.000,30207,2,AY,1,100,-0.137
1759437279.151375,207260.000,30223,3,AY,1,100,-0.135
1759437279.191376,207300.000,30223,3,AY,1,100,-0.137
1759437279.231377,207340.000,30223,3,AY,1,100,-0.139
1759437279.271378,207380.000,30239,2,AY,1,100,-0.138
1759437279.311378,207420.000,30239,2,AY,1,100,-0.137
1759437279.351379,207460.000,30253,3,AY,1,100,-0.135
1759437279.391380,207500.000,30253,3,AY,1,100,-0.137
1759437279.431381,207540.000,30253,3,AY,1,100,-0.138
1759437279.471382,207580.000,30272,2,AY,1,100,-0.136
1759437279.511383,207620.000,30272,2,AY,1,100,-0.137
1759437279.551383,207660.000,30287,3,AY,1,100,-0.136
1759437279.591384,207700.000,30287,3,AY,1,100,-0.137
1759437279.631385,207740.000,30287,3,AY,1,100,-0.135
1759437279.671386,207780.000,30303,2,AY,1,100,-0.136
1759437279.711387,207820.000,30303,2,AY,1,100,-0.137
1759437279.751387,207860.000,30317,3,AY,1,100,-0.136
1759437279.791388,207900.000,30317,3,AY,1,100,-0.138
1759437279.831389,207940.000,30317,3,AY,1,100,-0.139
1759437279.878390,207987.000,30334,2,AY,1,100,-0.139
1759437279.925391,208034.000,30334,2,AY,1,100,-0.138
1759437279.965392,208074.000,30349,3,AY,1,100,-0.134
1759437280.005393,208114.000,30349,3,AY,1,100,-0.137
1759437280.045393,208154.000,30349,3,AY,1,100,-0.138
1759437280.085394,208194.000,30365,2,AY,1,100,-0.136
1759437280.125395,208234.000,30365,2,AY,1,100,-0.137
1759437280.165396,208274.000,30380,3,AY,1,100,-0.135
1759437280.205397,208314.000,30380,3,AY,1,100,-0.138
1759437280.245398,208354.000,30380,3,AY,1,100,-0.140
1759437280.285398,208394.000,30396,2,AY,1,100,-0.140
1759437280.325399,208434.000,30396,2,AY,1,100,-0.137
1759437280.365400,208474.000,30411,3,AY,1,100,-0.137
1759437280.405401,208514.000,30411,3,AY,1,100,-0.138
1759437280.445402,208554.000,30411,3,AY,1,100,-0.138
1759437280.485402,208594.000,30430,2,AY,1,100,-0.136
1759437280.525403,208634.000,30430,2,AY,1,100,-0.137
1759437280.565404,208674.000,30444,3,AY,1,100,-0.135
1759437280.605405,208714.000,30444,3,AY,1,100,-0.140
1759437280.645406,208754.000,30444,3,AY,1,100,-0.135
1759437280.685406,208794.000,30460,2,AY,1,100,-0.138
1759437280.725407,208834.000,30460,2,AY,1,100,-0.138
1759437280.765408,208874.000,30475,3,AY,1,100,-0.135
1759437280.805409,208914.000,30475,3,AY,1,100,-0.138
1759437280.845410,208954.000,30475,3,AY,1,100,-0.137
1759437280.885411,208994.000,30492,2,AY,1,100,-0.135
1759437280.925411,209034.000,30492,2,AY,1,100,-0.136
1759437280.969412,209078.000,30507,3,AY,1,100,-0.138
1759437281.013413,209122.000,30507,3,AY,1,100,-0.134
1759437281.057414,209166.000,30507,3,AY,1,100,-0.135
1759437281.097415,209206.000,30524,2,AY,1,100,-0.139
1759437281.137416,209246.000,30524,2,AY,1,100,-0.138
1759437281.177417,209286.000,30540,3,AY,1,100,-0.138
1759437281.217417,209326.000,30540,3,AY,1,100,-0.137
1759437281.257418,209366.000,30540,3,AY,1,100,-0.138
1759437281.297419,209406.000,30556,2,AY,1,100,-0.140
1759437281.337420,209446.000,30556,2,AY,1,100,-0.136
1759437281.377421,209486.000,30571,3,AY,1,100,-0.137
1759437281.417421,209526.000,30571,3,AY,1,100,-0.136
1759437281.457422,209566.000,30571,3,AY,1,100,-0.137
1759437281.497423,209606.000,30587,2,AY,1,100,-0.138
1759437281.537424,209646.000,30587,2,AY,1,100,-0.136
1759437281.577758,209686.333,30602,3,AY,1,100,-0.136
1759437281.618092,209726.667,30602,3,AY,1,100,-0.138
1759437281.658426,209767.000,30602,3,AY,1,100,-0.137
1759437281.698427,209807.000,30620,3,AY,1,100,-0.137
1759437281.738428,209847.000,30620,3,AY,1,100,-0.137
1759437281.778429,209887.000,30620,3,AY,1,100,-0.137
1759437281.818430,209927.000,30636,2,AY,1,100,-0.139
1759437281.858430,209967.000,30636,2,AY,1,100,-0.136
1759437281.898431,210007.000,30651,3,AY,1,100,-0.136
1759437281.938432,210047.000,30651,3,AY,1,100,-0.136
1759437281.978433,210087.000,30651,3,AY,1,100,-0.141
1759437282.024434,210133.000,30668,2,AY,1,100,-0.134
1759437282.070435,210179.000,30668,2,AY,1,100,-0.136
1759437282.110435,210219.000,30684,2,AY,1,100,-0.135
1759437282.150436,210259.000,30684,2,AY,1,100,-0.139
1759437282.190437,210299.000,30700,3,AY,1,100,-0.137
1759437282.230438,210339.000,30700,3,AY,1,100,-0.138
1759437282.270439,210379.000,30700,3,AY,1,100,-0.138
1759437282.310440,210419.000,30715,2,AY,1,100,-0.138
1759437282.350441,210459.000,30715,2,AY,1,100,-0.141
1759437282.390441,210499.000,30730,3,AY,1,100,-0.138
1759437282.430442,210539.000,30730,3,AY,1,100,-0.139
1759437282.470443,210579.000,30730,3,AY,1,100,-0.136
1759437282.510444,210619.000,30747,2,AY,1,100,-0.138
1759437282.550445,210659.000,30747,2,AY,1,100,-0.138
1759437282.590445,210699.000,30764,3,AY,1,100,-0.138
1759437282.630446,210739.000,30764,3,AY,1,100,-0.136
1759437282.670447,210779.000,30764,3,AY,1,100,-0.137
1759437282.710448,210819.000,30779,2,AY,1,100,-0.139
1759437282.750449,210859.000,30779,2,AY,1,100,-0.140
1759437282.790449,210899.000,30795,3,AY,1,100,-0.139
1759437282.830450,210939.000,30795,3,AY,1,100,-0.138
1759437282.870451,210979.000,30795,3,AY,1,100,-0.137
1759437282.910452,211019.000,30811,3,AY,1,100,-0.137
1759437282.950453,211059.000,30811,3,AY,1,100,-0.139
1759437282.990453,211099.000,30811,3,AY,1,100,-0.137
1759437283.037455,211146.000,30826,2,AY,1,100,-0.138
1759437283.084455,211193.000,30826,2,AY,1,100,-0.136
1759437283.124456,211233.000,30841,2,AY,1,100,-0.136
1759437283.164457,211273.000,30841,2,AY,1,100,-0.137
1759437283.204458,211313.000,30859,3,AY,1,100,-0.138
1759437283.244459,211353.000,30859,3,AY,1,100,-0.137
1759437283.284460,211393.000,30859,3,AY,1,100,-0.134
1759437283.324460,211433.000,30875,2,AY,1,100,-0.138
1759437283.364461,211473.000,30875,2,AY,1,100,-0.140
1759437283.404462,211513.000,30890,3,AY,1,100,-0.139
1759437283.444463,211553.000,30890,3,AY,1,100,-0.138
1759437283.484464,211593.000,30890,3,AY,1,100,-0.137
1759437283.524464,211633.000,30907,2,AY,1,100,-0.140
1759437283.564465,211673.000,30907,2,AY,1,100,-0.139
1759437283.604466,211713.000,30921,3,AY,1,100,-0.138
1759437283.644467,211753.000,30921,3,AY,1,100,-0.137
1759437283.684468,211793.000,30921,3,AY,1,100,-0.137
1759437283.724468,211833.000,30937,2,AY,1,100,-0.137
1759437283.764469,211873.000,30937,2,AY,1,100,-0.136
1759437283.804470,211913.000,30953,3,AY,1,100,-0.138
1759437283.844471,211953.000,30953,3,AY,1,100,-0.135
1759437283.884472,211993.000,30953,3,AY,1,100,-0.138
1759437283.924473,212033.000,30971,3,AY,1,100,-0.139
1759437283.964473,212073.000,30971,3,AY,1,100,-0.135
1759437284.004474,212113.000,30971,3,AY,1,100,-0.137
1759437284.044475,212153.000,30987,2,AY,1,100,-0.139
1759437284.084476,212193.000,30987,2,AY,1,100,-0.136
1759437284.131477,212240.000,31004,2,AY,1,100,-0.136
1759437284.178478,212287.000,31004,2,AY,1,100,-0.135
1759437284.218479,212327.000,31019,3,AY,1,100,-0.137
1759437284.258479,212367.000,31019,3,AY,1,100,-0.137
1759437284.298480,212407.000,31019,3,AY,1,100,-0.134
1759437284.338481,212447.000,31035,2,AY,1,100,-0.138
1759437284.378482,212487.000,31035,2,AY,1,100,-0.138
1759437284.418483,212527.000,31051,3,AY,1,100,-0.136
1759437284.458483,212567.000,31051,3,AY,1,100,-0.140
1759437284.498484,212607.000,31051,3,AY,1,100,-0.139
1759437284.538485,212647.000,31068,2,AY,1,100,-0.135
1759437284.578486,212687.000,31068,2,AY,1,100,-0.138
1759437284.618153,212726.667,31083,3,AY,1,100,-0.140
1759437284.657821,212766.333,31083,3,AY,1,100,-0.137
1759437284.697488,212806.000,31083,3,AY,1,100,-0.136
1759437284.737489,212846.000,31101,3,AY,1,100,-0.136
1759437284.777490,212886.000,31101,3,AY,1,100,-0.142
1759437284.817491,212926.000,31101,3,AY,1,100,-0.138
1759437284.857492,212966.000,31116,2,AY,1,100,-0.137
1759437284.897492,213006.000,31116,2,AY,1,100,-0.137
1759437284.937493,213046.000,31132,3,AY,1,100,-0.137
1759437284.977494,213086.000,31132,3,AY,1,100,-0.139
1759437285.017495,213126.000,31132,3,AY,1,100,-0.136
1759437285.057496,213166.000,31147,2,AY,1,100,-0.137
1759437285.097497,213206.000,31147,2,AY,1,100,-0.136
1759437285.144498,213253.000,31164,2,AY,1,100,-0.135
1759437285.191499,213300.000,31164,2,AY,1,100,-0.136
1759437285.231499,213340.000,31178,3,AY,1,100,-0.135
1759437285.271500,213380.000,31178,3,AY,1,100,-0.138
1759437285.311501,213420.000,31178,3,AY,1,100,-0.136
1759437285.351502,213460.000,31194,2,AY,1,100,-0.137
1759437285.391503,213500.000,31194,2,AY,1,100,-0.137
1759437285.431503,213540.000,31209,3,AY,1,100,-0.137
1759437285.471504,213580.000,31209,3,AY,1,100,-0.138
1759437285.511505,213620.000,31209,3,AY,1,100,-0.135
1759437285.551506,213660.000,31226,3,AY,1,100,-0.136
1759437285.591507,213700.000,31226,3,AY,1,100,-0.138
1759437285.631507,213740.000,31226,3,AY,1,100,-0.139
1759437285.671508,213780.000,31243,2,AY,1,100,-0.137
1759437285.711509,213820.000,31243,2,AY,1,100,-0.136
1759437285.751510,213860.000,31258,3,AY,1,100,-0.136
1759437285.791511,213900.000,31258,3,AY,1,100,-0.138
1759437285.831511,213940.000,31258,3,AY,1,100,-0.136
1759437285.871512,213980.000,31274,2,AY,1,100,-0.136
1759437285.911513,214020.000,31274,2,AY,1,100,-0.137
1759437285.951514,214060.000,31290,3,AY,1,100,-0.135
1759437285.991515,214100.000,31290,3,AY,1,100,-0.137
1759437286.031516,214140.000,31290,3,AY,1,100,-0.136
1759437286.071517,214180.000,31305,2,AY,1,100,-0.140
1759437286.111517,214220.000,31305,2,AY,1,100,-0.137
1759437286.151518,214260.000,31321,3,AY,1,100,-0.134
1759437286.191519,214300.000,31321,3,AY,1,100,-0.139
1759437286.231520,214340.000,31321,3,AY,1,100,-0.136
1759437286.277521,214386.000,31338,2,AY,1,100,-0.136
1759437286.323522,214432.000,31338,2,AY,1,100,-0.136
1759437286.363522,214472.000,31354,3,AY,1,100,-0.138
1759437286.403523,214512.000,31354,3,AY,1,100,-0.138
1759437286.443524,214552.000,31354,3,AY,1,100,-0.136
1759437286.483525,214592.000,31370,2,AY,1,100,-0.139
1759437286.523526,214632.000,31370,2,AY,1,100,-0.136
1759437286.563526,214672.000,31385,3,AY,1,100,-0.137
1759437286.603527,214712.000,31385,3,AY,1,100,-0.136
1759437286.643528,214752.000,31385,3,AY,1,100,-0.137
1759437286.683529,214792.000,31400,2,AY,1,100,-0.137
1759437286.723530,214832.000,31400,2,AY,1,100,-0.137
1759437286.763530,214872.000,31416,3,AY,1,100,-0.138
1759437286.803531,214912.000,31416,3,AY,1,100,-0.137
1759437286.843532,214952.000,31416,3,AY,1,100,-0.137
1759437286.883533,214992.000,31432,2,AY,1,100,-0.138
1759437286.923534,215032.000,31432,2,AY,1,100,-0.136
1759437286.963535,215072.000,31447,3,AY,1,100,-0.137
1759437287.003536,215112.000,31447,3,AY,1,100,-0.137
1759437287.043536,215152.000,31447,3,AY,1,100,-0.138
1759437287.083537,215192.000,31464,2,AY,1,100,-0.138
1759437287.123538,215232.000,31464,2,AY,1,100,-0.137
1759437287.163539,215272.000,31481,2,AY,1,100,-0.139
1759437287.203540,215312.000,31481,2,AY,1,100,-0.134
1759437287.248207,215356.667,31496,3,AY,1,100,-0.139
1759437287.292875,215401.333,31496,3,AY,1,100,-0.139
1759437287.337542,215446.000,31496,3,AY,1,100,-0.138
1759437287.377543,215486.000,31511,2,AY,1,100,-0.138
1759437287.417544,215526.000,31511,2,AY,1,100,-0.136
1759437287.457545,215566.000,31529,3,AY,1,100,-0.138
1759437287.497545,215606.000,31529,3,AY,1,100,-0.136
1759437287.537546,215646.000,31529,3,AY,1,100,-0.136
1759437287.577547,215686.000,31545,3,AY,1,100,-0.138
1759437287.617548,215726.000,31545,3,AY,1,100,-0.136
1759437287.657549,215766.000,31545,3,AY,1,100,-0.139
1759437287.697550,215806.000,31560,2,AY,1,100,-0.135
1759437287.737550,215846.000,31560,2,AY,1,100,-0.138
1759437287.777551,215886.000,31576,3,AY,1,100,-0.135
1759437287.817552,215926.000,31576,3,AY,1,100,-0.138
1759437287.857553,215966.000,31576,3,AY,1,100,-0.137
1759437287.897554,216006.000,31591,2,AY,1,100,-0.138
1759437287.937555,216046.000,31591,2,AY,1,100,-0.139
1759437287.977222,216085.667,31607,3,AY,1,100,-0.137
1759437288.016890,216125.333,31607,3,AY,1,100,-0.138
1759437288.056557,216165.000,31607,3,AY,1,100,-0.134
1759437288.097058,216205.500,31622,2,AY,1,100,-0.137
1759437288.137559,216246.000,31622,2,AY,1,100,-0.137
1759437288.177226,216285.667,31641,3,AY,1,100,-0.138
1759437288.216894,216325.333,31641,3,AY,1,100,-0.137
1759437288.256561,216365.000,31641,3,AY,1,100,-0.137
1759437288.303562,216412.000,31655,2,AY,1,100,-0.136
1759437288.350563,216459.000,31655,2,AY,1,100,-0.138
1759437288.390564,216499.000,31671,2,AY,1,100,-0.136
1759437288.430565,216539.000,31671,2,AY,1,100,-0.139
1759437288.470565,216579.000,31687,3,AY,1,100,-0.138
1759437288.510566,216619.000,31687,3,AY,1,100,-0.134
1759437288.550567,216659.000,31687,3,AY,1,100,-0.139
1759437288.590568,216699.000,31705,3,AY,1,100,-0.138
1759437288.630569,216739.000,31705,3,AY,1,100,-0.136
1759437288.670569,216779.000,31705,3,AY,1,100,-0.139
1759437288.710570,216819.000,31719,2,AY,1,100,-0.135
1759437288.750571,216859.000,31719,2,AY,1,100,-0.136
1759437288.790572,216899.000,31736,3,AY,1,100,-0.136
1759437288.830573,216939.000,31736,3,AY,1,100,-0.138
1759437288.870574,216979.000,31736,3,AY,1,100,-0.135
1759437288.910574,217019.000,31753,2,AY,1,100,-0.138
1759437288.950575,217059.000,31753,2,AY,1,100,-0.134
1759437288.990576,217099.000,31769,3,AY,1,100,-0.140
1759437289.030577,217139.000,31769,3,AY,1,100,-0.138
1759437289.070578,217179.000,31769,3,AY,1,100,-0.136
1759437289.110579,217219.000,31783,2,AY,1,100,-0.136
1759437289.150579,217259.000,31783,2,AY,1,100,-0.137
1759437289.190580,217299.000,31800,4,AY,1,100,-0.139
1759437289.230581,217339.000,31800,4,AY,1,100,-0.136
1759437289.270582,217379.000,31800,4,AY,1,100,-0.134
1759437289.310583,217419.000,31800,4,AY,1,100,-0.138
1759437289.357584,217466.000,31815,2,AY,1,100,-0.137
1759437289.404584,217513.000,31815,2,AY,1,100,-0.137
1759437289.444585,217553.000,31833,2,AY,1,100,-0.137
1759437289.484586,217593.000,31833,2,AY,1,100,-0.136
1759437289.524587,217633.000,31849,3,AY,1,100,-0.135
1759437289.564588,217673.000,31849,3,AY,1,100,-0.140
1759437289.604589,217713.000,31849,3,AY,1,100,-0.138
1759437289.644589,217753.000,31864,2,AY,1,100,-0.136
1759437289.684590,217793.000,31864,2,AY,1,100,-0.137
1759437289.724591,217833.000,31879,3,AY,1,100,-0.138
1759437289.764592,217873.000,31879,3,AY,1,100,-0.137
1759437289.804593,217913.000,31879,3,AY,1,100,-0.139
1759437289.844594,217953.000,31896,3,AY,1,100,-0.137
1759437289.884594,217993.000,31896,3,AY,1,100,-0.136
1759437289.924595,218033.000,31896,3,AY,1,100,-0.136
1759437289.964596,218073.000,31911,2,AY,1,100,-0.140
1759437290.004597,218113.000,31911,2,AY,1,100,-0.142
1759437290.044598,218153.000,31926,3,AY,1,100,-0.139
1759437290.084598,218193.000,31926,3,AY,1,100,-0.137
1759437290.124599,218233.000,31926,3,AY,1,100,-0.136
1759437290.164600,218273.000,31942,2,AY,1,100,-0.140
1759437290.204601,218313.000,31942,2,AY,1,100,-0.137
1759437290.244602,218353.000,31958,3,AY,1,100,-0.136
1759437290.284602,218393.000,31958,3,AY,1,100,-0.136
1759437290.324603,218433.000,31958,3,AY,1,100,-0.137
1759437290.364604,218473.000,31973,2,AY,1,100,-0.138
1759437290.404605,218513.000,31973,2,AY,1,100,-0.140
1759437290.450606,218559.000,31991,2,AY,1,100,-0.138
1759437290.496607,218605.000,31991,2,AY,1,100,-0.137
1759437290.536608,218645.000,32006,3,AY,1,100,-0.137
1759437290.576608,218685.000,32006,3,AY,1,100,-0.138
1759437290.616609,218725.000,32006,3,AY,1,100,-0.138
1759437290.656610,218765.000,32022,3,AY,1,100,-0.136
1759437290.696611,218805.000,32022,3,AY,1,100,-0.136
1759437290.736612,218845.000,32022,3,AY,1,100,-0.138
1759437290.776613,218885.000,32037,2,AY,1,100,-0.136
1759437290.816613,218925.000,32037,2,AY,1,100,-0.139
1759437290.856614,218965.000,32054,3,AY,1,100,-0.137
1759437290.896615,219005.000,32054,3,AY,1,100,-0.137
1759437290.936616,219045.000,32054,3,AY,1,100,-0.140
1759437290.976617,219085.000,32068,2,AY,1,100,-0.136
1759437291.016617,219125.000,32068,2,AY,1,100,-0.136
1759437291.056618,219165.000,32084,3,AY,1,100,-0.135
1759437291.096619,219205.000,32084,3,AY,1,100,-0.137
1759437291.136620,219245.000,32084,3,AY,1,100,-0.136
1759437291.176621,219285.000,32100,2,AY,1,100,-0.137
1759437291.216621,219325.000,32100,2,AY,1,100,-0.137
1759437291.256956,219365.333,32116,3,AY,1,100,-0.139
1759437291.297290,219405.667,32116,3,AY,1,100,-0.138
1759437291.337624,219446.000,32116,3,AY,1,100,-0.135
1759437291.377625,219486.000,32132,2,AY,1,100,-0.139
1759437291.417626,219526.000,32132,2,AY,1,100,-0.139
1759437291.464127,219572.500,32149,2,AY,1,100,-0.135
1759437291.510628,219619.000,32149,2,AY,1,100,-0.137
1759437291.550295,219658.667,32164,3,AY,1,100,-0.138
1759437291.589962,219698.333,32164,3,AY,1,100,-0.140
1759437291.629630,219738.000,32164,3,AY,1,100,-0.137
1759437291.669631,219778.000,32180,2,AY,1,100,-0.137
1759437291.709631,219818.000,32180,2,AY,1,100,-0.137
1759437291.749632,219858.000,32194,3,AY,1,100,-0.138
1759437291.789633,219898.000,32194,3,AY,1,100,-0.140
1759437291.829634,219938.000,32194,3,AY,1,100,-0.138
1759437291.869635,219978.000,32211,3,AY,1,100,-0.137
1759437291.909636,220018.000,32211,3,AY,1,100,-0.136
1759437291.949636,220058.000,32211,3,AY,1,100,-0.137
1759437291.989637,220098.000,32226,2,AY,1,100,-0.139
1759437292.029638,220138.000,32226,2,AY,1,100,-0.136
1759437292.069639,220178.000,32242,3,AY,1,100,-0.135
1759437292.109640,220218.000,32242,3,AY,1,100,-0.138
1759437292.149641,220258.000,32242,3,AY,1,100,-0.137
1759437292.189641,220298.000,32257,2,AY,1,100,-0.134
1759437292.229642,220338.000,32257,2,AY,1,100,-0.136
1759437292.269643,220378.000,32273,3,AY,1,100,-0.135
1759437292.309644,220418.000,32273,3,AY,1,100,-0.135
1759437292.349645,220458.000,32273,3,AY,1,100,-0.138
1759437292.389645,220498.000,32288,2,AY,1,100,-0.137
1759437292.429646,220538.000,32288,2,AY,1,100,-0.135
1759437292.476647,220585.000,32305,2,AY,1,100,-0.139
1759437292.523648,220632.000,32305,2,AY,1,100,-0.140
1759437292.563649,220672.000,32322,3,AY,1,100,-0.135
1759437292.603650,220712.000,32322,3,AY,1,100,-0.138
1759437292.643651,220752.000,32322,3,AY,1,100,-0.137
1759437292.683651,220792.000,32337,3,AY,1,100,-0.138
1759437292.723652,220832.000,32337,3,AY,1,100,-0.137
1759437292.763653,220872.000,32337,3,AY,1,100,-0.137
1759437292.803654,220912.000,32352,2,AY,1,100,-0.135
1759437292.843655,220952.000,32352,2,AY,1,100,-0.139
1759437292.883656,220992.000,32369,3,AY,1,100,-0.137
1759437292.923656,221032.000,32369,3,AY,1,100,-0.139
1759437292.963657,221072.000,32369,3,AY,1,100,-0.139
1759437293.003658,221112.000,32384,2,AY,1,100,-0.136
1759437293.043659,221152.000,32384,2,AY,1,100,-0.139
1759437293.083660,221192.000,32399,3,AY,1,100,-0.137
1759437293.123660,221232.000,32399,3,AY,1,100,-0.140
1759437293.163661,221272.000,32399,3,AY,1,100,-0.137
1759437293.203662,221312.000,32415,2,AY,1,100,-0.136
1759437293.243663,221352.000,32415,2,AY,1,100,-0.137
1759437293.283664,221392.000,32431,3,AY,1,100,-0.139
1759437293.323664,221432.000,32431,3,AY,1,100,-0.138
1759437293.363665,221472.000,32431,3,AY,1,100,-0.139
1759437293.403666,221512.000,32446,2,AY,1,100,-0.136
1759437293.443667,221552.000,32446,2,AY,1,100,-0.137
1759437293.490668,221599.000,32462,2,AY,1,100,-0.138
1759437293.537669,221646.000,32462,2,AY,1,100,-0.137
1759437293.577670,221686.000,32477,3,AY,1,100,-0.137
1759437293.617671,221726.000,32477,3,AY,1,100,-0.135
1759437293.657671,221766.000,32477,3,AY,1,100,-0.135
1759437293.697672,221806.000,32493,2,AY,1,100,-0.138
1759437293.737673,221846.000,32493,2,AY,1,100,-0.138
1759437293.777674,221886.000,32509,3,AY,1,100,-0.135
1759437293.817675,221926.000,32509,3,AY,1,100,-0.137
1759437293.857675,221966.000,32509,3,AY,1,100,-0.134
1759437293.897676,222006.000,32526,3,AY,1,100,-0.138
1759437293.937677,222046.000,32526,3,AY,1,100,-0.139
1759437293.977678,222086.000,32526,3,AY,1,100,-0.135
1759437294.017679,222126.000,32543,2,AY,1,100,-0.137
1759437294.057679,222166.000,32543,2,AY,1,100,-0.136
1759437294.097680,222206.000,32559,3,AY,1,100,-0.137
1759437294.137681,222246.000,32559,3,AY,1,100,-0.137
1759437294.177682,222286.000,32559,3,AY,1,100,-0.135
1759437294.217683,222326.000,32575,2,AY,1,100,-0.135
1759437294.257684,222366.000,32575,2,AY,1,100,-0.135
1759437294.297684,222406.000,32590,3,AY,1,100,-0.139
1759437294.337685,222446.000,32590,3,AY,1,100,-0.139
1759437294.377686,222486.000,32590,3,AY,1,100,-0.137
1759437294.417687,222526.000,32605,2,AY,1,100,-0.137
1759437294.457688,222566.000,32605,2,AY,1,100,-0.139
1759437294.497189,222605.500,32622,2,AY,1,100,-0.137
1759437294.536689,222645.000,32622,2,AY,1,100,-0.138
1759437294.581357,222689.667,32639,3,AY,1,100,-0.137
