LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1759437301.919179,237208.000,35533,3,MY,1,100,-15
1759437301.959181,237248.000,35533,3,MY,1,100,-14
1759437301.999183,237288.000,35533,3,MY,1,100,-15
1759437302.039186,237328.000,35549,2,MY,1,100,-14
1759437302.079188,237368.000,35549,2,MY,1,100,-16
1759437302.126191,237415.000,35565,2,MY,1,100,-15
1759437302.173193,237462.000,35565,2,MY,1,100,-15
1759437302.213196,237502.000,35580,3,MY,1,100,-15
1759437302.253198,237542.000,35580,3,MY,1,100,-15
1759437302.293200,237582.000,35580,3,MY,1,100,-15
1759437302.333202,237622.000,35596,3,MY,1,100,-15
1759437302.373205,237662.000,35596,3,MY,1,100,-15
1759437302.413207,237702.000,35596,3,MY,1,100,-15
1759437302.453209,237742.000,35611,2,MY,1,100,-15
1759437302.493212,237782.000,35611,2,MY,1,100,-14
1759437302.533214,237822.000,35627,3,MY,1,100,-15
1759437302.573216,237862.000,35627,3,MY,1,100,-15
1759437302.613218,237902.000,35627,3,MY,1,100,-15
1759437302.653220,237942.000,35645,2,MY,1,100,-15
1759437302.693223,237982.000,35645,2,MY,1,100,-14
1759437302.733225,238022.000,35661,3,MY,1,100,-16
1759437302.773227,238062.000,35661,3,MY,1,100,-15
1759437302.813230,238102.000,35661,3,MY,1,100,-15
1759437302.853232,238142.000,35675,2,MY,1,100,-15
1759437302.893234,238182.000,35675,2,MY,1,100,-15
1759437302.933236,238222.000,35691,3,MY,1,100,-15
1759437302.973239,238262.000,35691,3,MY,1,100,-15
1759437303.013241,238302.000,35691,3,MY,1,100,-15
1759437303.053243,238342.000,35707,2,MY,1,100,-15
1759437303.093246,238382.000,35707,2,MY,1,100,-15
1759437303.133248,238422.000,35723,3,MY,1,100,-15
1759437303.173250,238462.000,35723,3,MY,1,100,-16
1759437303.213252,238502.000,35723,3,MY,1,100,-15
1759437303.253255,238542.000,35739,2,MY,1,100,-16
1759437303.293257,238582.000,35739,2,MY,1,100,-15
1759437303.337926,238626.667,35758,3,MY,1,100,-17
1759437303.382595,238671.333,35758,3,MY,1,100,-16
1759437303.427264,238716.000,35758,3,MY,1,100,-16
1759437303.467267,238756.000,35773,2,MY,1,100,-14
1759437303.507269,238796.000,35773,2,MY,1,100,-15
1759437303.547271,238836.000,35789,3,MY,1,100,-15
1759437303.587274,238876.000,35789,3,MY,1,100,-16
1759437303.627276,238916.000,35789,3,MY,1,100,-15
1759437303.667278,238956.000,35804,2,MY,1,100,-15
1759437303.707280,238996.000,35804,2,MY,1,100,-15
1759437303.746949,239035.667,35822,3,MY,1,100,-16
1759437303.786618,239075.333,35822,3,MY,1,100,-15
1759437303.826287,239115.000,35822,3,MY,1,100,-15
1759437303.866289,239155.000,35837,2,MY,1,100,-15
1759437303.906292,239195.000,35837,2,MY,1,100,-15
1759437303.946294,239235.000,35856,3,MY,1,100,-15
1759437303.986296,239275.000,35856,3,MY,1,100,-15
1759437304.026299,239315.000,35856,3,MY,1,100,-15
1759437304.066301,239355.000,35870,2,MY,1,100,-15
1759437304.106303,239395.000,35870,2,MY,1,100,-14
1759437304.146305,239435.000,35886,3,MY,1,100,-15
1759437304.186308,239475.000,35886,3,MY,1,100,-16
1759437304.226310,239515.000,35886,3,MY,1,100,-15
1759437304.266312,239555.000,35901,2,MY,1,100,-16
1759437304.306314,239595.000,35901,2,MY,1,100,-15
1759437304.346317,239635.000,35918,3,MY,1,100,-15
1759437304.386319,239675.000,35918,3,MY,1,100,-15
1759437304.426321,239715.000,35918,3,MY,1,100,-15
1759437304.473324,239762.000,35936,2,MY,1,100,-15
1759437304.520327,239809.000,35936,2,MY,1,100,-14
1759437304.560329,239849.000,35952,3,MY,1,100,-15
1759437304.600331,239889.000,35952,3,MY,1,100,-15
1759437304.640333,239929.000,35952,3,MY,1,100,-15
1759437304.680336,239969.000,35968,2,MY,1,100,-16
1759437304.720338,240009.000,35968,2,MY,1,100,-15
1759437304.760340,240049.000,35986,3,MY,1,100,-15
1759437304.800342,240089.000,35986,3,MY,1,100,-15
1759437304.840345,240129.000,35986,3,MY,1,100,-16
1759437304.880347,240169.000,36000,2,MY,1,100,-15
1759437304.920349,240209.000,36000,2,MY,1,100,-14
1759437304.960351,240249.000,36017,3,MY,1,100,-15
1759437305.000354,240289.000,36017,3,MY,1,100,-15
1759437305.040356,240329.000,36017,3,MY,1,100,-15
1759437305.080358,240369.000,36032,2,MY,1,100,-14
1759437305.120361,240409.000,36032,2,MY,1,100,-15
1759437305.160363,240449.000,36050,3,MY,1,100,-15
1759437305.200365,240489.000,36050,3,MY,1,100,-15
1759437305.240367,240529.000,36050,3,MY,1,100,-15
1759437305.280370,240569.000,36065,2,MY,1,100,-14
1759437305.320372,240609.000,36065,2,MY,1,100,-15
1759437305.360374,240649.000,36083,3,MY,1,100,-14
1759437305.400377,240689.000,36083,3,MY,1,100,-15
1759437305.440379,240729.000,36083,3,MY,1,100,-15
1759437305.480381,240769.000,36098,2,MY,1,100,-15
1759437305.520383,240809.000,36098,2,MY,1,100,-16
1759437305.564386,240853.000,36114,3,MY,1,100,-15
1759437305.608388,240897.000,36114,3,MY,1,100,-15
1759437305.652391,240941.000,36114,3,MY,1,100,-14
1759437305.692393,240981.000,36130,2,MY,1,100,-15
1759437305.732395,241021.000,36130,2,MY,1,100,-14
1759437305.772731,241061.333,36145,3,MY,1,100,-15
1759437305.813067,241101.667,36145,3,MY,1,100,-14
1759437305.853402,241142.000,36145,3,MY,1,100,-16
1759437305.893404,241182.000,36162,2,MY,1,100,-15
1759437305.933407,241222.000,36162,2,MY,1,100,-14
1759437305.973409,241262.000,36179,3,MY,1,100,-14
1759437306.013411,241302.000,36179,3,MY,1,100,-15
1759437306.053414,241342.000,36179,3,MY,1,100,-16
1759437306.093416,241382.000,36194,2,MY,1,100,-15
1759437306.133418,241422.000,36194,2,MY,1,100,-14
1759437306.173420,241462.000,36209,3,MY,1,100,-14
1759437306.213423,241502.000,36209,3,MY,1,100,-15
1759437306.253425,241542.000,36209,3,MY,1,100,-15
1759437306.293427,241582.000,36225,2,MY,1,100,-15
1759437306.333430,241622.000,36225,2,MY,1,100,-14
1759437306.373432,241662.000,36241,3,MY,1,100,-15
1759437306.413434,241702.000,36241,3,MY,1,100,-16
1759437306.453436,241742.000,36241,3,MY,1,100,-14
1759437306.493438,241782.000,36256,2,MY,1,100,-15
1759437306.533441,241822.000,36256,2,MY,1,100,-15
1759437306.573443,241862.000,36271,3,MY,1,100,-15
1759437306.613445,241902.000,36271,3,MY,1,100,-14
1759437306.653448,241942.000,36271,3,MY,1,100,-15
1759437306.693450,241982.000,36291,2,MY,1,100,-14
1759437306.733452,242022.000,36291,2,MY,1,100,-15
1759437306.777788,242066.333,36307,3,MY,1,100,-14
1759437306.822124,242110.667,36307,3,MY,1,100,-14
1759437306.866460,242155.000,36307,3,MY,1,100,-15
1759437306.906462,242195.000,36322,2,MY,1,100,-15
1759437306.946464,242235.000,36322,2,MY,1,100,-15
1759437306.986467,242275.000,36338,3,MY,1,100,-16
1759437307.026469,242315.000,36338,3,MY,1,100,-16
1759437307.066471,242355.000,36338,3,MY,1,100,-15
1759437307.106473,242395.000,36355,2,MY,1,100,-15
1759437307.146476,242435.000,36355,2,MY,1,100,-15
1759437307.186478,242475.000,36371,3,MY,1,100,-16
1759437307.226480,242515.000,36371,3,MY,1,100,-14
1759437307.266482,242555.000,36371,3,MY,1,100,-17
1759437307.306485,242595.000,36387,2,MY,1,100,-14
1759437307.346487,242635.000,36387,2,MY,1,100,-15
1759437307.386156,242674.667,36402,3,MY,1,100,-15
1759437307.425825,242714.333,36402,3,MY,1,100,-16
1759437307.465494,242754.000,36402,3,MY,1,100,-16
1759437307.505996,242794.500,36421,2,MY,1,100,-15
1759437307.546498,242835.000,36421,2,MY,1,100,-15
1759437307.586501,242875.000,36437,3,MY,1,100,-15
1759437307.626503,242915.000,36437,3,MY,1,100,-15
1759437307.666505,242955.000,36437,3,MY,1,100,-15
1759437307.706174,242994.667,36453,3,MY,1,100,-14
1759437307.745843,243034.333,36453,3,MY,1,100,-16
1759437307.785512,243074.000,36453,3,MY,1,100,-15
1759437307.825514,243114.000,36469,2,MY,1,100,-14
1759437307.865516,243154.000,36469,2,MY,1,100,-15
1759437307.912519,243201.000,36483,2,MY,1,100,-15
1759437307.959522,243248.000,36483,2,MY,1,100,-14
1759437307.999524,243288.000,36500,3,MY,1,100,-15
1759437308.039526,243328.000,36500,3,MY,1,100,-15
1759437308.079529,243368.000,36500,3,MY,1,100,-16
1759437308.119531,243408.000,36517,2,MY,1,100,-15
1759437308.159533,243448.000,36517,2,MY,1,100,-15
1759437308.199535,243488.000,36533,3,MY,1,100,-15
1759437308.239538,243528.000,36533,3,MY,1,100,-15
1759437308.279540,243568.000,36533,3,MY,1,100,-15
1759437308.319542,243608.000,36548,2,MY,1,100,-14
1759437308.359545,243648.000,36548,2,MY,1,100,-15
1759437308.399547,243688.000,36564,3,MY,1,100,-15
1759437308.439549,243728.000,36564,3,MY,1,100,-14
1759437308.479551,243768.000,36564,3,MY,1,100,-15
1759437308.519554,243808.000,36579,2,MY,1,100,-15
1759437308.559556,243848.000,36579,2,MY,1,100,-15
1759437308.599558,243888.000,36596,3,MY,1,100,-14
1759437308.639560,243928.000,36596,3,MY,1,100,-15
1759437308.679563,243968.000,36596,3,MY,1,100,-14
1759437308.719565,244008.000,36610,3,MY,1,100,-15
1759437308.759567,244048.000,36610,3,MY,1,100,-15
1759437308.799570,244088.000,36610,3,MY,1,100,-15
1759437308.839572,244128.000,36626,2,MY,1,100,-15
1759437308.879574,244168.000,36626,2,MY,1,100,-14
1759437308.919576,244208.000,36643,3,MY,1,100,-15
1759437308.959579,244248.000,36643,3,MY,1,100,-15
1759437308.999581,244288.000,36643,3,MY,1,100,-15
1759437309.046083,244334.500,36660,2,MY,1,100,-15
1759437309.092586,244381.000,36660,2,MY,1,100,-14
1759437309.132588,244421.000,36676,2,MY,1,100,-15
1759437309.172591,244461.000,36676,2,MY,1,100,-15
1759437309.212593,244501.000,36692,3,MY,1,100,-16
1759437309.252595,244541.000,36692,3,MY,1,100,-15
1759437309.292598,244581.000,36692,3,MY,1,100,-15
1759437309.332600,244621.000,36708,2,MY,1,100,-15
1759437309.372602,244661.000,36708,2,MY,1,100,-15
1759437309.412604,244701.000,36724,3,MY,1,100,-15
1759437309.452607,244741.000,36724,3,MY,1,100,-15
1759437309.492609,244781.000,36724,3,MY,1,100,-15
1759437309.532611,244821.000,36738,2,MY,1,100,-15
1759437309.572613,244861.000,36738,2,MY,1,100,-15
1759437309.612616,244901.000,36759,3,MY,1,100,-14
1759437309.652618,244941.000,36759,3,MY,1,100,-15
1759437309.692620,244981.000,36759,3,MY,1,100,-15
1759437309.732623,245021.000,36774,3,MY,1,100,-15
1759437309.772625,245061.000,36774,3,MY,1,100,-15
1759437309.812627,245101.000,36774,3,MY,1,100,-15
1759437309.852629,245141.000,36790,2,MY,1,100,-15
1759437309.892632,245181.000,36790,2,MY,1,100,-15
1759437309.932634,245221.000,36804,3,MY,1,100,-15
1759437309.972636,245261.000,36804,3,MY,1,100,-15
1759437310.012638,245301.000,36804,3,MY,1,100,-15
1759437310.052641,245341.000,36823,2,MY,1,100,-14
1759437310.092643,245381.000,36823,2,MY,1,100,-14
1759437310.139146,245427.500,36838,2,MY,1,100,-15
1759437310.185648,245474.000,36838,2,MY,1,100,-15
1759437310.225651,245514.000,36854,3,MY,1,100,-15
1759437310.265653,245554.000,36854,3,MY,1,100,-16
1759437310.305655,245594.000,36854,3,MY,1,100,-15
1759437310.345657,245634.000,36870,2,MY,1,100,-15
1759437310.385660,245674.000,36870,2,MY,1,100,-16
1759437310.425662,245714.000,36885,3,MY,1,100,-15
1759437310.465664,245754.000,36885,3,MY,1,100,-15
1759437310.505666,245794.000,36885,3,MY,1,100,-14
1759437310.545669,245834.000,36900,2,MY,1,100,-15
1759437310.585671,245874.000,36900,2,MY,1,100,-15
1759437310.625673,245914.000,36917,3,MY,1,100,-15
1759437310.665675,245954.000,36917,3,MY,1,100,-15
1759437310.705678,245994.000,36917,3,MY,1,100,-16
1759437310.745680,246034.000,36932,3,MY,1,100,-15
1759437310.785682,246074.000,36932,3,MY,1,100,-15
1759437310.825685,246114.000,36932,3,MY,1,100,-14
1759437310.865687,246154.000,36951,2,MY,1,100,-16
1759437310.905689,246194.000,36951,2,MY,1,100,-15
1759437310.945691,246234.000,36967,3,MY,1,100,-14
1759437310.985694,246274.000,36967,3,MY,1,100,-14
1759437311.025696,246314.000,36967,3,MY,1,100,-15
1759437311.065698,246354.000,36983,2,MY,1,100,-15
1759437311.105700,246394.000,36983,2,MY,1,100,-14
1759437311.145703,246434.000,36998,3,MY,1,100,-16
1759437311.185705,246474.000,36998,3,MY,1,100,-15
1759437311.225707,246514.000,36998,3,MY,1,100,-15
1759437311.265710,246554.000,37013,2,MY,1,100,-15
1759437311.305712,246594.000,37013,2,MY,1,100,-14
1759437311.352715,246641.000,37031,2,MY,1,100,-15
1759437311.399717,246688.000,37031,2,MY,1,100,-14
1759437311.439719,246728.000,37047,3,MY,1,100,-15
1759437311.479722,246768.000,37047,3,MY,1,100,-15
1759437311.519724,246808.000,37047,3,MY,1,100,-15
1759437311.559726,246848.000,37062,2,MY,1,100,-15
1759437311.599729,246888.000,37062,2,MY,1,100,-15
1759437311.639731,246928.000,37080,3,MY,1,100,-15
1759437311.679733,246968.000,37080,3,MY,1,100,-15
1759437311.719735,247008.000,37080,3,MY,1,100,-15
1759437311.759737,247048.000,37099,3,MY,1,100,-14
1759437311.799740,247088.000,37099,3,MY,1,100,-15
1759437311.839742,247128.000,37099,3,MY,1,100,-16
1759437311.879745,247168.000,37115,2,MY,1,100,-16
1759437311.919747,247208.000,37115,2,MY,1,100,-15
1759437311.959749,247248.000,37133,3,MY,1,100,-14
1759437311.999751,247288.000,37133,3,MY,1,100,-15
1759437312.039753,247328.000,37133,3,MY,1,100,-15
1759437312.079256,247367.500,37150,2,MY,1,100,-15
1759437312.118758,247407.000,37150,2,MY,1,100,-15
1759437312.158760,247447.000,37167,3,MY,1,100,-16
1759437312.198763,247487.000,37167,3,MY,1,100,-16
1759437312.238765,247527.000,37167,3,MY,1,100,-16
1759437312.278767,247567.000,37183,2,MY,1,100,-16
1759437312.318769,247607.000,37183,2,MY,1,100,-15
1759437312.358772,247647.000,37199,3,MY,1,100,-15
1759437312.398774,247687.000,37199,3,MY,1,100,-15
1759437312.438776,247727.000,37199,3,MY,1,100,-15
1759437312.485779,247774.000,37215,2,MY,1,100,-15
1759437312.532782,247821.000,37215,2,MY,1,100,-15
1759437312.572784,247861.000,37229,3,MY,1,100,-15
1759437312.612786,247901.000,37229,3,MY,1,100,-14
1759437312.652788,247941.000,37229,3,MY,1,100,-15
1759437312.692791,247981.000,37246,2,MY,1,100,-15
1759437312.732793,248021.000,37246,2,MY,1,100,-15
1759437312.772795,248061.000,37261,3,MY,1,100,-15
1759437312.812797,248101.000,37261,3,MY,1,100,-15
1759437312.852800,248141.000,37261,3,MY,1,100,-15
1759437312.892802,248181.000,37277,2,MY,1,100,-15
1759437312.932804,248221.000,37277,2,MY,1,100,-14
1759437312.972806,248261.000,37292,3,MY,1,100,-16
1759437313.012809,248301.000,37292,3,MY,1,100,-15
1759437313.052811,248341.000,37292,3,MY,1,100,-15
1759437313.092813,248381.000,37308,2,MY,1,100,-16
1759437313.132816,248421.000,37308,2,MY,1,100,-14
1759437313.172818,248461.000,37325,3,MY,1,100,-16
1759437313.212820,248501.000,37325,3,MY,1,100,-16
1759437313.252822,248541.000,37325,3,MY,1,100,-15
1759437313.292825,248581.000,37342,2,MY,1,100,-15
1759437313.332827,248621.000,37342,2,MY,1,100,-15
1759437313.372829,248661.000,37356,3,MY,1,100,-15
1759437313.412832,248701.000,37356,3,MY,1,100,-14
1759437313.452834,248741.000,37356,3,MY,1,100,-15
1759437313.492836,248781.000,37372,2,MY,1,100,-15
1759437313.532838,248821.000,37372,2,MY,1,100,-15
1759437313.572840,248861.000,37387,3,MY,1,100,-15
1759437313.612843,248901.000,37387,3,MY,1,100,-16
1759437313.652845,248941.000,37387,3,MY,1,100,-15
1759437313.699348,248987.500,37404,2,MY,1,100,-14
1759437313.745850,249034.000,37404,2,MY,1,100,-14
1759437313.785853,249074.000,37420,3,MY,1,100,-15
1759437313.825855,249114.000,37420,3,MY,1,100,-15
1759437313.865857,249154.000,37420,3,MY,1,100,-16
1759437313.905859,249194.000,37436,2,MY,1,100,-15
1759437313.945862,249234.000,37436,2,MY,1,100,-15
1759437313.985864,249274.000,37452,3,MY,1,100,-15
1759437314.025866,249314.000,37452,3,MY,1,100,-16
1759437314.065869,249354.000,37452,3,MY,1,100,-15
1759437314.105871,249394.000,37468,2,MY,1,100,-16
1759437314.145873,249434.000,37468,2,MY,1,100,-16
1759437314.185875,249474.000,37482,3,MY,1,100,-16
1759437314.225878,249514.000,37482,3,MY,1,100,-15
1759437314.265880,249554.000,37482,3,MY,1,100,-15
1759437314.305882,249594.000,37501,2,MY,1,100,-16
1759437314.345885,249634.000,37501,2,MY,1,100,-15
1759437314.385887,249674.000,37516,3,MY,1,100,-15
1759437314.425889,249714.000,37516,3,MY,1,100,-15
1759437314.465891,249754.000,37516,3,MY,1,100,-15
1759437314.505893,249794.000,37532,2,MY,1,100,-15
1759437314.545896,249834.000,37532,2,MY,1,100,-15
1759437314.586231,249874.333,37548,3,MY,1,100,-15
1759437314.626567,249914.667,37548,3,MY,1,100,-15
1759437314.666903,249955.000,37548,3,MY,1,100,-15
1759437314.706405,249994.500,37565,2,MY,1,100,-15
1759437314.745907,250034.000,37565,2,MY,1,100,-15
1759437314.790243,250078.333,37580,3,MY,1,100,-16
1759437314.834579,250122.667,37580,3,MY,1,100,-16
1759437314.878915,250167.000,37580,3,MY,1,100,-15
1759437314.918917,250207.000,37598,2,MY,1,100,-14
1759437314.958919,250247.000,37598,2,MY,1,100,-15
1759437314.998922,250287.000,37614,3,MY,1,100,-15
1759437315.038924,250327.000,37614,3,MY,1,100,-14
1759437315.078926,250367.000,37614,3,MY,1,100,-15
1759437315.118928,250407.000,37629,2,MY,1,100,-15
1759437315.158931,250447.000,37629,2,MY,1,100,-15
1759437315.198933,250487.000,37646,3,MY,1,100,-15
1759437315.238935,250527.000,37646,3,MY,1,100,-15
1759437315.278937,250567.000,37646,3,MY,1,100,-15
1759437315.318940,250607.000,37663,2,MY,1,100,-14
1759437315.358942,250647.000,37663,2,MY,1,100,-15
1759437315.398944,250687.000,37678,3,MY,1,100,-14
1759437315.438946,250727.000,37678,3,MY,1,100,-16
1759437315.478949,250767.000,37678,3,MY,1,100,-15
1759437315.518951,250807.000,37693,2,MY,1,100,-15
1759437315.558953,250847.000,37693,2,MY,1,100,-15
1759437315.598956,250887.000,37711,3,MY,1,100,-15
1759437315.638958,250927.000,37711,3,MY,1,100,-15
1759437315.678960,250967.000,37711,3,MY,1,100,-16
1759437315.718962,251007.000,37727,2,MY,1,100,-15
1759437315.758965,251047.000,37727,2,MY,1,100,-14
1759437315.798967,251087.000,37742,3,MY,1,100,-15
1759437315.838969,251127.000,37742,3,MY,1,100,-16
1759437315.878972,251167.000,37742,3,MY,1,100,-16
1759437315.925474,251213.500,37757,2,MY,1,100,-16
1759437315.971977,251260.000,37757,2,MY,1,100,-15
1759437316.011979,251300.000,37773,3,MY,1,100,-15
1759437316.051981,251340.000,37773,3,MY,1,100,-15
1759437316.091984,251380.000,37773,3,MY,1,100,-15
1759437316.131986,251420.000,37789,2,MY,1,100,-15
1759437316.171988,251460.000,37789,2,MY,1,100,-16
1759437316.211990,251500.000,37804,3,MY,1,100,-16
1759437316.251993,251540.000,37804,3,MY,1,100,-14
1759437316.291995,251580.000,37804,3,MY,1,100,-14
1759437316.331997,251620.000,37822,2,MY,1,100,-14
1759437316.372000,251660.000,37822,2,MY,1,100,-15
1759437316.412002,251700.000,37839,3,MY,1,100,-15
1759437316.452004,251740.000,37839,3,MY,1,100,-15
1759437316.492006,251780.000,37839,3,MY,1,100,-14
1759437316.532009,251820.000,37855,2,MY,1,100,-15
1759437316.572011,251860.000,37855,2,MY,1,100,-15
1759437316.612013,251900.000,37871,3,MY,1,100,-16
1759437316.652015,251940.000,37871,3,MY,1,100,-15
1759437316.692018,251980.000,37871,3,MY,1,100,-15
1759437316.732020,252020.000,37888,2,MY,1,100,-14
1759437316.772022,252060.000,37888,2,MY,1,100,-15
1759437316.812025,252100.000,37903,3,MY,1,100,-15
1759437316.852027,252140.000,37903,3,MY,1,100,-15
1759437316.892029,252180.000,37903,3,MY,1,100,-16
1759437316.932031,252220.000,37919,3,MY,1,100,-15
1759437316.972034,252260.000,37919,3,MY,1,100,-15
1759437317.012036,252300.000,37919,3,MY,1,100,-15
1759437317.059038,252347.000,37935,2,MY,1,100,-14
1759437317.106041,252394.000,37935,2,MY,1,100,-15
1759437317.146044,252434.000,37950,2,MY,1,100,-15
1759437317.186046,252474.000,37950,2,MY,1,100,-16
1759437317.226048,252514.000,37967,3,MY,1,100,-15
1759437317.266050,252554.000,37967,3,MY,1,100,-15
1759437317.306052,252594.000,37967,3,MY,1,100,-16
1759437317.345555,252633.500,37984,2,MY,1,100,-16
1759437317.385057,252673.000,37984,2,MY,1,100,-15
1759437317.425059,252713.000,37999,3,MY,1,100,-15
1759437317.465062,252753.000,37999,3,MY,1,100,-15
1759437317.505064,252793.000,37999,3,MY,1,100,-15
1759437317.545066,252833.000,38015,2,MY,1,100,-15
1759437317.585068,252873.000,38015,2,MY,1,100,-14
1759437317.625071,252913.000,38030,3,MY,1,100,-15
1759437317.665073,252953.000,38030,3,MY,1,100,-15
1759437317.705075,252993.000,38030,3,MY,1,100,-15
1759437317.745077,253033.000,38048,2,MY,1,100,-15
1759437317.785080,253073.000,38048,2,MY,1,100,-15
1759437317.825082,253113.000,38063,3,MY,1,100,-15
1759437317.865084,253153.000,38063,3,MY,1,100,-14
1759437317.905087,253193.000,38063,3,MY,1,100,-15
1759437317.945089,253233.000,38080,3,MY,1,100,-15
1759437317.985091,253273.000,38080,3,MY,1,100,-16
1759437318.025093,253313.000,38080,3,MY,1,100,-15
1759437318.065096,253353.000,38094,2,MY,1,100,-16
1759437318.105098,253393.000,38094,2,MY,1,100,-14
1759437318.145600,253433.500,38110,2,MY,1,100,-14
1759437318.186103,253474.000,38110,2,MY,1,100,-17
1759437318.230438,253518.333,38125,3,MY,1,100,-15
1759437318.274774,253562.667,38125,3,MY,1,100,-16
1759437318.319110,253607.000,38125,3,MY,1,100,-15
1759437318.359112,253647.000,38144,2,MY,1,100,-15
1759437318.399115,253687.000,38144,2,MY,1,100,-15
1759437318.439117,253727.000,38158,3,MY,1,100,-15
1759437318.479119,253767.000,38158,3,MY,1,100,-15
1759437318.519121,253807.000,38158,3,MY,1,100,-15
1759437318.559124,253847.000,38174,2,MY,1,100,-14
1759437318.599126,253887.000,38174,2,MY,1,100,-14
1759437318.639128,253927.000,38190,3,MY,1,100,-15
1759437318.679131,253967.000,38190,3,MY,1,100,-16
1759437318.719133,254007.000,38190,3,MY,1,100,-16
1759437318.759135,254047.000,38206,2,MY,1,100,-15
1759437318.799137,254087.000,38206,2,MY,1,100,-15
1759437318.839140,254127.000,38220,3,MY,1,100,-14
1759437318.879142,254167.000,38220,3,MY,1,100,-15
1759437318.919144,254207.000,38220,3,MY,1,100,-15
1759437318.959146,254247.000,38241,2,MY,1,100,-15
1759437318.999149,254287.000,38241,2,MY,1,100,-15
1759437319.039151,254327.000,38256,3,MY,1,100,-15
1759437319.079153,254367.000,38256,3,MY,1,100,-15
1759437319.119155,254407.000,38256,3,MY,1,100,-15
1759437319.159158,254447.000,38272,3,MY,1,100,-16
1759437319.199160,254487.000,38272,3,MY,1,100,-15
1759437319.239162,254527.000,38272,3,MY,1,100,-15
1759437319.279165,254567.000,38286,2,MY,1,100,-16
1759437319.319167,254607.000,38286,2,MY,1,100,-15
1759437319.366169,254654.000,38303,2,MY,1,100,-15
1759437319.413172,254701.000,38303,2,MY,1,100,-15
1759437319.453174,254741.000,38320,3,MY,1,100,-15
1759437319.493177,254781.000,38320,3,MY,1,100,-15
1759437319.533179,254821.000,38320,3,MY,1,100,-15
1759437319.573181,254861.000,38336,2,MY,1,100,-16
1759437319.613183,254901.000,38336,2,MY,1,100,-15
1759437319.653186,254941.000,38351,3,MY,1,100,-15
1759437319.693188,254981.000,38351,3,MY,1,100,-14
1759437319.733190,255021.000,38351,3,MY,1,100,-15
1759437319.773193,255061.000,38369,2,MY,1,100,-14
1759437319.813195,255101.000,38369,2,MY,1,100,-15
1759437319.853197,255141.000,38384,3,MY,1,100,-15
1759437319.893199,255181.000,38384,3,MY,1,100,-14
1759437319.933202,255221.000,38384,3,MY,1,100,-15
1759437319.973204,255261.000,38401,2,MY,1,100,-15
1759437320.013206,255301.000,38401,2,MY,1,100,-15
1759437320.053209,255341.000,38416,3,MY,1,100,-15
1759437320.093211,255381.000,38416,3,MY,1,100,-15
1759437320.133213,255421.000,38416,3,MY,1,100,-16
1759437320.173215,255461.000,38433,3,MY,1,100,-15
1759437320.213218,255501.000,38433,3,MY,1,100,-15
1759437320.253220,255541.000,38433,3,MY,1,100,-15
1759437320.293222,255581.000,38451,2,MY,1,100,-16
1759437320.333225,255621.000,38451,2,MY,1,100,-15
1759437320.372893,255660.667,38467,3,MY,1,100,-15
1759437320.412562,255700.333,38467,3,MY,1,100,-15
1759437320.452231,255740.000,38467,3,MY,1,100,-15
1759437320.499234,255787.000,38482,2,MY,1,100,-15
1759437320.546237,255834.000,38482,2,MY,1,100,-15
1759437320.586239,255874.000,38497,2,MY,1,100,-15
1759437320.626241,255914.000,38497,2,MY,1,100,-15
1759437320.666243,255954.000,38513,3,MY,1,100,-15
1759437320.706246,255994.000,38513,3,MY,1,100,-15
1759437320.746248,256034.000,38513,3,MY,1,100,-14
1759437320.786250,256074.000,38529,3,MY,1,100,-15
1759437320.826252,256114.000,38529,3,MY,1,100,-15
1759437320.866255,256154.000,38529,3,MY,1,100,-15
1759437320.906257,256194.000,38546,2,MY,1,100,-15
1759437320.946259,256234.000,38546,2,MY,1,100,-14
1759437320.986262,256274.000,38562,3,MY,1,100,-15
1759437321.026264,256314.000,38562,3,MY,1,100,-15
1759437321.066266,256354.000,38562,3,MY,1,100,-15
1759437321.106268,256394.000,38577,2,MY,1,100,-14
1759437321.146271,256434.000,38577,2,MY,1,100,-14
1759437321.186273,256474.000,38593,3,MY,1,100,-15
1759437321.226275,256514.000,38593,3,MY,1,100,-15
1759437321.266277,256554.000,38593,3,MY,1,100,-15
1759437321.306280,256594.000,38609,2,MY,1,100,-15
1759437321.346282,256634.000,38609,2,MY,1,100,-15
1759437321.386284,256674.000,38624,3,MY,1,100,-15
1759437321.426286,256714.000,38624,3,MY,1,100,-14
1759437321.466289,256754.000,38624,3,MY,1,100,-16
1759437321.506291,256794.000,38641,2,MY,1,100,-15
1759437321.546293,256834.000,38641,2,MY,1,100,-14
1759437321.586296,256874.000,38657,3,MY,1,100,-15
1759437321.626298,256914.000,38657,3,MY,1,100,-15
1759437321.666300,256954.000,38657,3,MY,1,100,-15
1759437321.712303,257000.000,38677,2,MY,1,100,-15
1759437321.758305,257046.000,38677,2,MY,1,100,-15
1759437321.798308,257086.000,38692,3,MY,1,100,-15
1759437321.838310,257126.000,38692,3,MY,1,100,-15
1759437321.878312,257166.000,38692,3,MY,1,100,-15
1759437321.918314,257206.000,38709,2,MY,1,100,-15
1759437321.958317,257246.000,38709,2,MY,1,100,-15
1759437321.998319,257286.000,38726,3,MY,1,100,-15
