t_sec,EmotiBit_1,EmotiBit_2,EmotiBit_3,EmotiBit_4,EmotiBit_5,EmotiBit_6,EmotiBit_7
63481,59.44974204771231,65.56290580204043,63.376368326508135,59.94986377065512,75.22287167394661,62.4641154517192,60.756575709368406
63482,58.818097927676114,64.72626195428373,62.13095255710981,59.95241693841159,74.67838288599495,63.030395831513786,61.340248509696345
63483,58.11311391922641,64.34272379503147,61.68472864204684,61.092695220906634,72.93283411579714,64.15240082621895,60.721607988269355
63484,57.41187839957256,64.01153245512121,61.986027752070285,63.52296613123828,71.10622969753535,65.33882793813612,60.57925502912718
63485,57.619629110911525,64.1939452863306,64.44343446590462,65.02641054380952,71.43613163637792,65.852898374509,61.62860491133597
63486,61.32617789555189,64.04006247108238,66.86877409676929,66.71354725027258,72.94844726392914,66.02786308986042,61.64587833861623
63487,69.05300433678794,63.840240480624,68.88301918543277,66.44393958200467,75.36050064699127,65.52621100644306,61.87426116660148
63488,73.83561235410806,64.37540581532933,70.09131109774765,65.32553935499793,75.89130354417053,63.51920966383689,63.32600425681037
63489,75.70227001116076,65.02483066765504,69.97265581813842,62.88620546125912,78.08423441892909,61.90541168492812,63.9005789473415
63490,76.10282348800406,65.03057857340958,68.3790462211195,61.41119163765204,80.37239645185755,62.08554862296794,63.04163357776631
63491,73.34261875482919,65.07545725437032,66.22533051688218,60.026614258349,81.51986897445526,63.45771735830378,63.25342990104723
63492,68.41014542043487,65.68631545971854,64.7125582844147,61.07340966612365,79.93808110226962,64.9024259842173,62.907257576529446
63493,66.76395155537548,65.4333315814545,63.636501500191365,63.05181438948249,79.56472163604211,66.61354065664332,61.651987869721594
63494,65.80328792321205,64.59658869766406,63.69645740721611,64.3339687485292,79.33542597802304,67.85871239813608,61.637308413609034
63495,65.97511272601878,64.44557843024026,64.40262501567949,64.62498815641166,77.59246422473474,69.00943217154388,62.548332290384415
63496,66.02959796663795,64.51822253050966,64.79390849654455,64.26291668627997,75.0897320940123,68.99715423563265,62.27779641850981
63497,63.48471408030757,63.953357364151984,67.15382902655264,63.15944893491553,73.63529223979836,67.97964248797739,62.146501642442765
63498,60.009995145464146,63.22231247363887,70.33107291203262,61.297017229116896,72.94290366461539,67.71324023162654,63.59937537112872
63499,59.62328198067674,64.48613251311625,72.03611921833593,61.06377454479841,71.27574688308971,67.17356482984843,63.36403470932739
63500,59.16331529176936,64.78170717175351,72.37724664873784,63.25587643613974,70.33465441916998,65.88589321414607,61.937506589877216
63501,58.24037876768951,63.5792715857915,73.05839599245174,67.32046420454111,70.81381257457528,64.27736354513607,62.20946933223136
63502,58.46840085990723,63.58492718865453,71.34211453295069,70.2189708342797,72.55421807449855,63.33370203837366,63.41995885276373
63503,61.27022972595576,64.07330922162456,68.58501465316148,71.16240252281894,74.60744344399352,62.205925462152855,62.34642067749907
63504,63.844236353315885,63.75302402010912,66.36256622690786,70.05208918754852,75.39903710836248,61.97205824002858,62.038189963687685
63505,67.70498447836869,63.91208487354679,65.4435761910922,67.11100764783984,75.64637011024058,62.50643247426981,63.37896803586237
63506,72.93289500448539,65.19444742695539,64.66696008661455,62.94015542726421,75.33581792352054,63.58982801370162,63.27611039310019
63507,76.92408106715513,66.53039954536146,64.80769274753017,61.349910998781,74.55371134164156,64.6130776097032,61.31624101593202
63508,77.48477830892169,67.63803286763127,66.20196914590237,62.79619510670515,72.49521536722118,65.13337804168434,60.571029999780976
63509,75.09754296593427,67.59861607255557,68.69557088436669,66.04980500002128,71.22115727659937,65.5142744634512,60.830166012286256
63510,70.8620355579468,67.43997968348272,71.85643143458881,68.5933317590669,70.79323521142275,66.48388380447376,59.84143620335359
63511,66.11725259543061,67.04117896198018,72.59766398678416,69.76774254622222,71.12048317799167,68.93244396043345,59.33416968831091
63512,63.561710882741885,65.7122520401441,72.96378865381796,69.21176098668604,70.70976812578162,69.31710379241254,60.0618922297705
63513,61.57768734121682,64.70266197560545,72.16489738387934,67.12196223942692,72.34212834843186,69.64214532468586,60.21083490797444
63514,61.36499491257656,64.13437286758334,70.00696573954917,64.74886322792588,75.65878126893446,69.94499989182526,59.74128552418207
63515,62.57137203223016,64.15300951227107,66.45851966555463,65.7735477166938,78.03222054012731,69.22317564609664,60.6306299973942
63516,63.11729091776948,64.21333781073487,65.44528560494632,67.62190871358288,78.25741854848977,66.31757180721402,60.30757265706554
63517,62.457839149156335,64.22007941774149,64.41517946548603,68.61230655276846,78.2188538635747,65.83610453104976,60.81547657980484
63518,62.12383283946981,64.53160287173719,63.332600287793625,69.13732532932353,77.33011247474502,65.97011255117232,62.65147083285247
63519,62.000539413910325,65.36312960087594,63.32729421249834,68.9356818839976,75.20843009189424,66.86727652485271,63.9202586087042
63520,61.13825307918025,65.41867472047807,63.793348635678875,66.18153404217934,73.17029769845428,66.88298033772938,63.366270413668474
63521,60.19900629229162,66.17764161698827,65.36732069554029,64.4624520676779,72.2402136688033,66.98360519348479,64.33080477417914
63522,59.38869344017356,67.02189441510602,69.08578919341315,64.94753235268541,72.49414588017903,66.44456695676675,64.41313403059601
63523,59.61645425673773,67.2692180100792,71.70731714168964,66.98551414044853,73.10232344914516,65.85862068061977,63.05321808985813
63524,60.75018523339012,66.66480023049611,73.02221011779162,69.37252932863116,73.14044094003812,64.80206040824592,61.857990671719186
63525,61.89422698099681,66.8806308655665,73.22506557920033,71.32495415476771,72.86883214541511,64.50802843181616,61.51415782110301
63526,62.52520624014354,66.75019783407195,72.20952230615138,71.18794304356308,73.6043072567852,64.50017945084686,60.41102272483513
63527,62.11972832122247,66.17972106308474,68.74513289608925,69.00833249119556,73.86590223491655,65.04638467179493,58.8084412926548
63528,60.80355448819353,64.44132117230897,66.19563347339317,65.79633586313108,73.64351170638129,65.72856702527042,58.54891862480092
63529,59.416135997139904,64.28003230973903,64.2430983914008,62.54532359638675,72.90827365547361,65.4583515201709,59.13650659592683
63530,58.717988451958114,64.2965936860691,63.53246846491847,59.96593435689765,73.39774282659695,64.0094060906521,59.42730506284852
63531,59.00383336624859,63.86607159762784,62.694956004593266,58.72724035758945,74.18593897564028,62.45440677413849,60.13530838787557
63532,61.18787952137557,63.91130248348676,62.7735921393623,58.727619328896296,74.21360372303964,62.011195082835705,61.54501597991846
63533,65.14684165458408,65.2504893842585,63.09144807903382,61.087712572551666,73.02883115257903,63.930876863894,61.34248052323333
63534,66.43170813958551,65.43551797652432,64.66181091612481,64.02912683829427,72.55485085697038,67.27260277292606,59.98920475726625
63535,65.15263960007412,65.21435760151869,66.7961861558754,67.19594674985797,72.2466716738887,69.3140120878733,59.74543163921735
63536,65.53615375384756,65.57184375790462,69.808531750188,69.17789836309912,71.05834174225978,70.4889093284578,60.725231841269
63537,64.96509432409408,65.28856820446337,71.86053889363461,69.83277391746307,70.39033018297829,70.64777598213577,60.63676429330435
63538,59.94582901169355,67.24256799785228,73.31539791512303,67.88714468717336,71.10439525067474,68.66359294177747,60.682919960228375
63539,54.92656369929302,68.31352327599396,73.46656043491768,65.29892132592127,72.43520583839195,64.81227315864254,62.192751000712704
63540,,69.3405686079152,72.09039324688109,62.46785986485387,72.72781273303187,62.6814905407346,62.94350030535706
63541,,69.45637158522959,69.3966673980239,60.752526245844955,72.8777154089349,62.00034624785478,61.28709328181376
63542,65.30402329822685,69.71886528195617,67.31705205536453,61.10501222461181,74.61545122174246,63.08295285100543,60.2474895098248
63543,74.22562431924908,67.83684403729428,65.5100276803114,63.352189711300255,75.61921184967653,65.60990233052374,60.13033755125425
63544,83.14722534027132,68.84456363815328,64.00886477128401,64.90423295638418,75.63188545260998,70.09133928362164,58.543920745037134
63545,81.28806839497885,70.07413275193935,63.575317906212376,65.63872508022666,75.8534950172985,74.10948617853283,56.568933212751645
63546,75.11660826316049,72.29989153947584,63.14783393545374,66.34359676141464,77.52412876795339,77.57229530026966,55.859595070993734
63547,71.91785059934395,72.62233891543409,63.303635094595634,66.42609488598085,77.2864635222672,78.14502367868897,55.78225396057989
63548,66.75146152379054,71.40054646697908,64.79520056798347,64.3190444461287,76.73560940504258,77.87744175189098,56.485398223885525
63549,59.61744103650028,68.11216169491635,67.8543140724435,62.8434052939749,76.51117276567915,77.255224214034,57.93010697923378
63550,56.98329694556476,65.60274004108827,70.43610501714602,62.32665666115197,76.45101394199853,77.31117490227794,58.98787683907398
63551,58.56508853623325,63.74019171056049,73.70263578423662,63.075523848864634,74.77888262340869,78.58929246249309,59.89042093289174
63552,61.8662068809321,64.40493441569872,74.92939183957863,64.14371047641382,73.51878684107476,83.5200455639153,60.73793239420498
63553,65.17071539588832,64.50690594332197,74.27895069430949,65.65205237598224,73.27012780325234,86.50819438408836,60.17195675602749
63554,67.78187338537649,65.64844759371039,71.68045952304082,67.55208452263328,73.84677988924915,88.76514005179298,58.50007105683394
63555,68.79888338142432,65.61584326958189,68.94012334792171,68.5784545934614,75.98859142589349,89.79948231154096,57.62404185134093
63556,69.60792724064068,64.62469270209597,65.98707895301723,69.47959058243188,75.79662380786294,89.21096116822385,58.11722630006452
63557,67.87375447730486,63.864575067678615,63.85541552386777,69.29565563772655,76.03834237965683,84.98646715137689,57.49640331872106
63558,64.98848099975466,64.78454077564794,62.825903093719056,69.71264246313129,76.07785074010322,80.22111668036553,57.60888000426759
63559,61.00621178578706,65.17849995183408,62.4636676507209,70.70644050814062,75.2117882308574,74.93456046155984,59.602874179582955
63560,58.984842868334454,66.73424035761872,62.05353464573907,73.16055780953567,73.1221808050931,71.07499757881428,61.883430219208414
63561,57.82213310553878,69.64710303204488,62.82141513343597,75.03814573966945,74.28934521504326,68.45808419732609,62.54511755219878
63562,57.51808249740005,70.54244445374582,63.685410681352735,76.26746573968356,75.60377155130068,68.03966316187099,63.71561308938592
63563,57.79437715667184,70.64001673218654,65.14252118496954,76.44835466143843,76.2317125224755,68.24290103773293,64.09889866182525
63564,59.29365280128263,70.67049437883034,67.26600501308072,75.3494739216186,77.14174549141231,68.31040170083503,63.14648584398145
63565,62.01590943123241,70.1007117375212,70.53780961380217,74.03555043595887,77.97261016283205,68.34724303731863,62.42972676555227
63566,63.61886189282061,67.81319487217013,73.6444215768465,73.81946308037308,77.56369217953018,68.37965529599184,62.270603665073736
63567,64.10251018604723,66.82887149385112,76.25580232024745,74.00122401396429,79.21485297825264,66.61929624068961,61.69767845344013
63568,62.24387332557323,66.6223280356658,76.26948375575654,74.03374798107322,82.846111454106,65.22455748318377,61.18875666544385
63569,60.70636458262999,66.48852828142982,75.15351442466213,73.67868891300967,83.91369108818742,64.82954253880928,60.75105563773769
63570,59.48998395721749,66.05993756976515,71.65994352290966,72.28722005863897,84.24408016496471,64.94088552222902,59.649955689381784
63571,60.93701660303632,65.93967126367264,67.54050925101487,69.37013061657436,83.77778407420075,64.98182693292873,58.57711705294194
63572,65.24756476973255,65.96180246687989,63.79391985063309,67.97245968584991,79.96801904453204,65.58912987138464,58.63892615767401
63573,69.8800864575669,66.62286084793932,62.147531812782105,68.06695605433009,75.8219479058962,66.44956035310211,58.95437796088691
63574,72.17116839530806,66.81869177917392,60.455872244928784,68.36565033676193,75.37675342563139,67.06820443181745,59.61909607117466
63575,72.12081058295603,66.49393861249546,60.43816484771406,68.02887430454297,75.40658128680246,67.54814085428035,61.57378404535941
63576,70.59717623372981,66.49580104086218,60.12905523302633,67.25239917274526,77.33084655581249,66.38117165829215,62.786895557758314
63577,66.7381658977537,67.1599823842781,61.076178407884264,65.52883606359545,79.49988174667789,64.18377048928119,62.63931486903216
63578,63.78088654308469,67.32563943939707,59.51389967392968,63.43086648037414,78.92987791903393,62.31155711782816,63.08660875474936
63579,62.34810644645872,67.06137838227548,58.9561181890616,62.73265054012704,76.99533205955721,61.04996622119645,62.91378730071135
63580,62.4398256078758,67.04672853543134,58.931561056693695,63.62864141298263,75.38313888148272,61.88427832533741,61.042333281328936
63581,63.187880814116895,67.77580491072051,59.705769441485984,64.36364290353838,73.5498192626911,62.25856663143736,60.66591246072944
63582,65.2542692654117,68.3076573835427,60.320640948463065,64.73863552624417,71.5963482276125,63.3904544972476,60.82972574836496
63583,65.36634447925448,69.91287962448396,63.08353860419866,64.46332380648826,71.51641254158805,64.03460857331581,59.75268537841746
63584,65.55271021878153,70.7445981241104,64.54627034560868,63.34956547851583,72.46085947588564,64.3949925071782,59.47951285608176
63585,66.34706390463248,71.60967869188455,64.8816985360211,61.82671994298032,72.81320601690645,62.692193970222306,61.276302997308505
63586,64.68400608243118,72.73226321633037,64.39573965045192,61.30861094645593,72.71160020020434,61.96309467519701,61.75624637408089
63587,62.85314459263985,72.16755712850576,63.390516118534585,62.214645138401366,74.21647851516943,60.99221375527494,61.47282329256992
63588,63.33647848907069,70.42171169533538,62.10279179924686,63.34097231258859,76.82266148088847,60.88159309598621,61.740544383470095
63589,63.34955012661326,69.96079536700742,61.77488279264492,63.833198477136,77.61738908671465,61.182579698832264,62.598905612519125
63590,62.26681909492005,69.16832594606896,62.28810357459154,63.97781485059827,77.90348714679865,61.49369538120901,61.56222919679158
63591,62.76901628223961,67.73812560178622,63.89581211525251,63.44626746600234,77.86480594888783,61.55293609555859,59.956309136109
63592,63.41529623843768,66.92005467720108,66.23556769461213,62.02951248324117,76.91421741099161,61.60991759379925,60.32023426991354
63593,63.44426746565798,66.27163450976416,68.93433192734759,61.29078295704208,74.87500930951964,61.566943061086235,60.292389308836256
63594,63.90357543182979,65.5002194669438,70.42250932434634,61.98421066306239,73.58818734663343,61.336476965093006,58.908662681357214
63595,64.88506312666098,65.63622983267828,70.43927303993823,63.59758059211738,74.43779513776107,60.88082865982359,58.2130170721173
63596,66.77339911627914,64.61386551875749,69.60961761831744,63.828893393232974,76.34607803350676,61.0490540938192,59.76021540322013
63597,68.71982101035628,64.36285089757575,67.41407848829074,64.20415872925531,76.93253801679366,61.94677793751002,60.452040822632554
63598,72.78290660648688,64.71779656748143,64.8846528884395,64.80239220115534,77.49471509970303,63.28056101232261,60.48166632586403
63599,75.32999770773311,65.51392923565876,63.07229760463305,65.50571454755314,78.23800437825011,66.7793218410538,61.03640713863363
63600,74.42452815485342,65.43351443014723,62.50964654737801,64.02246227075511,76.9650756406056,67.5385014693858,62.02848004802094
63601,70.06649794784778,66.10021410553871,62.04153118079754,63.76288124095932,75.64510666948418,67.50433333683269,60.965831714418265
63602,66.32251687062828,66.83490403229212,62.230812061835536,63.44183361057975,75.24222518950191,67.09036147663534,59.47581658818475
63603,61.53723750085783,67.48448109377111,63.0091572863045,63.06896661224893,75.66417498102899,66.57862282145734,60.39937979582062
63604,57.064552263812836,67.5805375310687,64.69324263472353,62.84156114132742,75.23815862277758,64.01084841987753,59.6082676726906
63605,55.465065527048736,67.653870386581,67.42833530292702,63.81613940017222,76.27677976812583,63.426551074560095,57.605761176666974
63606,57.511360974582885,67.60046200617971,68.63904376087767,64.42820719685811,77.09455742140264,63.679564468996794,57.303277611566934
63607,58.97648844246295,68.16738212772769,69.27107256041738,64.35818597089231,76.76048000778488,64.24952755794524,58.09020517968854
63608,59.75035642043599,67.48839024191457,69.38128413241527,64.35665236632629,77.588529268098,64.91878869804125,56.89267448999611
63609,60.41995042992876,66.77460706518748,67.96741119164822,65.4114906233846,79.88992212595664,65.3094680768982,57.72155553370469
63610,61.09671392484196,66.501673861878,65.31280335864547,68.67475501053683,80.34373164304887,65.6699019766211,60.00445583708878
63611,61.252860707846274,66.45950175330701,63.772556392292984,70.87442512429548,78.99820535159681,65.32973538204712,60.68627949904946
63612,60.64278933795903,65.90320169647434,63.85464000326467,72.13017770801828,79.08739125595389,64.50682110894448,60.27367822140278
63613,59.82983490840782,66.05033132408266,63.805759845510785,71.90527640657334,77.37215904964017,63.186261865321434,61.81670406310363
63614,59.59121780673625,66.49009089174115,64.02566285991718,69.22442513372842,75.05914950227461,61.60350669751974,62.4742225183802
63615,59.19145637072976,66.6456328896856,64.45138328804836,64.81622005153974,73.7556047465288,60.35776270552964,61.283620692662986
63616,58.385753113700346,66.77449368772974,65.36656358887518,62.127282579057784,73.29566014147363,59.89454018377516,60.657461083498745
63617,57.58004985667092,66.73298821623429,66.46292398361147,61.515288001582654,73.82760488262613,60.048076460570186,61.108760034495766
63618,56.816234880446714,67.05958322096043,68.75232715328512,62.61953404929022,75.53848875386554,61.11349455998227,59.004832744642215
63619,56.423855322133306,66.72972766650007,71.0073055613972,64.39515197483922,76.43000851552137,64.07453248318218,57.059032268492146
63620,56.0384571439541,66.30662630254251,72.30489200969245,65.31213887576905,77.32383808024943,66.55201010571507,57.344265005998935
63621,55.670512416110405,66.01408718028704,72.2998277846649,65.79177021881745,78.24168330537331,67.9708290312342,58.01823771728906
63622,55.37238148960874,66.03805714852788,70.54672562554406,65.48329622483922,78.65535791805624,68.91806184829753,56.81882755364071
63623,,65.25232568535999,67.7038546564501,64.178761873952,77.6881833094225,69.1065094474864,56.7814048732226
63624,,64.80036116039386,65.12675132551125,62.61216947464425,76.22507819500456,67.68090769149333,58.51881910057472
63625,68.72854390175125,64.71838171381724,63.43042729982609,61.91808471269323,75.28550828281183,66.0164779582777,59.36842512600238
63626,66.49182153344317,64.86648750782724,61.88561014236311,62.90758001859085,74.93699885761701,64.6657727819788,59.01822995077275
63627,63.503180989034,64.54790409300978,61.63895861519437,65.17728028884146,74.08314891300266,63.72858902810841,59.459156939323506
63628,62.08232400465776,64.29202208238875,61.91293675614927,66.58829698627747,73.66624795236461,63.00950087732559,59.89494957424377
63629,61.28858044429469,64.19948978702939,62.64107749309985,66.58140343578596,76.74827749902809,61.61987122069714,58.03973272450655
63630,59.22436353477559,64.19070434297541,62.85600791655945,66.01384851935923,78.94146092740581,60.887479337289186,55.292670886314895
63631,58.113606202842405,63.74968691622105,64.88549787973034,64.56351647234385,80.57164938128689,61.041075392130175,54.69891756245529
63632,59.18790601469044,63.555706274769385,66.89980370221288,63.36625954864223,82.59702324042627,60.94638676192686,53.8440765661601
63633,59.80714602894303,63.86717758163684,69.67492992135938,63.071401505343104,84.89654892042647,60.45815016161149,52.37158289931822
63634,60.72776447467233,63.934902700192694,71.59136841712566,63.09867043232322,85.13943325672003,60.4514843642639,53.048074931596695
63635,62.15330175275178,64.4778185822639,72.42308209349908,62.922189622506075,84.24721595264904,60.712633764914514,54.893504217057945
63636,64.0837578631814,64.43161395369927,71.70235738088255,62.8122742015414,84.88361429873127,61.54306013075738,54.86662770307642
63637,65.73868614542653,64.15890902681961,69.75421171794517,62.41848581458826,85.3235472361077,64.4212333175333,55.00414559317793
63638,68.35359305761727,64.04366493431829,66.8746986186147,62.80229329128563,83.9722752293479,68.21515032981861,56.62154510153979
63639,71.06238379712754,64.63459783299757,63.92942502871093,63.54390641047826,79.84693768584346,69.75630147509528,57.260220446271
63640,71.76208031491835,64.43124591895649,62.4793341617681,64.24039516815762,,69.89404073781762,56.36655869624316
63641,70.90469845652638,64.68623249919776,61.86249779192908,64.44759945927574,,68.62041679864944,56.14036607700027
63642,68.60115278112103,65.23735131674438,61.53325213492256,64.1516367858731,46.68901078235664,65.98160912317958,57.20457452539341
63643,66.8990145125802,65.63842776816679,61.53566912969975,63.54064784317497,56.85760614652827,62.54407119362237,56.87077964931767
63644,64.78103065196943,65.30459928347584,62.56459041745686,63.154317876360345,67.02620151069989,60.391474388938434,55.407615941156095
63645,63.812505858386075,65.04170137944706,64.11698877841907,62.93324361214095,70.71292988713338,59.1989370608606,55.20276977995218
63646,62.46023478455171,65.21598924321722,66.43863549565889,62.70413055823153,71.58272211224323,58.66986209975611,55.778199850670845
63647,63.02639902957257,64.6853076883935,71.41126525634266,62.21671881025473,76.18719564028748,58.43250056330764,54.60182931650981
63648,63.029870443655206,62.89693716540016,74.79918250143393,62.555648656351536,76.72025673116434,58.11292194351783,53.59902160305099
63649,63.155615234671735,62.780459161328395,76.6626187325924,62.96912475930344,73.4210569014137,58.87009129812104,53.79024907139224
63650,63.73261302674429,63.16422999006879,76.58594525958058,63.49558463000204,71.78638924883587,60.410941280138616,54.62391571978526
63651,66.7306353599118,62.92138101012581,74.84004261978916,63.72469768385447,71.62578772678577,62.1583314680807,54.77944454927505
63652,69.42021514725964,62.98516449879044,69.84881732418202,63.757534401199635,74.36928720350332,63.47247829604265,55.215045441404264
63653,69.03450642596428,64.59965112737925,65.8437198838175,62.529627367040334,77.22863255554893,63.6656293974746,57.15157779510538
63654,68.13149070087059,64.75227848954896,62.812935430754784,61.76792275730247,79.57442669943994,62.49527027138056,59.30728382094062
63655,67.69648422732473,64.15394528913413,61.29794357357042,61.574220210895376,81.75690902988936,61.05684335299784,59.20056860849214
63656,65.9698474682122,63.89721458015322,60.52694961660971,62.90686086410701,81.9920991833293,59.50462403605671,58.75654827864248
63657,62.620376631923705,64.28148066827792,60.62442736014467,65.2212176465747,80.46757006258717,58.177610864209534,59.1137886890896
63658,61.20033153995661,64.45536456268242,62.08436298925699,66.94641226822694,78.43026931873395,57.93117088977706,57.9050155320131
63659,60.78582113961905,64.1911944776048,64.91857137188751,68.073133068348,76.5794179697748,58.70589722596336,55.69058339541376
63660,60.026501597290995,64.26552934916822,68.7530161706384,68.76160933398683,74.34540170147838,59.51502514407472,55.49517035595407
63661,61.33667070707027,64.64429410174758,73.62679621217187,69.24108904964349,74.63216721762261,60.642357234317885,55.77464606924916
63662,64.07394375629272,64.51138367712,76.95277939268685,68.93200678774207,76.34774268119784,61.53122411199064,55.62933485646796
63663,67.88646381220016,63.0473604862514,77.905729544848,68.479159365007,78.39227830335378,62.736051277683906,56.59402377611335
63664,71.58208378725583,63.26378743862523,77.69884168233627,68.03850980840218,79.70234120460034,63.42805055611949,57.89941482370212
63665,72.40151888668535,63.70796223847477,74.70239692618728,68.4374010842661,79.64207172636011,64.36165969214957,58.45010888151741
63666,69.39038538981703,63.805430100482624,70.41897828130516,68.35555203295684,80.14979399098863,65.26806343101597,59.61234912291566
63667,66.36423853747434,63.448737384560616,67.06492323668496,67.91693650381502,79.69860292518095,66.24098367223844,60.80870656072028
63668,63.879923818928,63.98382542923605,66.31701141308724,68.00983824391959,78.66191987679281,66.37781543233488,60.11878465271796
63669,61.73371987391609,64.39842274596299,65.16762941774354,68.32484968483102,78.02192213689942,66.56675679984922,59.80748147422382
63670,62.46327862799008,64.60126810735412,65.84564023234154,67.9915059603264,78.59181014830718,66.42468584438373,61.13091962914613
63671,62.72009279339602,64.50380024534624,66.84846085197714,68.10505330321149,77.580263923297,66.46219222251148,59.74123051099275
63672,60.98387932076675,65.08647439924921,68.33741723865644,68.78036172022686,75.49327054935493,66.07893054044257,58.196654902739304
63673,59.737645898986656,66.57720992960631,68.63109934897156,69.19380254597063,73.38788299442555,64.9976018639166,58.36900896851249
63674,57.48118716566923,66.52955462795276,68.45136290436334,69.25736350745532,72.81482034131561,63.75638914433264,58.67737405884594
63675,55.54635254663019,65.45198167264802,68.0208922659974,68.87647570073716,73.55104866155449,62.721029416901274,56.37677166928315
63676,56.692792755014736,65.73919191398996,66.9623635446769,67.44452511393591,73.97646697016266,61.80535449730529,55.846879664838866
63677,59.91519503227895,64.57688597642607,65.34880368165331,65.97454688133828,74.89304198680146,60.96129675198572,57.03444752458171
63678,59.972693569932304,63.9781482197384,63.66048416751214,65.3043414096136,77.22662094610067,61.08873708347928,57.83269611734725
63679,61.21339044773195,63.68471014164926,62.96630769701234,64.52322679235962,79.00569036825523,61.80324873858891,56.82548109068457
63680,62.47242282042775,64.50773499859423,62.85268699197901,64.27489485023004,78.82325215262827,63.13037017082553,56.371339759133775
63681,60.8899358288207,64.88708404239995,64.05738852076755,64.2541785372294,78.49519813473067,64.47151188636414,57.46602265336882
63682,59.598759543978225,66.36863813909072,67.25181344252789,64.20177868107092,78.09176273437657,65.13481118665204,56.85950058926494
63683,60.79990659623576,66.40557551153123,70.4796786010808,64.4870296490846,76.0011212576995,64.66724517913862,54.92447551055585
63684,61.84920162848455,66.72841010501418,71.81017383716662,65.35246634350582,73.41922388023362,63.88715602449128,54.75791094972326
63685,63.574861137803985,67.34606722677833,71.91466570074178,65.30994003637525,72.84380789454524,62.617259750657105,56.66853356559672
63686,67.48059605508288,67.2999490433664,71.30375023836676,65.1768111915504,72.23393984813372,60.84192987049295,56.5791663333937
63687,68.2583477124289,66.86793387334326,68.52655682352469,64.46802774136366,71.83372831510084,59.60783630927615,56.35878264450672
63688,66.30606687733754,66.7748446156044,64.86292822816907,63.621781197534254,72.53502617101006,59.58371192652559,59.67672139305787
63689,65.55722443268479,66.77954625369622,63.48109550091556,63.88014134590203,73.88231715226405,60.19789340683027,61.968627266843534
63690,62.56795923396235,66.6211619160513,62.4035771084786,64.83312183918537,74.3008213868142,61.3995026559473,60.76523041734608
63691,62.205832137134735,66.23536628706071,61.61619987993499,65.24119068965024,74.67981436422603,62.653571760644105,60.67585331161496
63692,63.07337435795871,66.15914715528417,61.60593552893532,66.02821241511455,75.77258968650649,63.19051762827969,62.2814486855995
63693,74.50203608477743,66.08907429411525,63.028914856850406,67.10988877254562,76.67879830913344,63.172613042515614,60.54509273194181
63694,92.55834643471498,66.23945309374305,64.65137693721205,68.03246422307042,76.49769280736034,63.317611856974565,58.3663331316932
63695,110.44871343149558,66.60828176134297,67.37119556763521,68.31339999575573,76.3018543582859,63.71361943524873,58.5028319991355
63696,118.12741848180126,66.58720038488363,68.71286115637163,69.54657395517897,78.60520696937598,63.587578551583114,59.26300321094806
63697,119.16715896670011,66.81537925790354,69.60087009591797,71.39155197447545,79.87710570341054,63.250731361523904,58.8337530454276
63698,110.54968214248882,65.96404925824237,69.319223012834,71.96727446941085,79.46390208927062,63.39123108630088,59.114975775501385
63699,92.27498800916726,64.50744004586682,67.54540668661068,72.64517979397097,79.41507950649584,64.32085575813414,62.48169701179959
63700,74.17714042231734,64.2063452447675,64.58961413773446,74.2213184727108,79.09586601425673,65.45913146681036,65.95844654763607
63701,62.7904410476027,64.46570577516785,63.231796987731585,73.92614323136232,77.09588964551833,66.52769195862383,66.45850170210213
63702,58.114889885023345,63.49536758145665,61.34920772150681,72.1211370066236,75.02554806660463,68.60807405539934,66.43488437852545
63703,56.33292485700738,63.74514623940077,60.98919541074345,70.45347486825533,75.19149918518704,71.67757725961329,67.66237725923096
63704,57.44454596355479,64.84101746617718,61.75078159227995,67.88122949741091,75.95343544854663,74.95590050622843,66.46813112239977
63705,59.179967923326195,64.73087895197392,63.37963825137226,65.54503462186881,76.0902003632528,77.26137186644877,63.891471481967265
63706,61.41653653806509,64.15329958081045,65.39780890675499,65.12292388509942,75.44204512943523,79.34892701593097,63.757544280025
63707,63.239366031496914,65.19963193954904,67.78859469463642,65.82659846806217,75.8649391048234,80.97795780627577,64.07425220283066
63708,60.28850429471764,64.7386950303638,68.33680525861213,65.7708197365519,75.46389050048106,82.75137972589086,62.60622831909983
63709,57.764783415023466,65.43336333258962,68.80692068341392,65.32176383536634,75.10872888547712,84.17396291069309,61.37546658499582
63710,56.4505154931789,65.3141198223559,68.04175109952993,64.60911349112052,75.74341902000319,84.67371838934768,61.9389550396989
63711,56.46835472744044,65.88249017918685,66.43919321573546,63.3880711777752,77.78190972976046,85.4560426672622,61.20934120171394
63712,58.73318689408266,66.2936361339098,64.85130724045518,61.63904624044716,78.23068154241341,85.81950982971887,59.80265008058563
63713,63.11577094698025,67.95610560418194,65.13189213087189,61.20583340808658,78.2640063388232,85.09279607399846,59.316195599320416
63714,63.62880267842466,67.39262451621059,64.58948601380285,61.61854474649173,77.4844413270562,81.65093405613258,60.08065089322987
63715,64.73318038800701,67.39217644574647,65.51562611918419,62.2358356402021,76.69289377334671,77.459661435443,59.53884293151323
63716,64.44468447045107,67.58539918277583,66.7735145011287,62.31411750673728,74.97868030732334,73.2432891892278,59.561146896308216
63717,62.595959800976246,66.11163519106319,69.33205894149641,62.00432929666353,73.58255582454345,69.88536124184544,60.27636711788061
