LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GY
1032570.850297,1032570.850294,1760462500.663315,181650.000,26399,3,GY,1,100,1.251
1032570.890300,1032570.890297,1760462500.703318,181690.000,26399,3,GY,1,100,-0.214
1032570.930303,1032570.930300,1760462500.743321,181730.000,26414,2,GY,1,100,1.068
1032570.970306,1032570.970303,1760462500.783324,181770.000,26414,2,GY,1,100,0.122
1032571.010309,1032571.010306,1760462500.823328,181810.000,26430,3,GY,1,100,0.275
1032571.050312,1032571.050309,1760462500.863331,181850.000,26430,3,GY,1,100,0.427
1032571.090315,1032571.090312,1760462500.903334,181890.000,26430,3,GY,1,100,0.061
1032571.130318,1032571.130315,1760462500.943337,181930.000,26453,3,GY,1,100,0.214
1032571.170321,1032571.170318,1760462500.983340,181970.000,26453,3,GY,1,100,0.153
1032571.210324,1032571.210321,1760462501.023343,182010.000,26453,3,GY,1,100,0.183
1032571.250327,1032571.250324,1760462501.063346,182050.000,26469,2,GY,1,100,0.122
1032571.290330,1032571.290327,1760462501.103349,182090.000,26469,2,GY,1,100,0.488
1032571.330333,1032571.330330,1760462501.143352,182130.000,26483,3,GY,1,100,0.336
1032571.370336,1032571.370333,1760462501.183355,182170.000,26483,3,GY,1,100,-0.031
1032571.410339,1032571.410336,1760462501.223358,182210.000,26483,3,GY,1,100,1.190
1032571.450342,1032571.450339,1760462501.263361,182250.000,26499,2,GY,1,100,-0.427
1032571.490345,1032571.490342,1760462501.303365,182290.000,26499,2,GY,1,100,1.068
1032571.530348,1032571.530345,1760462501.343368,182330.000,26517,3,GY,1,100,0.702
1032571.570351,1032571.570348,1760462501.383371,182370.000,26517,3,GY,1,100,-0.397
1032571.610354,1032571.610351,1760462501.423374,182410.000,26517,3,GY,1,100,1.190
1032571.656857,1032571.656855,1760462501.469877,182456.500,26533,2,GY,1,100,-0.183
1032571.703361,1032571.703358,1760462501.516381,182503.000,26533,2,GY,1,100,0.641
1032571.743364,1032571.743361,1760462501.556384,182543.000,26549,2,GY,1,100,0.000
1032571.783367,1032571.783364,1760462501.596387,182583.000,26549,2,GY,1,100,0.580
1032571.823370,1032571.823367,1760462501.636390,182623.000,26568,3,GY,1,100,0.580
1032571.863373,1032571.863370,1760462501.676394,182663.000,26568,3,GY,1,100,0.427
1032571.903376,1032571.903373,1760462501.716397,182703.000,26568,3,GY,1,100,-0.671
1032571.943379,1032571.943376,1760462501.756400,182743.000,26583,2,GY,1,100,1.251
1032571.983382,1032571.983379,1760462501.796403,182783.000,26583,2,GY,1,100,0.305
1032572.023385,1032572.023382,1760462501.836406,182823.000,26600,3,GY,1,100,0.549
1032572.063388,1032572.063385,1760462501.876409,182863.000,26600,3,GY,1,100,1.221
1032572.103391,1032572.103388,1760462501.916412,182903.000,26600,3,GY,1,100,0.580
1032572.143394,1032572.143391,1760462501.956415,182943.000,26617,2,GY,1,100,0.244
1032572.183397,1032572.183394,1760462501.996418,182983.000,26617,2,GY,1,100,0.793
1032572.223400,1032572.223397,1760462502.036421,183023.000,26633,3,GY,1,100,-0.305
1032572.263402,1032572.263400,1760462502.076424,183063.000,26633,3,GY,1,100,0.916
1032572.303405,1032572.303403,1760462502.116427,183103.000,26633,3,GY,1,100,-0.336
1032572.343408,1032572.343406,1760462502.156430,183143.000,26652,3,GY,1,100,0.793
1032572.383411,1032572.383409,1760462502.196434,183183.000,26652,3,GY,1,100,0.275
1032572.423414,1032572.423412,1760462502.236437,183223.000,26652,3,GY,1,100,0.275
1032572.463417,1032572.463415,1760462502.276440,183263.000,26671,2,GY,1,100,0.824
1032572.503420,1032572.503418,1760462502.316443,183303.000,26671,2,GY,1,100,0.061
1032572.543423,1032572.543421,1760462502.356446,183343.000,26685,3,GY,1,100,0.214
1032572.583426,1032572.583424,1760462502.396449,183383.000,26685,3,GY,1,100,1.038
1032572.623429,1032572.623427,1760462502.436452,183423.000,26685,3,GY,1,100,0.092
1032572.670433,1032572.670430,1760462502.483456,183470.000,26701,2,GY,1,100,0.854
1032572.717436,1032572.717434,1760462502.530459,183517.000,26701,2,GY,1,100,0.183
1032572.756939,1032572.756937,1760462502.569963,183556.500,26716,2,GY,1,100,0.366
1032572.796442,1032572.796440,1760462502.609466,183596.000,26716,2,GY,1,100,0.244
1032572.836445,1032572.836443,1760462502.649469,183636.000,26735,3,GY,1,100,0.397
1032572.876448,1032572.876446,1760462502.689472,183676.000,26735,3,GY,1,100,0.183
1032572.916451,1032572.916449,1760462502.729475,183716.000,26735,3,GY,1,100,0.366
1032572.956454,1032572.956452,1760462502.769478,183756.000,26751,2,GY,1,100,0.397
1032572.996457,1032572.996455,1760462502.809481,183796.000,26751,2,GY,1,100,0.214
1032573.036460,1032573.036458,1760462502.849484,183836.000,26768,3,GY,1,100,0.977
1032573.076463,1032573.076461,1760462502.889487,183876.000,26768,3,GY,1,100,-0.275
1032573.116466,1032573.116464,1760462502.929490,183916.000,26768,3,GY,1,100,0.885
1032573.156469,1032573.156467,1760462502.969493,183956.000,26784,3,GY,1,100,0.519
1032573.196472,1032573.196470,1760462503.009496,183996.000,26784,3,GY,1,100,0.610
1032573.236475,1032573.236473,1760462503.049500,184036.000,26784,3,GY,1,100,0.275
1032573.276478,1032573.276476,1760462503.089503,184076.000,26804,2,GY,1,100,0.946
1032573.316481,1032573.316479,1760462503.129506,184116.000,26804,2,GY,1,100,-0.732
1032573.356484,1032573.356482,1760462503.169509,184156.000,26819,3,GY,1,100,0.793
1032573.396487,1032573.396485,1760462503.209512,184196.000,26819,3,GY,1,100,0.671
1032573.436490,1032573.436488,1760462503.249515,184236.000,26819,3,GY,1,100,-0.458
1032573.476493,1032573.476491,1760462503.289518,184276.000,26837,3,GY,1,100,0.763
1032573.516496,1032573.516494,1760462503.329521,184316.000,26837,3,GY,1,100,0.061
1032573.556499,1032573.556497,1760462503.369524,184356.000,26837,3,GY,1,100,0.122
1032573.596502,1032573.596500,1760462503.409527,184396.000,26852,2,GY,1,100,0.397
1032573.636505,1032573.636503,1760462503.449530,184436.000,26852,2,GY,1,100,0.275
1032573.676508,1032573.676506,1760462503.489533,184476.000,26868,2,GY,1,100,0.244
1032573.716511,1032573.716509,1760462503.529536,184516.000,26868,2,GY,1,100,0.641
1032573.761181,1032573.761179,1760462503.574207,184560.667,26884,3,GY,1,100,0.427
1032573.805851,1032573.805849,1760462503.618877,184605.333,26884,3,GY,1,100,0.183
1032573.850521,1032573.850519,1760462503.663547,184650.000,26884,3,GY,1,100,0.336
1032573.890524,1032573.890522,1760462503.703550,184690.000,26905,3,GY,1,100,0.000
1032573.930527,1032573.930525,1760462503.743553,184730.000,26905,3,GY,1,100,0.671
1032573.970530,1032573.970528,1760462503.783556,184770.000,26905,3,GY,1,100,-0.366
1032574.010033,1032574.010031,1760462503.823059,184809.500,26921,2,GY,1,100,0.671
1032574.049536,1032574.049533,1760462503.862562,184849.000,26921,2,GY,1,100,0.214
1032574.089539,1032574.089536,1760462503.902565,184889.000,26938,3,GY,1,100,0.183
1032574.129542,1032574.129539,1760462503.942569,184929.000,26938,3,GY,1,100,0.397
1032574.169545,1032574.169542,1760462503.982572,184969.000,26938,3,GY,1,100,-0.183
1032574.210048,1032574.210045,1760462504.023075,185009.500,26954,2,GY,1,100,0.732
1032574.250551,1032574.250548,1760462504.063578,185050.000,26954,2,GY,1,100,-0.275
1032574.290554,1032574.290551,1760462504.103581,185090.000,26972,3,GY,1,100,1.373
1032574.330557,1032574.330554,1760462504.143584,185130.000,26972,3,GY,1,100,-0.153
1032574.370560,1032574.370557,1760462504.183587,185170.000,26972,3,GY,1,100,0.916
1032574.410563,1032574.410560,1760462504.223590,185210.000,26986,2,GY,1,100,0.427
1032574.450566,1032574.450563,1760462504.263593,185250.000,26986,2,GY,1,100,-0.092
1032574.490569,1032574.490566,1760462504.303596,185290.000,27003,3,GY,1,100,0.793
1032574.530572,1032574.530569,1760462504.343599,185330.000,27003,3,GY,1,100,-0.122
1032574.570575,1032574.570572,1760462504.383603,185370.000,27003,3,GY,1,100,0.824
1032574.610578,1032574.610575,1760462504.423606,185410.000,27020,3,GY,1,100,-0.061
1032574.650581,1032574.650578,1760462504.463609,185450.000,27020,3,GY,1,100,0.946
1032574.690584,1032574.690581,1760462504.503612,185490.000,27020,3,GY,1,100,0.183
1032574.730087,1032574.730084,1760462504.543115,185529.500,27036,2,GY,1,100,0.580
1032574.769590,1032574.769587,1760462504.582618,185569.000,27036,2,GY,1,100,0.305
1032574.816593,1032574.816591,1760462504.629622,185616.000,27051,2,GY,1,100,0.946
1032574.863597,1032574.863594,1760462504.676625,185663.000,27051,2,GY,1,100,0.397
1032574.903600,1032574.903597,1760462504.716628,185703.000,27067,3,GY,1,100,0.580
1032574.943603,1032574.943600,1760462504.756631,185743.000,27067,3,GY,1,100,0.244
1032574.983606,1032574.983603,1760462504.796634,185783.000,27067,3,GY,1,100,0.977
1032575.023609,1032575.023606,1760462504.836637,185823.000,27082,2,GY,1,100,-0.702
1032575.063612,1032575.063609,1760462504.876641,185863.000,27082,2,GY,1,100,1.221
1032575.103615,1032575.103612,1760462504.916644,185903.000,27102,3,GY,1,100,-0.366
1032575.143618,1032575.143615,1760462504.956647,185943.000,27102,3,GY,1,100,0.824
1032575.183621,1032575.183618,1760462504.996650,185983.000,27102,3,GY,1,100,0.092
1032575.223624,1032575.223621,1760462505.036653,186023.000,27116,2,GY,1,100,0.366
1032575.263627,1032575.263624,1760462505.076656,186063.000,27116,2,GY,1,100,0.458
1032575.303630,1032575.303627,1760462505.116659,186103.000,27134,3,GY,1,100,0.214
1032575.343633,1032575.343630,1760462505.156662,186143.000,27134,3,GY,1,100,0.641
1032575.383636,1032575.383633,1760462505.196665,186183.000,27134,3,GY,1,100,0.397
1032575.423639,1032575.423636,1760462505.236668,186223.000,27149,3,GY,1,100,0.671
1032575.463642,1032575.463639,1760462505.276671,186263.000,27149,3,GY,1,100,0.458
1032575.503645,1032575.503642,1760462505.316674,186303.000,27149,3,GY,1,100,0.458
1032575.543648,1032575.543645,1760462505.356678,186343.000,27166,2,GY,1,100,0.366
1032575.583651,1032575.583648,1760462505.396681,186383.000,27166,2,GY,1,100,0.305
1032575.623654,1032575.623651,1760462505.436684,186423.000,27182,3,GY,1,100,0.366
1032575.663657,1032575.663654,1760462505.476687,186463.000,27182,3,GY,1,100,0.427
1032575.703660,1032575.703657,1760462505.516690,186503.000,27182,3,GY,1,100,0.153
1032575.743663,1032575.743660,1760462505.556693,186543.000,27198,2,GY,1,100,0.610
1032575.783666,1032575.783663,1760462505.596696,186583.000,27198,2,GY,1,100,0.061
1032575.830169,1032575.830167,1760462505.643200,186629.500,27214,2,GY,1,100,0.397
1032575.876673,1032575.876670,1760462505.689703,186676.000,27214,2,GY,1,100,0.427
1032575.916676,1032575.916673,1760462505.729707,186716.000,27230,3,GY,1,100,0.427
1032575.956679,1032575.956676,1760462505.769710,186756.000,27230,3,GY,1,100,0.763
1032575.996682,1032575.996679,1760462505.809713,186796.000,27230,3,GY,1,100,0.610
1032576.036685,1032576.036682,1760462505.849716,186836.000,27245,2,GY,1,100,0.366
1032576.076688,1032576.076685,1760462505.889719,186876.000,27245,2,GY,1,100,0.610
1032576.116691,1032576.116688,1760462505.929722,186916.000,27262,3,GY,1,100,0.366
1032576.156694,1032576.156691,1760462505.969725,186956.000,27262,3,GY,1,100,-0.153
1032576.196697,1032576.196694,1760462506.009728,186996.000,27262,3,GY,1,100,0.763
1032576.236700,1032576.236697,1760462506.049731,187036.000,27279,3,GY,1,100,0.336
1032576.276703,1032576.276700,1760462506.089734,187076.000,27279,3,GY,1,100,0.061
1032576.316706,1032576.316703,1760462506.129737,187116.000,27279,3,GY,1,100,0.641
1032576.356709,1032576.356706,1760462506.169740,187156.000,27297,2,GY,1,100,-0.031
1032576.396712,1032576.396709,1760462506.209743,187196.000,27297,2,GY,1,100,0.061
1032576.436715,1032576.436712,1760462506.249747,187236.000,27313,3,GY,1,100,-0.031
1032576.476718,1032576.476715,1760462506.289750,187276.000,27313,3,GY,1,100,0.214
1032576.516721,1032576.516718,1760462506.329753,187316.000,27313,3,GY,1,100,0.854
1032576.556724,1032576.556721,1760462506.369756,187356.000,27328,2,GY,1,100,0.000
1032576.596727,1032576.596724,1760462506.409759,187396.000,27328,2,GY,1,100,0.336
1032576.636730,1032576.636727,1760462506.449762,187436.000,27343,3,GY,1,100,0.488
1032576.676733,1032576.676730,1760462506.489765,187476.000,27343,3,GY,1,100,-0.244
1032576.716736,1032576.716733,1760462506.529768,187516.000,27343,3,GY,1,100,0.305
1032576.756739,1032576.756736,1760462506.569771,187556.000,27363,2,GY,1,100,0.092
1032576.796742,1032576.796739,1760462506.609774,187596.000,27363,2,GY,1,100,0.275
1032576.836744,1032576.836742,1760462506.649777,187636.000,27379,2,GY,1,100,0.336
1032576.876747,1032576.876745,1760462506.689780,187676.000,27379,2,GY,1,100,-0.183
1032576.921084,1032576.921082,1760462506.734117,187720.333,27394,3,GY,1,100,0.427
1032576.965421,1032576.965418,1760462506.778454,187764.667,27394,3,GY,1,100,0.275
1032577.009757,1032577.009755,1760462506.822791,187809.000,27394,3,GY,1,100,0.824
1032577.049760,1032577.049758,1760462506.862794,187849.000,27410,3,GY,1,100,0.000
1032577.089763,1032577.089761,1760462506.902797,187889.000,27410,3,GY,1,100,1.007
1032577.129766,1032577.129764,1760462506.942800,187929.000,27410,3,GY,1,100,0.031
1032577.169769,1032577.169767,1760462506.982803,187969.000,27427,2,GY,1,100,0.366
1032577.209772,1032577.209770,1760462507.022806,188009.000,27427,2,GY,1,100,0.122
1032577.249775,1032577.249773,1760462507.062809,188049.000,27444,3,GY,1,100,0.397
1032577.289778,1032577.289776,1760462507.102813,188089.000,27444,3,GY,1,100,0.397
1032577.329781,1032577.329779,1760462507.142816,188129.000,27444,3,GY,1,100,0.153
1032577.369784,1032577.369782,1760462507.182819,188169.000,27461,2,GY,1,100,0.488
1032577.409787,1032577.409785,1760462507.222822,188209.000,27461,2,GY,1,100,0.183
1032577.449790,1032577.449788,1760462507.262825,188249.000,27477,3,GY,1,100,0.641
1032577.489793,1032577.489791,1760462507.302828,188289.000,27477,3,GY,1,100,0.092
1032577.529796,1032577.529794,1760462507.342831,188329.000,27477,3,GY,1,100,0.732
1032577.569799,1032577.569797,1760462507.382834,188369.000,27493,2,GY,1,100,0.458
1032577.609802,1032577.609800,1760462507.422837,188409.000,27493,2,GY,1,100,0.122
1032577.649805,1032577.649803,1760462507.462840,188449.000,27508,3,GY,1,100,1.190
1032577.689808,1032577.689806,1760462507.502843,188489.000,27508,3,GY,1,100,0.092
1032577.729811,1032577.729809,1760462507.542846,188529.000,27508,3,GY,1,100,0.793
1032577.769814,1032577.769812,1760462507.582850,188569.000,27524,2,GY,1,100,0.153
1032577.809817,1032577.809815,1760462507.622853,188609.000,27524,2,GY,1,100,0.153
1032577.854154,1032577.854151,1760462507.667189,188653.333,27543,3,GY,1,100,0.397
1032577.898491,1032577.898488,1760462507.711526,188697.667,27543,3,GY,1,100,-0.092
1032577.942827,1032577.942825,1760462507.755863,188742.000,27543,3,GY,1,100,0.580
1032577.983330,1032577.983328,1760462507.796366,188782.500,27559,2,GY,1,100,0.153
1032578.023833,1032578.023831,1760462507.836869,188823.000,27559,2,GY,1,100,0.244
1032578.063836,1032578.063834,1760462507.876872,188863.000,27575,3,GY,1,100,0.000
1032578.103839,1032578.103837,1760462507.916875,188903.000,27575,3,GY,1,100,0.366
1032578.143842,1032578.143840,1760462507.956878,188943.000,27575,3,GY,1,100,0.244
1032578.183345,1032578.183343,1760462507.996382,188982.500,27592,2,GY,1,100,1.129
1032578.222848,1032578.222846,1760462508.035885,189022.000,27592,2,GY,1,100,-0.092
1032578.262851,1032578.262849,1760462508.075888,189062.000,27608,3,GY,1,100,0.580
1032578.302854,1032578.302851,1760462508.115891,189102.000,27608,3,GY,1,100,0.061
1032578.342857,1032578.342854,1760462508.155894,189142.000,27608,3,GY,1,100,-0.427
1032578.382860,1032578.382857,1760462508.195897,189182.000,27628,2,GY,1,100,0.305
1032578.422863,1032578.422860,1760462508.235900,189222.000,27628,2,GY,1,100,0.305
1032578.462866,1032578.462863,1760462508.275903,189262.000,27644,3,GY,1,100,0.305
1032578.502869,1032578.502866,1760462508.315906,189302.000,27644,3,GY,1,100,0.122
1032578.542872,1032578.542869,1760462508.355909,189342.000,27644,3,GY,1,100,0.183
1032578.582875,1032578.582872,1760462508.395912,189382.000,27662,2,GY,1,100,0.305
1032578.622878,1032578.622875,1760462508.435915,189422.000,27662,2,GY,1,100,0.366
1032578.662881,1032578.662878,1760462508.475919,189462.000,27676,3,GY,1,100,1.007
1032578.702884,1032578.702881,1760462508.515922,189502.000,27676,3,GY,1,100,-0.031
1032578.742887,1032578.742884,1760462508.555925,189542.000,27676,3,GY,1,100,1.038
1032578.782890,1032578.782887,1760462508.595928,189582.000,27693,2,GY,1,100,0.397
1032578.822893,1032578.822890,1760462508.635931,189622.000,27693,2,GY,1,100,0.580
1032578.867563,1032578.867560,1760462508.680601,189666.667,27708,3,GY,1,100,0.183
1032578.912233,1032578.912230,1760462508.725271,189711.333,27708,3,GY,1,100,0.336
1032578.956903,1032578.956900,1760462508.769941,189756.000,27708,3,GY,1,100,0.641
1032578.996906,1032578.996903,1760462508.809944,189796.000,27728,2,GY,1,100,0.275
1032579.036909,1032579.036906,1760462508.849947,189836.000,27728,2,GY,1,100,0.519
1032579.076912,1032579.076909,1760462508.889951,189876.000,27750,3,GY,1,100,0.488
1032579.116915,1032579.116912,1760462508.929954,189916.000,27750,3,GY,1,100,0.061
1032579.156918,1032579.156915,1760462508.969957,189956.000,27750,3,GY,1,100,0.305
1032579.196921,1032579.196918,1760462509.009960,189996.000,27767,2,GY,1,100,0.092
1032579.236924,1032579.236921,1760462509.049963,190036.000,27767,2,GY,1,100,0.580
1032579.276927,1032579.276924,1760462509.089966,190076.000,27784,3,GY,1,100,-0.122
1032579.316930,1032579.316927,1760462509.129969,190116.000,27784,3,GY,1,100,0.671
1032579.356933,1032579.356930,1760462509.169972,190156.000,27784,3,GY,1,100,0.427
1032579.396936,1032579.396933,1760462509.209975,190196.000,27800,3,GY,1,100,0.397
1032579.436939,1032579.436936,1760462509.249978,190236.000,27800,3,GY,1,100,0.153
1032579.476942,1032579.476939,1760462509.289981,190276.000,27800,3,GY,1,100,-0.153
1032579.516945,1032579.516942,1760462509.329984,190316.000,27818,2,GY,1,100,0.824
1032579.556948,1032579.556945,1760462509.369987,190356.000,27818,2,GY,1,100,-0.519
1032579.596951,1032579.596948,1760462509.409991,190396.000,27835,3,GY,1,100,0.336
1032579.636954,1032579.636951,1760462509.449994,190436.000,27835,3,GY,1,100,0.732
1032579.676957,1032579.676954,1760462509.489997,190476.000,27835,3,GY,1,100,-0.122
1032579.716960,1032579.716957,1760462509.530000,190516.000,27850,2,GY,1,100,0.458
1032579.756963,1032579.756960,1760462509.570003,190556.000,27850,2,GY,1,100,0.000
1032579.796966,1032579.796963,1760462509.610006,190596.000,27867,3,GY,1,100,0.824
1032579.836969,1032579.836966,1760462509.650009,190636.000,27867,3,GY,1,100,0.366
1032579.876972,1032579.876969,1760462509.690012,190676.000,27867,3,GY,1,100,0.153
1032579.916975,1032579.916972,1760462509.730015,190716.000,27882,2,GY,1,100,0.336
1032579.956978,1032579.956975,1760462509.770018,190756.000,27882,2,GY,1,100,0.763
1032580.001314,1032580.001312,1760462509.814355,190800.333,27899,3,GY,1,100,-0.122
1032580.045651,1032580.045648,1760462509.858692,190844.667,27899,3,GY,1,100,0.183
1032580.089988,1032580.089985,1760462509.903029,190889.000,27899,3,GY,1,100,0.580
1032580.129991,1032580.129988,1760462509.943032,190929.000,27918,2,GY,1,100,0.336
1032580.169994,1032580.169991,1760462509.983035,190969.000,27918,2,GY,1,100,0.366
1032580.209997,1032580.209994,1760462510.023038,191009.000,27934,3,GY,1,100,0.488
1032580.250000,1032580.249997,1760462510.063041,191049.000,27934,3,GY,1,100,0.275
1032580.290003,1032580.290000,1760462510.103044,191089.000,27934,3,GY,1,100,0.671
1032580.330006,1032580.330003,1760462510.143047,191129.000,27952,2,GY,1,100,0.427
1032580.370009,1032580.370006,1760462510.183050,191169.000,27952,2,GY,1,100,0.214
1032580.410012,1032580.410009,1760462510.223053,191209.000,27967,3,GY,1,100,1.129
1032580.450015,1032580.450012,1760462510.263057,191249.000,27967,3,GY,1,100,0.336
1032580.490018,1032580.490015,1760462510.303060,191289.000,27967,3,GY,1,100,0.427
1032580.530021,1032580.530018,1760462510.343063,191329.000,27985,2,GY,1,100,0.549
1032580.570024,1032580.570021,1760462510.383066,191369.000,27985,2,GY,1,100,0.031
1032580.610027,1032580.610024,1760462510.423069,191409.000,28003,3,GY,1,100,0.153
1032580.650030,1032580.650027,1760462510.463072,191449.000,28003,3,GY,1,100,0.458
1032580.690033,1032580.690030,1760462510.503075,191489.000,28003,3,GY,1,100,0.000
1032580.730036,1032580.730033,1760462510.543078,191529.000,28018,2,GY,1,100,0.092
1032580.770039,1032580.770036,1760462510.583081,191569.000,28018,2,GY,1,100,1.068
1032580.810042,1032580.810039,1760462510.623084,191609.000,28035,3,GY,1,100,-0.122
1032580.850045,1032580.850042,1760462510.663087,191649.000,28035,3,GY,1,100,0.519
1032580.890048,1032580.890045,1760462510.703090,191689.000,28035,3,GY,1,100,0.244
1032580.930051,1032580.930048,1760462510.743093,191729.000,28049,3,GY,1,100,1.068
1032580.970054,1032580.970051,1760462510.783097,191769.000,28049,3,GY,1,100,0.458
1032581.010057,1032581.010054,1760462510.823100,191809.000,28049,3,GY,1,100,0.458
1032581.056560,1032581.056557,1760462510.869603,191855.500,28065,2,GY,1,100,0.092
1032581.103064,1032581.103061,1760462510.916107,191902.000,28065,2,GY,1,100,0.793
1032581.143067,1032581.143064,1760462510.956110,191942.000,28081,2,GY,1,100,-0.366
1032581.183070,1032581.183067,1760462510.996113,191982.000,28081,2,GY,1,100,0.793
1032581.223073,1032581.223070,1760462511.036116,192022.000,28099,3,GY,1,100,-0.092
1032581.263076,1032581.263073,1760462511.076119,192062.000,28099,3,GY,1,100,0.916
1032581.303078,1032581.303076,1760462511.116122,192102.000,28099,3,GY,1,100,-0.061
1032581.343081,1032581.343079,1760462511.156126,192142.000,28113,2,GY,1,100,0.793
1032581.383084,1032581.383082,1760462511.196129,192182.000,28113,2,GY,1,100,0.366
1032581.423087,1032581.423085,1760462511.236132,192222.000,28132,3,GY,1,100,0.122
1032581.463090,1032581.463088,1760462511.276135,192262.000,28132,3,GY,1,100,0.458
1032581.503093,1032581.503091,1760462511.316138,192302.000,28132,3,GY,1,100,0.183
1032581.543096,1032581.543094,1760462511.356141,192342.000,28147,2,GY,1,100,1.465
1032581.583099,1032581.583097,1760462511.396144,192382.000,28147,2,GY,1,100,-0.336
1032581.623102,1032581.623100,1760462511.436147,192422.000,28163,3,GY,1,100,0.519
1032581.663105,1032581.663103,1760462511.476150,192462.000,28163,3,GY,1,100,0.061
1032581.703108,1032581.703106,1760462511.516153,192502.000,28163,3,GY,1,100,0.092
1032581.743111,1032581.743109,1760462511.556156,192542.000,28179,3,GY,1,100,0.641
1032581.783114,1032581.783112,1760462511.596159,192582.000,28179,3,GY,1,100,0.153
1032581.823117,1032581.823115,1760462511.636163,192622.000,28179,3,GY,1,100,0.153
1032581.863120,1032581.863118,1760462511.676166,192662.000,28196,2,GY,1,100,0.214
1032581.903123,1032581.903121,1760462511.716169,192702.000,28196,2,GY,1,100,-0.092
1032581.943126,1032581.943124,1760462511.756172,192742.000,28211,3,GY,1,100,0.793
1032581.983129,1032581.983127,1760462511.796175,192782.000,28211,3,GY,1,100,-0.183
1032582.023132,1032582.023130,1760462511.836178,192822.000,28211,3,GY,1,100,0.671
1032582.069636,1032582.069633,1760462511.882682,192868.500,28227,2,GY,1,100,1.129
1032582.116139,1032582.116137,1760462511.929185,192915.000,28227,2,GY,1,100,-0.244
1032582.156142,1032582.156140,1760462511.969188,192955.000,28244,2,GY,1,100,0.580
1032582.196145,1032582.196143,1760462512.009191,192995.000,28244,2,GY,1,100,0.244
1032582.236148,1032582.236146,1760462512.049194,193035.000,28262,3,GY,1,100,0.000
1032582.276151,1032582.276149,1760462512.089197,193075.000,28262,3,GY,1,100,0.580
1032582.316154,1032582.316152,1760462512.129201,193115.000,28262,3,GY,1,100,-0.305
1032582.356157,1032582.356155,1760462512.169204,193155.000,28277,2,GY,1,100,0.824
1032582.396160,1032582.396158,1760462512.209207,193195.000,28277,2,GY,1,100,0.092
1032582.436163,1032582.436161,1760462512.249210,193235.000,28296,3,GY,1,100,0.336
1032582.476166,1032582.476164,1760462512.289213,193275.000,28296,3,GY,1,100,0.244
1032582.516169,1032582.516167,1760462512.329216,193315.000,28296,3,GY,1,100,0.366
1032582.556172,1032582.556170,1760462512.369219,193355.000,28310,3,GY,1,100,0.244
1032582.596175,1032582.596173,1760462512.409222,193395.000,28310,3,GY,1,100,1.434
1032582.636178,1032582.636176,1760462512.449225,193435.000,28310,3,GY,1,100,-0.061
1032582.676181,1032582.676178,1760462512.489228,193475.000,28326,2,GY,1,100,1.007
1032582.716184,1032582.716181,1760462512.529232,193515.000,28326,2,GY,1,100,-0.122
1032582.756187,1032582.756184,1760462512.569235,193555.000,28343,3,GY,1,100,0.702
1032582.796190,1032582.796187,1760462512.609238,193595.000,28343,3,GY,1,100,0.000
1032582.836193,1032582.836190,1760462512.649241,193635.000,28343,3,GY,1,100,0.824
1032582.876696,1032582.876693,1760462512.689744,193675.500,28360,2,GY,1,100,0.305
1032582.917199,1032582.917197,1760462512.730247,193716.000,28360,2,GY,1,100,0.183
1032582.956869,1032582.956866,1760462512.769917,193755.667,28375,3,GY,1,100,0.153
1032582.996538,1032582.996536,1760462512.809587,193795.333,28375,3,GY,1,100,0.641
1032583.036208,1032583.036205,1760462512.849256,193835.000,28375,3,GY,1,100,0.214
1032583.083212,1032583.083209,1760462512.896260,193882.000,28390,2,GY,1,100,0.732
1032583.130215,1032583.130212,1760462512.943264,193929.000,28390,2,GY,1,100,0.732
1032583.170218,1032583.170215,1760462512.983267,193969.000,28406,2,GY,1,100,-0.305
1032583.210221,1032583.210218,1760462513.023270,194009.000,28406,2,GY,1,100,0.793
1032583.250224,1032583.250221,1760462513.063273,194049.000,28426,3,GY,1,100,0.244
1032583.290227,1032583.290224,1760462513.103276,194089.000,28426,3,GY,1,100,0.275
1032583.330230,1032583.330227,1760462513.143279,194129.000,28426,3,GY,1,100,0.671
1032583.370233,1032583.370230,1760462513.183282,194169.000,28441,2,GY,1,100,0.244
1032583.410236,1032583.410233,1760462513.223285,194209.000,28441,2,GY,1,100,0.366
1032583.450239,1032583.450236,1760462513.263288,194249.000,28457,3,GY,1,100,0.275
1032583.490242,1032583.490239,1760462513.303291,194289.000,28457,3,GY,1,100,0.641
1032583.530245,1032583.530242,1760462513.343294,194329.000,28457,3,GY,1,100,0.092
1032583.569748,1032583.569745,1760462513.382797,194368.500,28472,2,GY,1,100,0.427
1032583.609251,1032583.609248,1760462513.422300,194408.000,28472,2,GY,1,100,0.275
1032583.649254,1032583.649251,1760462513.462304,194448.000,28488,3,GY,1,100,1.129
1032583.689257,1032583.689254,1760462513.502307,194488.000,28488,3,GY,1,100,0.092
1032583.729260,1032583.729257,1760462513.542310,194528.000,28488,3,GY,1,100,0.183
1032583.769596,1032583.769594,1760462513.582646,194568.333,28506,3,GY,1,100,0.610
1032583.809933,1032583.809930,1760462513.622983,194608.667,28506,3,GY,1,100,-0.458
1032583.850269,1032583.850266,1760462513.663319,194649.000,28506,3,GY,1,100,1.312
